,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
17," Burmeistersgade 5, 4. th 1429 København K ",2550000.0,2022-03-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/732029/A007DFA2-E329-4FB8-941D-7AAC52ABAA11,https://www.boliga.dk//bbrinfo/a007dfa2-e329-4fb8-941d-7aac52abaa11,"(55.67528687, 12.59808673)","Burmeistersgade 5, 5. th, 1429 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,52, 1,52,Vandskyllende toilet i enheden,2, 1,-
18," Burmeistersgade 5, 4. th 1429 København K ",2325000.0,2016-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/732029/A007DFA2-E329-4FB8-941D-7AAC52ABAA11,https://www.boliga.dk//bbrinfo/a007dfa2-e329-4fb8-941d-7aac52abaa11,"(55.67528687, 12.59808673)","Burmeistersgade 5, 5. th, 1429 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,52, 1,52,Vandskyllende toilet i enheden,2, 1,-
19," Burmeistersgade 23, 3. th 1429 København K ",3650000.0,2022-01-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/730565/A12E89C8-F73E-4862-B362-4214590EB97D,https://www.boliga.dk//bbrinfo/a12e89c8-f73e-4862-b362-4214590eb97d,"(55.6759821, 12.59896057)","Burmeistersgade 23, 1429 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,51, 1,51,Vandskyllende toilet i enheden,2, 1,-
20," Burmeistersgade 23, 3. th 1429 København K ",1900000.0,2020-06-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/730565/A12E89C8-F73E-4862-B362-4214590EB97D,https://www.boliga.dk//bbrinfo/a12e89c8-f73e-4862-b362-4214590eb97d,"(55.6759821, 12.59896057)","Burmeistersgade 23, 1429 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,51, 1,51,Vandskyllende toilet i enheden,2, 1,-
21," Burmeistersgade 23, 3. th 1429 København K ",1310000.0,2010-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/730565/A12E89C8-F73E-4862-B362-4214590EB97D,https://www.boliga.dk//bbrinfo/a12e89c8-f73e-4862-b362-4214590eb97d,"(55.6759821, 12.59896057)","Burmeistersgade 23, 1429 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,51, 1,51,Vandskyllende toilet i enheden,2, 1,-
23," Burmeistersgade 3, 4. tv 1429 København K ",3475000.0,2022-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/731871/4C6F08F3-8C96-414E-9A0D-4CC139C5AAEB,https://www.boliga.dk//bbrinfo/4c6f08f3-8c96-414e-9a0d-4cc139c5aaeb,"(55.67522551, 12.59800821)","Burmeistersgade 3, 1429 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,52, 1,52,Vandskyllende toilet i enheden,2, 1,-
24," Burmeistersgade 3, 4. tv 1429 København K ",1450000.0,2007-10-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/731871/4C6F08F3-8C96-414E-9A0D-4CC139C5AAEB,https://www.boliga.dk//bbrinfo/4c6f08f3-8c96-414e-9a0d-4cc139c5aaeb,"(55.67522551, 12.59800821)","Burmeistersgade 3, 1429 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,52, 1,52,Vandskyllende toilet i enheden,2, 1,-
28," Burmeistersgade 25, 2. tv 1429 København K ",3850000.0,2022-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/730662/2AC30524-3B3C-4765-B4B3-BA04303F68C8,https://www.boliga.dk//bbrinfo/2ac30524-3b3c-4765-b4b3-ba04303f68c8,"(55.67604457, 12.59905049)","Burmeistersgade 25, 1. th, 1429 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,52, 1,52,Vandskyllende toilet i enheden,2, 1,-
29," Burmeistersgade 25, 2. tv 1429 København K ",1274715.0,2018-04-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/730662/2AC30524-3B3C-4765-B4B3-BA04303F68C8,https://www.boliga.dk//bbrinfo/2ac30524-3b3c-4765-b4b3-ba04303f68c8,"(55.67604457, 12.59905049)","Burmeistersgade 25, 1. th, 1429 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,52, 1,52,Vandskyllende toilet i enheden,2, 1,-
30," Burmeistersgade 25, 2. tv 1429 København K ",1400000.0,2012-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/730662/2AC30524-3B3C-4765-B4B3-BA04303F68C8,https://www.boliga.dk//bbrinfo/2ac30524-3b3c-4765-b4b3-ba04303f68c8,"(55.67604457, 12.59905049)","Burmeistersgade 25, 1. th, 1429 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,52, 1,52,Vandskyllende toilet i enheden,2, 1,-
33," Burmeistersgade 19, 4. tv 1429 København K ",3900000.0,2022-01-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/730832/F92B66F3-8C08-4E18-A45F-C932E1E57C50,https://www.boliga.dk//bbrinfo/f92b66f3-8c08-4e18-a45f-c932e1e57c50,"(55.67582936, 12.59876353)","Burmeistersgade 19, 1. th, 1429 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,52, 1,52,Vandskyllende toilet i enheden,2, 1,-
34," Burmeistersgade 19, 4. tv 1429 København K ",1200000.0,2020-05-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/730832/F92B66F3-8C08-4E18-A45F-C932E1E57C50,https://www.boliga.dk//bbrinfo/f92b66f3-8c08-4e18-a45f-c932e1e57c50,"(55.67582936, 12.59876353)","Burmeistersgade 19, 1. th, 1429 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,52, 1,52,Vandskyllende toilet i enheden,2, 1,-
35," Burmeistersgade 19, 4. tv 1429 København K ",1200000.0,2011-05-04, Handelstype Auktion,https://www.boliga.dk//salg/info/101/730832/F92B66F3-8C08-4E18-A45F-C932E1E57C50,https://www.boliga.dk//bbrinfo/f92b66f3-8c08-4e18-a45f-c932e1e57c50,"(55.67582936, 12.59876353)","Burmeistersgade 19, 1. th, 1429 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,52, 1,52,Vandskyllende toilet i enheden,2, 1,-
39," Andreas Bjørns Gade 8, st. th 1428 København K ",3005000.0,2022-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/729087/E549A43D-4789-48E5-A032-824D57713002,https://www.boliga.dk//bbrinfo/e549a43d-4789-48e5-a032-824d57713002,"(55.6755554, 12.59769959)","Andreas Bjørns Gade 8, 1. th, 1428 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,53, 1,53,Vandskyllende toilet i enheden,2, 1,-
40," Andreas Bjørns Gade 8, st. th 1428 København K ",2250000.0,2016-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/729087/E549A43D-4789-48E5-A032-824D57713002,https://www.boliga.dk//bbrinfo/e549a43d-4789-48e5-a032-824d57713002,"(55.6755554, 12.59769959)","Andreas Bjørns Gade 8, 1. th, 1428 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,53, 1,53,Vandskyllende toilet i enheden,2, 1,-
41," Andreas Bjørns Gade 8, st. th 1428 København K ",1200000.0,2011-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/729087/E549A43D-4789-48E5-A032-824D57713002,https://www.boliga.dk//bbrinfo/e549a43d-4789-48e5-a032-824d57713002,"(55.6755554, 12.59769959)","Andreas Bjørns Gade 8, 1. th, 1428 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,53, 1,53,Vandskyllende toilet i enheden,2, 1,-
47," Andreas Bjørns Gade 1, 4. th 1428 København K ",5000000.0,2022-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/24954/7C41FA29-581D-4E88-8CEB-F1FA9D6F6956,https://www.boliga.dk//bbrinfo/7c41fa29-581d-4e88-8ceb-f1fa9d6f6956,"(55.6753997, 12.59697814)","Andreas Bjørns Gade 1, 1. th, 1428 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,3, 1,-
48," Andreas Bjørns Gade 1, 4. th 1428 København K ",1660000.0,2007-05-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/24954/7C41FA29-581D-4E88-8CEB-F1FA9D6F6956,https://www.boliga.dk//bbrinfo/7c41fa29-581d-4e88-8ceb-f1fa9d6f6956,"(55.6753997, 12.59697814)","Andreas Bjørns Gade 1, 1. th, 1428 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,3, 1,-
54," Burmeistersgade 21, 5. th 1429 København K ",2500000.0,2022-01-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/730999/EC1E15A6-19D4-437C-964D-C44A6050E03A,https://www.boliga.dk//bbrinfo/ec1e15a6-19d4-437c-964d-c44a6050e03a,"(55.67589872, 12.59885122)","Burmeistersgade 21, st., 1429 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,45, 1,45,Vandskyllende toilet i enheden,2, 1,-
58," Andreas Bjørns Gade 2, 3. tv 1428 København K ",3600000.0,2021-12-30, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/728498/1A7A75FA-C870-409E-AE38-EC220724A468,https://www.boliga.dk//bbrinfo/1a7a75fa-c870-409e-ae38-ec220724a468,"(55.67528923, 12.59731074)","Andreas Bjørns Gade 2, 1428 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,74, 1,74,Vandskyllende toilet i enheden,3, 1,-
59," Andreas Bjørns Gade 2, 3. tv 1428 København K ",3525000.0,2016-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/728498/1A7A75FA-C870-409E-AE38-EC220724A468,https://www.boliga.dk//bbrinfo/1a7a75fa-c870-409e-ae38-ec220724a468,"(55.67528923, 12.59731074)","Andreas Bjørns Gade 2, 1428 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,74, 1,74,Vandskyllende toilet i enheden,3, 1,-
60," Andreas Bjørns Gade 2, 3. tv 1428 København K ",2670000.0,2014-03-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/728498/1A7A75FA-C870-409E-AE38-EC220724A468,https://www.boliga.dk//bbrinfo/1a7a75fa-c870-409e-ae38-ec220724a468,"(55.67528923, 12.59731074)","Andreas Bjørns Gade 2, 1428 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,74, 1,74,Vandskyllende toilet i enheden,3, 1,-
65," Prinsessegade 17A, st. th 1422 København K ",850000.0,2021-09-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/441687/BE5B44B0-0E38-4052-BFD3-FA519CFD9D9C,https://www.boliga.dk//bbrinfo/be5b44b0-0e38-4052-bfd3-fa519cfd9d9c,"(55.67141567, 12.59236529)","Prinsessegade 17A, 5., 1422 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,46, 1,46,Vandskyllende toilet i enheden,2, 1,-
66," Prinsessegade 17A, st. th 1422 København K ",2335000.0,2020-03-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/441687/BE5B44B0-0E38-4052-BFD3-FA519CFD9D9C,https://www.boliga.dk//bbrinfo/be5b44b0-0e38-4052-bfd3-fa519cfd9d9c,"(55.67141567, 12.59236529)","Prinsessegade 17A, 5., 1422 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,46, 1,46,Vandskyllende toilet i enheden,2, 1,-
67," Prinsessegade 17A, st. th 1422 København K ",1950000.0,2017-02-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/441687/BE5B44B0-0E38-4052-BFD3-FA519CFD9D9C,https://www.boliga.dk//bbrinfo/be5b44b0-0e38-4052-bfd3-fa519cfd9d9c,"(55.67141567, 12.59236529)","Prinsessegade 17A, 5., 1422 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,46, 1,46,Vandskyllende toilet i enheden,2, 1,-
68," Prinsessegade 17A, st. th 1422 København K ",987000.0,2014-02-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/441687/BE5B44B0-0E38-4052-BFD3-FA519CFD9D9C,https://www.boliga.dk//bbrinfo/be5b44b0-0e38-4052-bfd3-fa519cfd9d9c,"(55.67141567, 12.59236529)","Prinsessegade 17A, 5., 1422 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,46, 1,46,Vandskyllende toilet i enheden,2, 1,-
69," Prinsessegade 17A, st. th 1422 København K ",1295000.0,2011-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/441687/BE5B44B0-0E38-4052-BFD3-FA519CFD9D9C,https://www.boliga.dk//bbrinfo/be5b44b0-0e38-4052-bfd3-fa519cfd9d9c,"(55.67141567, 12.59236529)","Prinsessegade 17A, 5., 1422 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,46, 1,46,Vandskyllende toilet i enheden,2, 1,-
70," Prinsessegade 17A, st. th 1422 København K ",1096000.0,2010-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/441687/BE5B44B0-0E38-4052-BFD3-FA519CFD9D9C,https://www.boliga.dk//bbrinfo/be5b44b0-0e38-4052-bfd3-fa519cfd9d9c,"(55.67141567, 12.59236529)","Prinsessegade 17A, 5., 1422 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,46, 1,46,Vandskyllende toilet i enheden,2, 1,-
73," Ved Volden 13, 4. th 1425 København K ",12998000.0,2021-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/727343/F7616D08-ECBE-4F67-A75F-C8F870FA9734,https://www.boliga.dk//bbrinfo/f7616d08-ecbe-4f67-a75f-c8f870fa9734,"(55.67163468, 12.59523453)","Ved Volden 13, 1425 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,172, 1,172,Vandskyllende toilet i enheden,6, 2,-
74," Ved Volden 13, 4. th 1425 København K ",6030000.0,2012-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/727343/F7616D08-ECBE-4F67-A75F-C8F870FA9734,https://www.boliga.dk//bbrinfo/f7616d08-ecbe-4f67-a75f-c8f870fa9734,"(55.67163468, 12.59523453)","Ved Volden 13, 1425 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,172, 1,172,Vandskyllende toilet i enheden,6, 2,-
75," Ved Volden 13, 4. th 1425 København K ",4785000.0,2010-10-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/727343/F7616D08-ECBE-4F67-A75F-C8F870FA9734,https://www.boliga.dk//bbrinfo/f7616d08-ecbe-4f67-a75f-c8f870fa9734,"(55.67163468, 12.59523453)","Ved Volden 13, 1425 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,172, 1,172,Vandskyllende toilet i enheden,6, 2,-
76," Ved Volden 13, 4. th 1425 København K ",4785000.0,2010-10-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/727343/F7616D08-ECBE-4F67-A75F-C8F870FA9734,https://www.boliga.dk//bbrinfo/f7616d08-ecbe-4f67-a75f-c8f870fa9734,"(55.67163468, 12.59523453)","Ved Volden 13, 1425 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,172, 1,172,Vandskyllende toilet i enheden,6, 2,-
77," Burmeistersgade 17, 2. th 1429 København K ",3700000.0,2021-12-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/731197/68A512E1-F04E-4B33-A34B-16100E992AE3,https://www.boliga.dk//bbrinfo/68a512e1-f04e-4b33-a34b-16100e992ae3,"(55.67573954, 12.59865614)","Burmeistersgade 17, 1. th, 1429 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,53, 1,53,Vandskyllende toilet i enheden,2, 1,-
78," Burmeistersgade 17, 2. th 1429 København K ",2995000.0,2018-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/731197/68A512E1-F04E-4B33-A34B-16100E992AE3,https://www.boliga.dk//bbrinfo/68a512e1-f04e-4b33-a34b-16100e992ae3,"(55.67573954, 12.59865614)","Burmeistersgade 17, 1. th, 1429 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,53, 1,53,Vandskyllende toilet i enheden,2, 1,-
79," Burmeistersgade 17, 2. th 1429 København K ",1062500.0,2016-02-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/731197/68A512E1-F04E-4B33-A34B-16100E992AE3,https://www.boliga.dk//bbrinfo/68a512e1-f04e-4b33-a34b-16100e992ae3,"(55.67573954, 12.59865614)","Burmeistersgade 17, 1. th, 1429 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,53, 1,53,Vandskyllende toilet i enheden,2, 1,-
80," Burmeistersgade 17, 2. th 1429 København K ",1875000.0,2013-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/731197/68A512E1-F04E-4B33-A34B-16100E992AE3,https://www.boliga.dk//bbrinfo/68a512e1-f04e-4b33-a34b-16100e992ae3,"(55.67573954, 12.59865614)","Burmeistersgade 17, 1. th, 1429 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,53, 1,53,Vandskyllende toilet i enheden,2, 1,-
83," Burmeistersgade 27, 4. tv 1429 København K ",3650000.0,2021-12-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/730336/68B40B39-CCBD-426F-AE86-84D218485990,https://www.boliga.dk//bbrinfo/68b40b39-ccbd-426f-ae86-84d218485990,"(55.67615536, 12.59917859)","Burmeistersgade 27, 1. th, 1429 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,54, 1,54,Vandskyllende toilet i enheden,2, 1,-
84," Burmeistersgade 27, 4. tv 1429 København K ",1800000.0,2013-01-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/730336/68B40B39-CCBD-426F-AE86-84D218485990,https://www.boliga.dk//bbrinfo/68b40b39-ccbd-426f-ae86-84d218485990,"(55.67615536, 12.59917859)","Burmeistersgade 27, 1. th, 1429 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,54, 1,54,Vandskyllende toilet i enheden,2, 1,-
