,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
17," Christian Winthers Vej 3A, st 1860 Frederiksberg C ",6600000.0,2022-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/205821/1756224C-AA81-423D-8DBF-25EEAE270147,https://www.boliga.dk//bbrinfo/1756224c-aa81-423d-8dbf-25eeae270147,"(55.68087412, 12.5348593)","Christian Winthers Vej 3A, 1., 1860 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,109, 1,109,Vandskyllende toilet i enheden,3, 2,-
18," Christian Winthers Vej 3A, st 1860 Frederiksberg C ",2550000.0,2010-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/205821/1756224C-AA81-423D-8DBF-25EEAE270147,https://www.boliga.dk//bbrinfo/1756224c-aa81-423d-8dbf-25eeae270147,"(55.68087412, 12.5348593)","Christian Winthers Vej 3A, 1., 1860 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,109, 1,109,Vandskyllende toilet i enheden,3, 2,-
21," Grundtvigs Sidevej 7, 2. 3 1865 Frederiksberg C ",3550000.0,2021-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/168748/80D5BDED-682F-43F7-B6CA-7BDB2E2FD7B9,https://www.boliga.dk//bbrinfo/80d5bded-682f-43f7-b6ca-7bdb2e2fd7b9,"(55.67922008, 12.53837705)","Grundtvigs Sidevej 7, kl., 1865 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,61, 1,61,Vandskyllende toilet i enheden,2, 1,-
22," Grundtvigs Sidevej 7, 2. 3 1865 Frederiksberg C ",1925000.0,2007-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/168748/80D5BDED-682F-43F7-B6CA-7BDB2E2FD7B9,https://www.boliga.dk//bbrinfo/80d5bded-682f-43f7-b6ca-7bdb2e2fd7b9,"(55.67922008, 12.53837705)","Grundtvigs Sidevej 7, kl., 1865 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,61, 1,61,Vandskyllende toilet i enheden,2, 1,-
25," Rathsacksvej 4, st. th 1862 Frederiksberg C ",5345000.0,2021-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/187297/A50D47D7-29F0-4E73-833C-428F21516937,https://www.boliga.dk//bbrinfo/a50d47d7-29f0-4e73-833c-428f21516937,"(55.67809428, 12.53551662)","Rathsacksvej 4, 1862 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,81, 1,81,Vandskyllende toilet i enheden,3, 1,-
26," Rathsacksvej 4, st. th 1862 Frederiksberg C ",3825000.0,2018-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/187297/A50D47D7-29F0-4E73-833C-428F21516937,https://www.boliga.dk//bbrinfo/a50d47d7-29f0-4e73-833c-428f21516937,"(55.67809428, 12.53551662)","Rathsacksvej 4, 1862 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,81, 1,81,Vandskyllende toilet i enheden,3, 1,-
27," Rathsacksvej 4, st. th 1862 Frederiksberg C ",3200000.0,2014-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/187297/A50D47D7-29F0-4E73-833C-428F21516937,https://www.boliga.dk//bbrinfo/a50d47d7-29f0-4e73-833c-428f21516937,"(55.67809428, 12.53551662)","Rathsacksvej 4, 1862 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,81, 1,81,Vandskyllende toilet i enheden,3, 1,-
28," Rathsacksvej 4, st. th 1862 Frederiksberg C ",2235000.0,2012-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/187297/A50D47D7-29F0-4E73-833C-428F21516937,https://www.boliga.dk//bbrinfo/a50d47d7-29f0-4e73-833c-428f21516937,"(55.67809428, 12.53551662)","Rathsacksvej 4, 1862 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,81, 1,81,Vandskyllende toilet i enheden,3, 1,-
32," Grundtvigsvej 5, 4. th 1864 Frederiksberg C ",8000000.0,2021-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/51107/A5F07A7D-85A8-4FEA-9B9B-BAB118FE1906,https://www.boliga.dk//bbrinfo/a5f07a7d-85a8-4fea-9b9b-bab118fe1906,"(55.67811005, 12.54027143)","Grundtvigsvej 5, 1864 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,119, 2,119,Vandskyllende toilet i enheden,4, 2,-
33," Grundtvigsvej 5, 4. th 1864 Frederiksberg C ",6670000.0,2017-04-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/51107/A5F07A7D-85A8-4FEA-9B9B-BAB118FE1906,https://www.boliga.dk//bbrinfo/a5f07a7d-85a8-4fea-9b9b-bab118fe1906,"(55.67811005, 12.54027143)","Grundtvigsvej 5, 1864 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,119, 2,119,Vandskyllende toilet i enheden,4, 2,-
34," Grundtvigsvej 5, 4. th 1864 Frederiksberg C ",4295000.0,2014-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/51107/A5F07A7D-85A8-4FEA-9B9B-BAB118FE1906,https://www.boliga.dk//bbrinfo/a5f07a7d-85a8-4fea-9b9b-bab118fe1906,"(55.67811005, 12.54027143)","Grundtvigsvej 5, 1864 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,119, 2,119,Vandskyllende toilet i enheden,4, 2,-
38," Bianco Lunos Alle 2B, 1. tv 1868 Frederiksberg C ",4350000.0,2021-12-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/186975/201C72E1-3C74-48FB-9A42-7F4C82CA0463,https://www.boliga.dk//bbrinfo/201c72e1-3c74-48fb-9a42-7f4c82ca0463,"(55.67715476, 12.54054881)","Bianco Lunos Alle 2B, 1. th, 1868 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,73, 1,73,Vandskyllende toilet i enheden,3, 1,-
39," Bianco Lunos Alle 2B, 1. tv 1868 Frederiksberg C ",1955000.0,2019-09-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/186975/201C72E1-3C74-48FB-9A42-7F4C82CA0463,https://www.boliga.dk//bbrinfo/201c72e1-3c74-48fb-9a42-7f4c82ca0463,"(55.67715476, 12.54054881)","Bianco Lunos Alle 2B, 1. th, 1868 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,73, 1,73,Vandskyllende toilet i enheden,3, 1,-
40," Bianco Lunos Alle 2B, 1. tv 1868 Frederiksberg C ",2795000.0,2016-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/186975/201C72E1-3C74-48FB-9A42-7F4C82CA0463,https://www.boliga.dk//bbrinfo/201c72e1-3c74-48fb-9a42-7f4c82ca0463,"(55.67715476, 12.54054881)","Bianco Lunos Alle 2B, 1. th, 1868 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,73, 1,73,Vandskyllende toilet i enheden,3, 1,-
41," Bianco Lunos Alle 2B, 1. tv 1868 Frederiksberg C ",2100000.0,2012-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/186975/201C72E1-3C74-48FB-9A42-7F4C82CA0463,https://www.boliga.dk//bbrinfo/201c72e1-3c74-48fb-9a42-7f4c82ca0463,"(55.67715476, 12.54054881)","Bianco Lunos Alle 2B, 1. th, 1868 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,73, 1,73,Vandskyllende toilet i enheden,3, 1,-
44," Grundtvigsvej 34, 3. tv 1864 Frederiksberg C ",5450000.0,2021-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/51646/9C3F35FA-1F57-41AB-A444-6C286D8D5004,https://www.boliga.dk//bbrinfo/9c3f35fa-1f57-41ab-a444-6c286d8d5004,"(55.67911279, 12.53465204)","Grundtvigsvej 34, 1. th, 1864 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,88, 1,88,Vandskyllende toilet i enheden,3, 1,-
45," Grundtvigsvej 34, 3. tv 1864 Frederiksberg C ",4500000.0,2017-10-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/51646/9C3F35FA-1F57-41AB-A444-6C286D8D5004,https://www.boliga.dk//bbrinfo/9c3f35fa-1f57-41ab-a444-6c286d8d5004,"(55.67911279, 12.53465204)","Grundtvigsvej 34, 1. th, 1864 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,88, 1,88,Vandskyllende toilet i enheden,3, 1,-
52," Bianco Lunos Alle 7, 4. tv 1868 Frederiksberg C ",4750000.0,2021-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/194110/36760D96-F8C3-4B34-A4E5-14E917263112,https://www.boliga.dk//bbrinfo/36760d96-f8c3-4b34-a4e5-14e917263112,"(55.67774335, 12.54043702)","Bianco Lunos Alle 7, 1. th, 1868 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,74, 1,74,Vandskyllende toilet i enheden,3, 1,-
53," Bianco Lunos Alle 7, 4. tv 1868 Frederiksberg C ",2350000.0,2014-02-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/194110/36760D96-F8C3-4B34-A4E5-14E917263112,https://www.boliga.dk//bbrinfo/36760d96-f8c3-4b34-a4e5-14e917263112,"(55.67774335, 12.54043702)","Bianco Lunos Alle 7, 1. th, 1868 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,74, 1,74,Vandskyllende toilet i enheden,3, 1,-
55," Rathsacksvej 15, st 1862 Frederiksberg C ",8567000.0,2021-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/97379/5E993D3A-A859-449F-8A0E-A917EB2873FB,https://www.boliga.dk//bbrinfo/5e993d3a-a859-449f-8a0e-a917eb2873fb,"(55.67965736, 12.53582647)","Rathsacksvej 15, 1., 1862 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,188, 1,188,Vandskyllende toilet i enheden,6, 1,-
57," Rathsacksvej 15, 1 1862 Frederiksberg C ",8567000.0,2021-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/97379/4AA95D09-5135-4CC8-AF5C-42BEEBA32F25,https://www.boliga.dk//bbrinfo/4aa95d09-5135-4cc8-af5c-42beeba32f25,"(55.67965736, 12.53582647)","Rathsacksvej 15, 1., 1862 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,170, 1,170,Vandskyllende toilet i enheden,6, 1,-
59," Rathsacksvej 15, 2 1862 Frederiksberg C ",8567000.0,2021-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/97379/9BB290B3-A99F-4F2A-BF50-4DCEE120C934,https://www.boliga.dk//bbrinfo/9bb290b3-a99f-4f2a-bf50-4dcee120c934,"(55.67965736, 12.53582647)","Rathsacksvej 15, 1., 1862 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,137, 1,137,Vandskyllende toilet i enheden,4, 1,-
61," Grundtvigsvej 5, st. mf 1864 Frederiksberg C ",5250000.0,2021-10-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/50992/7B865BAD-5915-434B-99F2-29A66EE14500,https://www.boliga.dk//bbrinfo/7b865bad-5915-434b-99f2-29a66ee14500,"(55.67811005, 12.54027143)","Grundtvigsvej 5, 1864 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,57, 1,57,Vandskyllende toilet i enheden,2, 1,-
62," Grundtvigsvej 5, st. mf 1864 Frederiksberg C ",2871000.0,2018-10-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/50992/7B865BAD-5915-434B-99F2-29A66EE14500,https://www.boliga.dk//bbrinfo/7b865bad-5915-434b-99f2-29a66ee14500,"(55.67811005, 12.54027143)","Grundtvigsvej 5, 1864 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,57, 1,57,Vandskyllende toilet i enheden,2, 1,-
64," Grundtvigs Sidevej 7, st. tv 1865 Frederiksberg C ",8250000.0,2021-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/168632/EF2E1853-582A-4E69-899D-6E576A33B171,https://www.boliga.dk//bbrinfo/ef2e1853-582a-4e69-899d-6e576a33b171,"(55.67922008, 12.53837705)","Grundtvigs Sidevej 7, kl., 1865 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,134, 2,134,Vandskyllende toilet i enheden,5, 2,-
65," Grundtvigs Sidevej 7, st. tv 1865 Frederiksberg C ",3100000.0,2014-07-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/168632/EF2E1853-582A-4E69-899D-6E576A33B171,https://www.boliga.dk//bbrinfo/ef2e1853-582a-4e69-899d-6e576a33b171,"(55.67922008, 12.53837705)","Grundtvigs Sidevej 7, kl., 1865 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,134, 2,134,Vandskyllende toilet i enheden,5, 2,-
66," Grundtvigs Sidevej 7, st. tv 1865 Frederiksberg C ",1345000.0,2010-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/168632/EF2E1853-582A-4E69-899D-6E576A33B171,https://www.boliga.dk//bbrinfo/ef2e1853-582a-4e69-899d-6e576a33b171,"(55.67922008, 12.53837705)","Grundtvigs Sidevej 7, kl., 1865 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,134, 2,134,Vandskyllende toilet i enheden,5, 2,-
67," Ceresvej 26, st 1863 Frederiksberg C ",15400000.0,2021-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/19270/0BDA0F2C-FD62-43F0-B738-A0C7FDAF0693,https://www.boliga.dk//bbrinfo/0bda0f2c-fd62-43f0-b738-a0c7fdaf0693,"(55.68093205, 12.53824757)","Ceresvej 26, 1., 1863 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,135, 1,135,Vandskyllende toilet i enheden,4, 1,-
68," Ceresvej 26, st 1863 Frederiksberg C ",11350000.0,2019-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/19270/0BDA0F2C-FD62-43F0-B738-A0C7FDAF0693,https://www.boliga.dk//bbrinfo/0bda0f2c-fd62-43f0-b738-a0c7fdaf0693,"(55.68093205, 12.53824757)","Ceresvej 26, 1., 1863 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,135, 1,135,Vandskyllende toilet i enheden,4, 1,-
69," Ceresvej 26, st 1863 Frederiksberg C ",8275000.0,2015-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/19270/0BDA0F2C-FD62-43F0-B738-A0C7FDAF0693,https://www.boliga.dk//bbrinfo/0bda0f2c-fd62-43f0-b738-a0c7fdaf0693,"(55.68093205, 12.53824757)","Ceresvej 26, 1., 1863 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,135, 1,135,Vandskyllende toilet i enheden,4, 1,-
70," Ceresvej 26, st 1863 Frederiksberg C ",8300000.0,2014-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/19270/0BDA0F2C-FD62-43F0-B738-A0C7FDAF0693,https://www.boliga.dk//bbrinfo/0bda0f2c-fd62-43f0-b738-a0c7fdaf0693,"(55.68093205, 12.53824757)","Ceresvej 26, 1., 1863 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,135, 1,135,Vandskyllende toilet i enheden,4, 1,-
71," Ceresvej 26, st 1863 Frederiksberg C ",5225000.0,2010-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/19270/0BDA0F2C-FD62-43F0-B738-A0C7FDAF0693,https://www.boliga.dk//bbrinfo/0bda0f2c-fd62-43f0-b738-a0c7fdaf0693,"(55.68093205, 12.53824757)","Ceresvej 26, 1., 1863 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,135, 1,135,Vandskyllende toilet i enheden,4, 1,-
75," Ceresvej 26, 1 1863 Frederiksberg C ",15400000.0,2021-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/19270/541C6C89-4480-4930-B9F5-66E3D8F5FE7B,https://www.boliga.dk//bbrinfo/541c6c89-4480-4930-b9f5-66e3d8f5fe7b,"(55.68093205, 12.53824757)","Ceresvej 26, 1., 1863 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,132, 2,132,Vandskyllende toilet i enheden,4, 2,-
76," Ceresvej 26, 1 1863 Frederiksberg C ",11350000.0,2019-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/19270/541C6C89-4480-4930-B9F5-66E3D8F5FE7B,https://www.boliga.dk//bbrinfo/541c6c89-4480-4930-b9f5-66e3d8f5fe7b,"(55.68093205, 12.53824757)","Ceresvej 26, 1., 1863 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,132, 2,132,Vandskyllende toilet i enheden,4, 2,-
77," Ceresvej 26, 1 1863 Frederiksberg C ",8275000.0,2015-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/19270/541C6C89-4480-4930-B9F5-66E3D8F5FE7B,https://www.boliga.dk//bbrinfo/541c6c89-4480-4930-b9f5-66e3d8f5fe7b,"(55.68093205, 12.53824757)","Ceresvej 26, 1., 1863 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,132, 2,132,Vandskyllende toilet i enheden,4, 2,-
78," Ceresvej 26, 1 1863 Frederiksberg C ",8300000.0,2014-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/19270/541C6C89-4480-4930-B9F5-66E3D8F5FE7B,https://www.boliga.dk//bbrinfo/541c6c89-4480-4930-b9f5-66e3d8f5fe7b,"(55.68093205, 12.53824757)","Ceresvej 26, 1., 1863 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,132, 2,132,Vandskyllende toilet i enheden,4, 2,-
