,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0," Admiralgade 19, st 1066 København K ",10000000.0,2022-01-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/873781/676469CD-2167-448E-9D84-ED5D9BD857F4,https://www.boliga.dk//bbrinfo/676469cd-2167-448e-9d84-ed5d9bd857f4,"(55.67796304, 12.5819784)","Admiralgade 19, 1066 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,161, 2,161,Vandskyllende toilet i enheden,4, 2,-
1," Admiralgade 19, st 1066 København K ",7100000.0,2015-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/873781/676469CD-2167-448E-9D84-ED5D9BD857F4,https://www.boliga.dk//bbrinfo/676469cd-2167-448e-9d84-ed5d9bd857f4,"(55.67796304, 12.5819784)","Admiralgade 19, 1066 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,161, 2,161,Vandskyllende toilet i enheden,4, 2,-
2," Admiralgade 19, st 1066 København K ",3310000.0,2012-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/873781/676469CD-2167-448E-9D84-ED5D9BD857F4,https://www.boliga.dk//bbrinfo/676469cd-2167-448e-9d84-ed5d9bd857f4,"(55.67796304, 12.5819784)","Admiralgade 19, 1066 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,161, 2,161,Vandskyllende toilet i enheden,4, 2,-
3," Laksegade 20D, st. tv 1063 København K ",3470000.0,2021-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/890902/7F9EC818-8198-4E63-A680-0CBE4D589C85,https://www.boliga.dk//bbrinfo/7f9ec818-8198-4e63-a680-0cbe4d589c85,"(55.67793649, 12.5829887)","Laksegade 20D, 1063 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,52, 1,52,Vandskyllende toilet i enheden,2, 1,-
5," Laksegade 30, 3 1063 København K ",5640000.0,2021-10-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/820319/8E8B3A8F-1123-4251-A038-F76D76294BED,https://www.boliga.dk//bbrinfo/8e8b3a8f-1123-4251-a038-f76d76294bed,"(55.67763614, 12.58257102)","Laksegade 30, 1., 1063 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,95, 1,95,Vandskyllende toilet i enheden,3, 1,-
6," Laksegade 30, 3 1063 København K ",2930000.0,2008-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/820319/8E8B3A8F-1123-4251-A038-F76D76294BED,https://www.boliga.dk//bbrinfo/8e8b3a8f-1123-4251-a038-f76d76294bed,"(55.67763614, 12.58257102)","Laksegade 30, 1., 1063 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,95, 1,95,Vandskyllende toilet i enheden,3, 1,-
9," Laksegade 20D, 2. tv 1063 København K ",1840000.0,2021-09-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/890961/619EE332-2D4B-4E98-9F15-F38B6BDEB250,https://www.boliga.dk//bbrinfo/619ee332-2d4b-4e98-9f15-f38b6bdeb250,"(55.67793649, 12.5829887)","Laksegade 20D, 1063 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,58, 1,58,Vandskyllende toilet i enheden,2, 1,-
10," Laksegade 20D, 2. tv 1063 København K ",1795000.0,2010-07-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/890961/619EE332-2D4B-4E98-9F15-F38B6BDEB250,https://www.boliga.dk//bbrinfo/619ee332-2d4b-4e98-9f15-f38b6bdeb250,"(55.67793649, 12.5829887)","Laksegade 20D, 1063 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,58, 1,58,Vandskyllende toilet i enheden,2, 1,-
12," Laksegade 20D, 3. th 1063 København K ",3525000.0,2021-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/891038/4F6A046D-AD76-4996-9B72-3BB5762BD388,https://www.boliga.dk//bbrinfo/4f6a046d-ad76-4996-9b72-3bb5762bd388,"(55.67793649, 12.5829887)","Laksegade 20D, 1063 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,52, 1,52,Vandskyllende toilet i enheden,2, 1,-
13," Laksegade 20D, 3. th 1063 København K ",2975000.0,2020-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/891038/4F6A046D-AD76-4996-9B72-3BB5762BD388,https://www.boliga.dk//bbrinfo/4f6a046d-ad76-4996-9b72-3bb5762bd388,"(55.67793649, 12.5829887)","Laksegade 20D, 1063 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,52, 1,52,Vandskyllende toilet i enheden,2, 1,-
