,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0, Skodsborgvej 366 2850 Nærum ,8150000.0,2022-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/6439/B2DDA3A3-D38C-40E2-B466-DDAA622A6ED0,https://www.boliga.dk//bbrinfo/b2dda3a3-d38c-40e2-b466-ddaa622a6ed0,"(55.81706972, 12.5400464)","Skodsborgvej 366, 2850 Nærum",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,128, 2,128,Vandskyllende toilet i enheden,5, 1,-
1, Skodsborgvej 366 2850 Nærum ,3300000.0,2015-06-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/6439/B2DDA3A3-D38C-40E2-B466-DDAA622A6ED0,https://www.boliga.dk//bbrinfo/b2dda3a3-d38c-40e2-b466-ddaa622a6ed0,"(55.81706972, 12.5400464)","Skodsborgvej 366, 2850 Nærum",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,128, 2,128,Vandskyllende toilet i enheden,5, 1,-
2," Nærum Hovedgade 65, 1. f 2850 Nærum ",2600000.0,2022-04-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/4954/EA142FFB-4755-4BBF-A705-21B2E0E3300F,https://www.boliga.dk//bbrinfo/ea142ffb-4755-4bbf-a705-21b2e0e3300f,"(55.82029622, 12.538293)","Nærum Hovedgade 65, 1. a, 2850 Nærum",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,112, 1,112,Vandskyllende toilet i enheden,3, 1,-
3, Frølundsvej 8 2850 Nærum ,8750000.0,2022-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/1666/613D9BB1-C25D-4E82-B0A8-476ECF3E5933,https://www.boliga.dk//bbrinfo/613d9bb1-c25d-4e82-b0a8-476ecf3e5933,"(55.81912829, 12.53729764)","Frølundsvej 8, 2850 Nærum",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,228, 2,228,Vandskyllende toilet i enheden,7, 2,400 V el fra værk
4, Frølundsvej 8 2850 Nærum ,5900000.0,2010-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/1666/613D9BB1-C25D-4E82-B0A8-476ECF3E5933,https://www.boliga.dk//bbrinfo/613d9bb1-c25d-4e82-b0a8-476ecf3e5933,"(55.81912829, 12.53729764)","Frølundsvej 8, 2850 Nærum",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,228, 2,228,Vandskyllende toilet i enheden,7, 2,400 V el fra værk
6," Nærum Hovedgade 19, 3. th 2850 Nærum ",1695000.0,2022-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/4868/6F1C3A39-6925-452A-A094-6AF935068BC1,https://www.boliga.dk//bbrinfo/6f1c3a39-6925-452a-a094-6af935068bc1,"(55.81879865, 12.5313372)","Nærum Hovedgade 19, 1. th, 2850 Nærum",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,57, 1,57,Vandskyllende toilet i enheden,3, 1,-
7," Nærum Hovedgade 19, 3. th 2850 Nærum ",1100000.0,2018-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/4868/6F1C3A39-6925-452A-A094-6AF935068BC1,https://www.boliga.dk//bbrinfo/6f1c3a39-6925-452a-a094-6af935068bc1,"(55.81879865, 12.5313372)","Nærum Hovedgade 19, 1. th, 2850 Nærum",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,57, 1,57,Vandskyllende toilet i enheden,3, 1,-
9, Kirkeåsen 1D 2850 Nærum ,2100000.0,2022-03-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/3315/3D714548-4507-4C49-B37F-8B9403E5F8A6,https://www.boliga.dk//bbrinfo/3d714548-4507-4c49-b37f-8b9403e5f8a6,"(55.82052299, 12.53648761)","Kirkeåsen 1D, 2850 Nærum",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,2, 1,-
10, Kirkeåsen 1D 2850 Nærum ,1775000.0,2020-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/3315/3D714548-4507-4C49-B37F-8B9403E5F8A6,https://www.boliga.dk//bbrinfo/3d714548-4507-4c49-b37f-8b9403e5f8a6,"(55.82052299, 12.53648761)","Kirkeåsen 1D, 2850 Nærum",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,2, 1,-
11, Kirkeåsen 1D 2850 Nærum ,1425000.0,2007-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/3315/3D714548-4507-4C49-B37F-8B9403E5F8A6,https://www.boliga.dk//bbrinfo/3d714548-4507-4c49-b37f-8b9403e5f8a6,"(55.82052299, 12.53648761)","Kirkeåsen 1D, 2850 Nærum",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,2, 1,-
14, Skyttebjerg 18 2850 Nærum ,1500000.0,2022-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/6769/68AA3D11-45DC-433C-8157-521A867B6039,https://www.boliga.dk//bbrinfo/68aa3d11-45dc-433c-8157-521a867b6039,"(55.82072639, 12.53728676)","Skyttebjerg 18, 2850 Nærum",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,61, 1,61,Vandskyllende toilet i enheden,2, 1,-
15, Skyttebjerg 18 2850 Nærum ,1125000.0,2015-09-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/6769/68AA3D11-45DC-433C-8157-521A867B6039,https://www.boliga.dk//bbrinfo/68aa3d11-45dc-433c-8157-521a867b6039,"(55.82072639, 12.53728676)","Skyttebjerg 18, 2850 Nærum",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,61, 1,61,Vandskyllende toilet i enheden,2, 1,-
16, Ystadvej 26 2850 Nærum ,6550000.0,2022-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/8715/04308519-D3F8-450B-8D99-81E7F3415938,https://www.boliga.dk//bbrinfo/04308519-d3f8-450b-8d99-81e7f3415938,"(55.81405459, 12.52468239)","Ystadvej 26, 2850 Nærum",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,137, 1,137,Vandskyllende toilet i enheden,5, 2,-
17, Ystadvej 26 2850 Nærum ,3575000.0,2018-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/8715/04308519-D3F8-450B-8D99-81E7F3415938,https://www.boliga.dk//bbrinfo/04308519-d3f8-450b-8d99-81e7f3415938,"(55.81405459, 12.52468239)","Ystadvej 26, 2850 Nærum",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,137, 1,137,Vandskyllende toilet i enheden,5, 2,-
19," Nærum Hovedgade 25, 1. a 2850 Nærum ",2150000.0,2022-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/4898/A4671F3C-71D3-4339-ADFE-8A39D65DC324,https://www.boliga.dk//bbrinfo/a4671f3c-71d3-4339-adfe-8a39d65dc324,"(55.81915321, 12.53202143)","Nærum Hovedgade 25, 1. a, 2850 Nærum",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,75, 1,75,Vandskyllende toilet i enheden,3, 1,-
