,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0," Bilbaogade 1, 1. tv 2150 Nordhavn ",3000000.0,2022-04-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/983935/7DFF6CFC-B015-4DDD-A9DB-FE8E138ADF4B,https://www.boliga.dk//bbrinfo/7dff6cfc-b015-4ddd-a9db-fe8e138adf4b,"(55.70705585, 12.59458462)","Bilbaogade 1, 2150 Nordhavn",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,119, 1,119,Vandskyllende toilet i enheden,3, 2,-
1," Sundkaj 91, 1. tv 2150 Nordhavn ",4500000.0,2022-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/34085/150E79E7-0366-45D5-B18F-19D9B4C0FE69,https://www.boliga.dk//bbrinfo/150e79e7-0366-45d5-b18f-19d9b4c0fe69,"(55.70966782, 12.5985478)","Sundkaj 91, 1. mf, 2150 Nordhavn",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,63, 1,63,Vandskyllende toilet i enheden,3, 1,-
2," Sundkaj 91, 1. tv 2150 Nordhavn ",3395000.0,2017-09-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/34085/150E79E7-0366-45D5-B18F-19D9B4C0FE69,https://www.boliga.dk//bbrinfo/150e79e7-0366-45d5-b18f-19d9b4c0fe69,"(55.70966782, 12.5985478)","Sundkaj 91, 1. mf, 2150 Nordhavn",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,63, 1,63,Vandskyllende toilet i enheden,3, 1,-
3," Trelleborggade 15, 4. 2 2150 Nordhavn ",4470000.0,2022-03-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/39347/6AF973C8-395D-460B-AEFC-AD2DD5D92FEC,https://www.boliga.dk//bbrinfo/6af973c8-395d-460b-aefc-ad2dd5d92fec,"(55.70686603, 12.59442831)","Trelleborggade 15, 2150 Nordhavn",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,73, 1,73,Vandskyllende toilet i enheden,2, 1,-
4," Trelleborggade 15, 4. 2 2150 Nordhavn ",3788797.0,2017-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/39347/6AF973C8-395D-460B-AEFC-AD2DD5D92FEC,https://www.boliga.dk//bbrinfo/6af973c8-395d-460b-aefc-ad2dd5d92fec,"(55.70686603, 12.59442831)","Trelleborggade 15, 2150 Nordhavn",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,73, 1,73,Vandskyllende toilet i enheden,2, 1,-
5," Trelleborggade 20, 1. tv 2150 Nordhavn ",1840000.0,2022-03-09, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/21435/9AAE7ED5-4494-4378-A44B-FD4E1FE74E12,https://www.boliga.dk//bbrinfo/9aae7ed5-4494-4378-a44b-fd4e1fe74e12,"(55.70667705, 12.59415088)","Trelleborggade 20, 5., 2150 Nordhavn",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,58, 1,58,Vandskyllende toilet i enheden,2, 1,-
6," Trelleborggade 20, 1. tv 2150 Nordhavn ",2325000.0,2021-02-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/21435/9AAE7ED5-4494-4378-A44B-FD4E1FE74E12,https://www.boliga.dk//bbrinfo/9aae7ed5-4494-4378-a44b-fd4e1fe74e12,"(55.70667705, 12.59415088)","Trelleborggade 20, 5., 2150 Nordhavn",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,58, 1,58,Vandskyllende toilet i enheden,2, 1,-
7," Trelleborggade 20, 1. tv 2150 Nordhavn ",2325000.0,2021-04-07, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/21435/9AAE7ED5-4494-4378-A44B-FD4E1FE74E12,https://www.boliga.dk//bbrinfo/9aae7ed5-4494-4378-a44b-fd4e1fe74e12,"(55.70667705, 12.59415088)","Trelleborggade 20, 5., 2150 Nordhavn",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,58, 1,58,Vandskyllende toilet i enheden,2, 1,-
8," Trelleborggade 20, 1. tv 2150 Nordhavn ",2325000.0,2015-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/21435/9AAE7ED5-4494-4378-A44B-FD4E1FE74E12,https://www.boliga.dk//bbrinfo/9aae7ed5-4494-4378-a44b-fd4e1fe74e12,"(55.70667705, 12.59415088)","Trelleborggade 20, 5., 2150 Nordhavn",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,58, 1,58,Vandskyllende toilet i enheden,2, 1,-
9," Murmanskgade 3, 4. tv 2150 Nordhavn ",7195000.0,2022-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/17574/B9038141-BE72-408A-A065-32EB0D564F98,https://www.boliga.dk//bbrinfo/b9038141-be72-408a-a065-32eb0d564f98,"(55.70716738, 12.59860693)","Murmanskgade 3, 3. mf, 2150 Nordhavn",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,117, 1,117,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
