,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0," Sankt Knuds Vej 42, 3. tv 1903 Frederiksberg C ",5500000.0,2022-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/110251/DE6CFCDA-CD86-4028-9C33-0B92C6546D24,https://www.boliga.dk//bbrinfo/de6cfcda-cd86-4028-9c33-0b92c6546d24,"(55.67844384, 12.5502598)","Sankt Knuds Vej 42, st., 1903 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,83, 1,83,Vandskyllende toilet i enheden,4, 1,-
1," Lykkesholms Allé 9A, 3. tv 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/6817B804-EEDB-4B4D-BF96-2E67A9B00440,https://www.boliga.dk//bbrinfo/6817b804-eedb-4b4d-bf96-2e67a9b00440,"(55.67697424, 12.54775268)","Lykkesholms Allé 9A, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,92, 1,92,Vandskyllende toilet i enheden,4, 1,-
3," Lykkesholms Allé 9A, 1. th 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/187B9845-F8CB-46C9-8427-EDBCC7BB49A6,https://www.boliga.dk//bbrinfo/187b9845-f8cb-46c9-8427-edbcc7bb49a6,"(55.67697424, 12.54775268)","Lykkesholms Allé 9A, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,113, 1,113,Vandskyllende toilet i enheden,4, 1,-
5," Lykkesholms Allé 9A, st 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/99DCF588-E0A9-474C-ABB9-01AC7D58699E,https://www.boliga.dk//bbrinfo/99dcf588-e0a9-474c-abb9-01ac7d58699e,"(55.67697424, 12.54775268)","Lykkesholms Allé 9A, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,205, 1,205,Vandskyllende toilet i enheden,8, 2,-
7," Lykkesholms Allé 9A, 1. tv 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/0F87E778-1D67-4C5A-AE8A-28E25E085043,https://www.boliga.dk//bbrinfo/0f87e778-1d67-4c5a-ae8a-28e25e085043,"(55.67697424, 12.54775268)","Lykkesholms Allé 9A, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,92, 1,92,Vandskyllende toilet i enheden,4, 1,-
9," Lykkesholms Allé 9A, 2. th 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/05FC6AF9-20D7-4951-9345-2D00A69E95F6,https://www.boliga.dk//bbrinfo/05fc6af9-20d7-4951-9345-2d00a69e95f6,"(55.67697424, 12.54775268)","Lykkesholms Allé 9A, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,113, 1,113,Vandskyllende toilet i enheden,4, 1,-
11," Lykkesholms Allé 9A, 2. tv 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/82DB4718-1CCD-4724-82C1-57DA7F253C0C,https://www.boliga.dk//bbrinfo/82db4718-1ccd-4724-82c1-57da7f253c0c,"(55.67697424, 12.54775268)","Lykkesholms Allé 9A, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Hverken badeværelse eller adgang til badeværelse,92, 0,92,Vandskyllende toilet i enheden,4, 1,-
13," Lykkesholms Allé 9A, 3. th 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/C2EF3D0D-EBC2-4B06-83D0-BF67BC093F13,https://www.boliga.dk//bbrinfo/c2ef3d0d-ebc2-4b06-83d0-bf67bc093f13,"(55.67697424, 12.54775268)","Lykkesholms Allé 9A, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Hverken badeværelse eller adgang til badeværelse,113, 0,113,Vandskyllende toilet i enheden,4, 1,-
15," Lykkesholms Allé 9A, 4. th 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/A05702FB-7C40-4B91-9B60-1C43B6179DD2,https://www.boliga.dk//bbrinfo/a05702fb-7c40-4b91-9b60-1c43b6179dd2,"(55.67697424, 12.54775268)","Lykkesholms Allé 9A, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,113, 1,113,Vandskyllende toilet i enheden,4, 1,-
17," Lykkesholms Allé 9A, 4. tv 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/BD29A5FB-4319-45E6-A1AE-B862C4956DCA,https://www.boliga.dk//bbrinfo/bd29a5fb-4319-45e6-a1ae-b862c4956dca,"(55.67697424, 12.54775268)","Lykkesholms Allé 9A, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,92, 1,92,Vandskyllende toilet i enheden,3, 1,-
19," Lykkesholms Allé 9B, st. th 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/C13A6AE8-68AA-4BBF-9616-ED53F7620CD5,https://www.boliga.dk//bbrinfo/c13a6ae8-68aa-4bbf-9616-ed53f7620cd5,"(55.67706701, 12.54766943)","Lykkesholms Allé 9B, 1. th, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,65, 1,65,Vandskyllende toilet i enheden,3, 1,-
21," Lykkesholms Allé 9B, st. tv 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/C07CE910-8886-478C-859D-EE553C9B2C40,https://www.boliga.dk//bbrinfo/c07ce910-8886-478c-859d-ee553c9b2c40,"(55.67706701, 12.54766943)","Lykkesholms Allé 9B, 1. th, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,3, 1,-
23," Lykkesholms Allé 9B, 1. th 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/9E3C6A2C-5CB4-4460-ACA1-3F6A9C65CAFF,https://www.boliga.dk//bbrinfo/9e3c6a2c-5cb4-4460-aca1-3f6a9c65caff,"(55.67706701, 12.54766943)","Lykkesholms Allé 9B, 1. th, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,65, 1,65,Vandskyllende toilet i enheden,3, 1,-
25," Lykkesholms Allé 9B, 1. tv 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/47AB3E9D-2461-4D1D-9E9C-70074A7B4E85,https://www.boliga.dk//bbrinfo/47ab3e9d-2461-4d1d-9e9c-70074a7b4e85,"(55.67706701, 12.54766943)","Lykkesholms Allé 9B, 1. th, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,3, 1,-
27," Lykkesholms Allé 9B, 2. th 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/78FFF564-B4B2-4FDB-B03C-108912B91DA7,https://www.boliga.dk//bbrinfo/78fff564-b4b2-4fdb-b03c-108912b91da7,"(55.67706701, 12.54766943)","Lykkesholms Allé 9B, 1. th, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,65, 1,65,Vandskyllende toilet i enheden,3, 1,-
29," Lykkesholms Allé 9B, 3. th 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/1691D90A-B68A-45B4-9DD7-EF2078486723,https://www.boliga.dk//bbrinfo/1691d90a-b68a-45b4-9dd7-ef2078486723,"(55.67706701, 12.54766943)","Lykkesholms Allé 9B, 1. th, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,65, 1,65,Vandskyllende toilet i enheden,3, 1,-
31," Lykkesholms Allé 9B, 3. tv 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/90443051-862E-454D-9F5D-935FD54D6D95,https://www.boliga.dk//bbrinfo/90443051-862e-454d-9f5d-935fd54d6d95,"(55.67706701, 12.54766943)","Lykkesholms Allé 9B, 1. th, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,3, 1,-
33," Lykkesholms Allé 9B, 2. tv 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/F0BC6083-B83B-4C51-8D39-6BC97DA4A0E5,https://www.boliga.dk//bbrinfo/f0bc6083-b83b-4c51-8d39-6bc97da4a0e5,"(55.67706701, 12.54766943)","Lykkesholms Allé 9B, 1. th, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,3, 1,-
35," Lykkesholms Allé 9B, 4. tv 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/EAEC1E74-BAD3-4DFC-8FDD-D4FB7E38FF5C,https://www.boliga.dk//bbrinfo/eaec1e74-bad3-4dfc-8fdd-d4fb7e38ff5c,"(55.67706701, 12.54766943)","Lykkesholms Allé 9B, 1. th, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,3, 1,-
37," Lykkesholms Allé 9C, st. tv 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/ABCB62D0-AEDD-451A-A591-084E047D91CC,https://www.boliga.dk//bbrinfo/abcb62d0-aedd-451a-a591-084e047d91cc,"(55.67712803, 12.54740047)","Lykkesholms Allé 9C, 1. th, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,3, 1,-
39," Lykkesholms Allé 9C, st. th 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/869BC3FF-27E9-47EC-B7A9-4E4B1AF621F7,https://www.boliga.dk//bbrinfo/869bc3ff-27e9-47ec-b7a9-4e4b1af621f7,"(55.67712803, 12.54740047)","Lykkesholms Allé 9C, 1. th, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,65, 1,65,Vandskyllende toilet i enheden,3, 1,-
41," Lykkesholms Allé 9C, 1. th 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/D2CEE70E-46BF-4000-AEEA-36D355212115,https://www.boliga.dk//bbrinfo/d2cee70e-46bf-4000-aeea-36d355212115,"(55.67712803, 12.54740047)","Lykkesholms Allé 9C, 1. th, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,65, 1,65,Vandskyllende toilet i enheden,3, 1,-
43," Lykkesholms Allé 9C, 1. tv 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/A7952F65-33E6-4870-A5EB-FE02B98B73D1,https://www.boliga.dk//bbrinfo/a7952f65-33e6-4870-a5eb-fe02b98b73d1,"(55.67712803, 12.54740047)","Lykkesholms Allé 9C, 1. th, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,3, 1,-
45," Lykkesholms Allé 9C, 3. th 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/11542FB8-EA39-411C-8E3C-552BA8B2AAA3,https://www.boliga.dk//bbrinfo/11542fb8-ea39-411c-8e3c-552ba8b2aaa3,"(55.67712803, 12.54740047)","Lykkesholms Allé 9C, 1. th, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,65, 1,65,Vandskyllende toilet i enheden,3, 1,-
47," Lykkesholms Allé 9C, 2. th 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/8C9248DD-D2D0-451E-A14E-D8A8272A02F8,https://www.boliga.dk//bbrinfo/8c9248dd-d2d0-451e-a14e-d8a8272a02f8,"(55.67712803, 12.54740047)","Lykkesholms Allé 9C, 1. th, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,65, 1,65,Vandskyllende toilet i enheden,3, 1,-
49," Lykkesholms Allé 9C, 2. tv 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/2BD922B5-5E6E-4D4E-B5E1-AF5A28CD4104,https://www.boliga.dk//bbrinfo/2bd922b5-5e6e-4d4e-b5e1-af5a28cd4104,"(55.67712803, 12.54740047)","Lykkesholms Allé 9C, 1. th, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,3, 1,-
51," Lykkesholms Allé 9C, 3. tv 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/EDC71ACE-90E5-4C7D-B2A3-EB72A8F0859D,https://www.boliga.dk//bbrinfo/edc71ace-90e5-4c7d-b2a3-eb72a8f0859d,"(55.67712803, 12.54740047)","Lykkesholms Allé 9C, 1. th, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,3, 1,-
53," Lykkesholms Allé 9B, 4. th 1902 Frederiksberg C ",35626958.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/73100/4E06147E-8414-4DA0-B151-835E49ADEECA,https://www.boliga.dk//bbrinfo/4e06147e-8414-4da0-b151-835e49adeeca,"(55.67706701, 12.54766943)","Lykkesholms Allé 9B, 1. th, 1902 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,65, 1,65,Vandskyllende toilet i enheden,3, 1,-
