,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
33," Nørre Farimagsgade 49, st. mf 1364 København K ",5900000.0,2021-11-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/39702/B925983D-1BF1-4121-9BEC-6D932C3D16BA,https://www.boliga.dk//bbrinfo/b925983d-1bf1-4121-9bec-6d932c3d16ba,"(55.68379222, 12.56661057)","Nørre Farimagsgade 49, 1364 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,107, 1,107,Vandskyllende toilet i enheden,3, 1,-
34," Nørre Farimagsgade 47, 3. th 1364 København K ",5150000.0,2021-11-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/40066/F2D148EA-FB45-4279-9A2E-4CA1F01D17A6,https://www.boliga.dk//bbrinfo/f2d148ea-fb45-4279-9a2e-4ca1f01d17a6,"(55.6836842, 12.56644045)","Nørre Farimagsgade 47, 1. th, 1364 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,2, 1,-
35," Nørre Farimagsgade 47, 3. th 1364 København K ",4550000.0,2019-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/40066/F2D148EA-FB45-4279-9A2E-4CA1F01D17A6,https://www.boliga.dk//bbrinfo/f2d148ea-fb45-4279-9a2e-4ca1f01d17a6,"(55.6836842, 12.56644045)","Nørre Farimagsgade 47, 1. th, 1364 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,2, 1,-
36," Vendersgade 10, st. tv 1363 København K ",4300000.0,2021-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/883000/560E819A-B798-40C4-A37F-6EE1F5725CA4,https://www.boliga.dk//bbrinfo/560e819a-b798-40c4-a37f-6ee1f5725ca4,"(55.68406993, 12.56810219)","Vendersgade 10, 1363 København K",0101,Blandet erhverv og bolig med eget køkken,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,105, 1,70,Vandskyllende toilet i enheden,4, 1,-
37," Nørre Farimagsgade 49, 2. th 1364 København K ",2720000.0,2021-05-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/39710/5EE38F6B-5DA0-46F8-A1A6-9384DF2D801A,https://www.boliga.dk//bbrinfo/5ee38f6b-5da0-46f8-a1a6-9384df2d801a,"(55.68379222, 12.56661057)","Nørre Farimagsgade 49, 1364 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,129, 2,129,Vandskyllende toilet i enheden,4, 1,-
38," Nørre Farimagsgade 49, 2. th 1364 København K ",11400000.0,2021-06-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/39710/5EE38F6B-5DA0-46F8-A1A6-9384DF2D801A,https://www.boliga.dk//bbrinfo/5ee38f6b-5da0-46f8-a1a6-9384df2d801a,"(55.68379222, 12.56661057)","Nørre Farimagsgade 49, 1364 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,129, 2,129,Vandskyllende toilet i enheden,4, 1,-
39," Nørre Farimagsgade 49, 2. th 1364 København K ",7550000.0,2019-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/39710/5EE38F6B-5DA0-46F8-A1A6-9384DF2D801A,https://www.boliga.dk//bbrinfo/5ee38f6b-5da0-46f8-a1a6-9384df2d801a,"(55.68379222, 12.56661057)","Nørre Farimagsgade 49, 1364 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,129, 2,129,Vandskyllende toilet i enheden,4, 1,-
40," Frederiksborggade 31, 2. tv 1360 København K ",6495000.0,2021-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/868419/AFC9FB6D-1F8A-4254-8216-7C6288994873,https://www.boliga.dk//bbrinfo/afc9fb6d-1f8a-4254-8216-7c6288994873,"(55.68511452, 12.56743392)","Frederiksborggade 31, 1360 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,131, 1,131,Vandskyllende toilet i enheden,5, 1,-
41," Frederiksborggade 31, 2. tv 1360 København K ",13022212.0,2019-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/868419/AFC9FB6D-1F8A-4254-8216-7C6288994873,https://www.boliga.dk//bbrinfo/afc9fb6d-1f8a-4254-8216-7c6288994873,"(55.68511452, 12.56743392)","Frederiksborggade 31, 1360 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,131, 1,131,Vandskyllende toilet i enheden,5, 1,-
42," Frederiksborggade 31, 2. tv 1360 København K ",2064182.0,2012-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/868419/AFC9FB6D-1F8A-4254-8216-7C6288994873,https://www.boliga.dk//bbrinfo/afc9fb6d-1f8a-4254-8216-7c6288994873,"(55.68511452, 12.56743392)","Frederiksborggade 31, 1360 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,131, 1,131,Vandskyllende toilet i enheden,5, 1,-
44," Vendersgade 31A, 1 1363 København K ",5450000.0,2021-10-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/925170/23D51642-22CF-4077-A018-3297C84E5D63,https://www.boliga.dk//bbrinfo/23d51642-22cf-4077-a018-3297c84e5d63,"(55.6850426, 12.56515487)","Vendersgade 31A, 1., 1363 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
45," Vendersgade 31A, 1 1363 København K ",0.0,2007-02-01, Handelstype Ukendt,https://www.boliga.dk//salg/info/101/925170/23D51642-22CF-4077-A018-3297C84E5D63,https://www.boliga.dk//bbrinfo/23d51642-22cf-4077-a018-3297c84e5d63,"(55.6850426, 12.56515487)","Vendersgade 31A, 1., 1363 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
46," Frederiksborggade 36, 5. tv 1360 København K ",8250000.0,2021-09-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/867757/182D95F6-2A72-412C-B783-1F220097852E,https://www.boliga.dk//bbrinfo/182d95f6-2a72-412c-b783-1f220097852e,"(55.6849274, 12.56882161)","Frederiksborggade 36, 1360 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,133, 1,133,Vandskyllende toilet i enheden,4, 1,-
47," Frederiksborggade 36, 5. tv 1360 København K ",2175000.0,2007-11-30, Handelstype Salg i øvrigt,https://www.boliga.dk//salg/info/101/867757/182D95F6-2A72-412C-B783-1F220097852E,https://www.boliga.dk//bbrinfo/182d95f6-2a72-412c-b783-1f220097852e,"(55.6849274, 12.56882161)","Frederiksborggade 36, 1360 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,133, 1,133,Vandskyllende toilet i enheden,4, 1,-
51," Turesensgade 11, 5. th 1368 København K ",3750000.0,2021-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/798119/C97D270D-4CAE-4BAC-AAE4-A7C3FAD2F35E,https://www.boliga.dk//bbrinfo/c97d270d-4cae-4bac-aae4-a7c3fad2f35e,"(55.6813735, 12.56348181)","Turesensgade 11, kl., 1368 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,44, 1,44,Vandskyllende toilet i enheden,2, 1,-
52," Turesensgade 11, 5. th 1368 København K ",2400000.0,2019-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/798119/C97D270D-4CAE-4BAC-AAE4-A7C3FAD2F35E,https://www.boliga.dk//bbrinfo/c97d270d-4cae-4bac-aae4-a7c3fad2f35e,"(55.6813735, 12.56348181)","Turesensgade 11, kl., 1368 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,44, 1,44,Vandskyllende toilet i enheden,2, 1,-
53," Turesensgade 11, 5. th 1368 København K ",2350000.0,2016-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/798119/C97D270D-4CAE-4BAC-AAE4-A7C3FAD2F35E,https://www.boliga.dk//bbrinfo/c97d270d-4cae-4bac-aae4-a7c3fad2f35e,"(55.6813735, 12.56348181)","Turesensgade 11, kl., 1368 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,44, 1,44,Vandskyllende toilet i enheden,2, 1,-
54," Turesensgade 11, 5. th 1368 København K ",1600000.0,2012-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/798119/C97D270D-4CAE-4BAC-AAE4-A7C3FAD2F35E,https://www.boliga.dk//bbrinfo/c97d270d-4cae-4bac-aae4-a7c3fad2f35e,"(55.6813735, 12.56348181)","Turesensgade 11, kl., 1368 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,44, 1,44,Vandskyllende toilet i enheden,2, 1,-
59," Vendersgade 22, 3. th 1363 København K ",5600000.0,2021-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/617742/1755581B-9EB3-4CEA-9998-24C56734D594,https://www.boliga.dk//bbrinfo/1755581b-9eb3-4cea-9998-24c56734d594,"(55.68510015, 12.56603279)","Vendersgade 22, 1363 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,84, 1,84,Vandskyllende toilet i enheden,3, 1,-
60," Vendersgade 22, 3. th 1363 København K ",4595000.0,2017-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/617742/1755581B-9EB3-4CEA-9998-24C56734D594,https://www.boliga.dk//bbrinfo/1755581b-9eb3-4cea-9998-24c56734d594,"(55.68510015, 12.56603279)","Vendersgade 22, 1363 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,84, 1,84,Vandskyllende toilet i enheden,3, 1,-
61," Vendersgade 22, 3. th 1363 København K ",3295000.0,2013-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/617742/1755581B-9EB3-4CEA-9998-24C56734D594,https://www.boliga.dk//bbrinfo/1755581b-9eb3-4cea-9998-24c56734d594,"(55.68510015, 12.56603279)","Vendersgade 22, 1363 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,84, 1,84,Vandskyllende toilet i enheden,3, 1,-
63," Nansensgade 96, 1. tv 1366 København K ",4595000.0,2021-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/872041/E5DC0A8B-6668-4A34-8076-6150F2DA41C2,https://www.boliga.dk//bbrinfo/e5dc0a8b-6668-4a34-8076-6150f2da41c2,"(55.68582472, 12.56805732)","Nansensgade 96, 1366 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,72, 1,72,Vandskyllende toilet i enheden,3, 1,-
64," Nansensgade 96, 1. tv 1366 København K ",2070000.0,2020-04-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/872041/E5DC0A8B-6668-4A34-8076-6150F2DA41C2,https://www.boliga.dk//bbrinfo/e5dc0a8b-6668-4a34-8076-6150f2da41c2,"(55.68582472, 12.56805732)","Nansensgade 96, 1366 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,72, 1,72,Vandskyllende toilet i enheden,3, 1,-
72," Nansensgade 62, 4. tv 1366 København K ",2800000.0,2021-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/390446/75D37623-7185-4285-B5FC-F9003EEE19EE,https://www.boliga.dk//bbrinfo/75d37623-7185-4285-b5fc-f9003eee19ee,"(55.68332969, 12.56512331)","Nansensgade 62, 1366 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,42, 1,42,Vandskyllende toilet i enheden,2, 1,-
73," Nansensgade 62, 4. tv 1366 København K ",892500.0,2017-06-30, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/390446/75D37623-7185-4285-B5FC-F9003EEE19EE,https://www.boliga.dk//bbrinfo/75d37623-7185-4285-b5fc-f9003eee19ee,"(55.68332969, 12.56512331)","Nansensgade 62, 1366 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,42, 1,42,Vandskyllende toilet i enheden,2, 1,-
