,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0," Havneholmen 72, st. tv 1561 København V ",5020000.0,2022-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/6120/CF73FD73-4A1B-4545-86D6-47742B566D50,https://www.boliga.dk//bbrinfo/cf73fd73-4a1b-4545-86d6-47742b566d50,"(55.6607206, 12.56383107)","Havneholmen 72, 1. th, 1561 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,73, 1,73,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
1," Havneholmen 72, st. tv 1561 København V ",3650000.0,2016-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/6120/CF73FD73-4A1B-4545-86D6-47742B566D50,https://www.boliga.dk//bbrinfo/cf73fd73-4a1b-4545-86d6-47742b566d50,"(55.6607206, 12.56383107)","Havneholmen 72, 1. th, 1561 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,73, 1,73,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
3," Havneholmen 42, 6. th 1561 København V ",12480000.0,2021-01-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/6619/031C0C94-68BA-483F-B792-3EDEEFC2ACDC,https://www.boliga.dk//bbrinfo/031c0c94-68ba-483f-b792-3edeefc2acdc,"(55.66004466, 12.56242442)","Havneholmen 42, 1561 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,147, 1,147,Vandskyllende toilet i enheden,4, 2,400 V el fra værk
4," Havneholmen 42, 6. th 1561 København V ",6395000.0,2013-03-04, Handelstype Auktion,https://www.boliga.dk//salg/info/101/6619/031C0C94-68BA-483F-B792-3EDEEFC2ACDC,https://www.boliga.dk//bbrinfo/031c0c94-68ba-483f-b792-3edeefc2acdc,"(55.66004466, 12.56242442)","Havneholmen 42, 1561 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,147, 1,147,Vandskyllende toilet i enheden,4, 2,400 V el fra værk
5," Havneholmen 42, 6. th 1561 København V ",5500000.0,2010-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/6619/031C0C94-68BA-483F-B792-3EDEEFC2ACDC,https://www.boliga.dk//bbrinfo/031c0c94-68ba-483f-b792-3edeefc2acdc,"(55.66004466, 12.56242442)","Havneholmen 42, 1561 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,147, 1,147,Vandskyllende toilet i enheden,4, 2,400 V el fra værk
6," Havneholmen 36, st. th 1561 København V ",3157530.0,2021-06-01, Handelstype Salg i øvrigt,https://www.boliga.dk//salg/info/101/6563/ED80BEB8-1983-4B78-8EA3-AB1CE96C312C,https://www.boliga.dk//bbrinfo/ed80beb8-1983-4b78-8ea3-ab1ce96c312c,"(55.65994675, 12.56185452)","Havneholmen 36, 7., 1561 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,107, 1,107,Vandskyllende toilet i enheden,3, 1,230 V el fra værk
7," Havneholmen 36, st. th 1561 København V ",4195000.0,2016-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/6563/ED80BEB8-1983-4B78-8EA3-AB1CE96C312C,https://www.boliga.dk//bbrinfo/ed80beb8-1983-4b78-8ea3-ab1ce96c312c,"(55.65994675, 12.56185452)","Havneholmen 36, 7., 1561 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,107, 1,107,Vandskyllende toilet i enheden,3, 1,230 V el fra værk
8," Havneholmen 36, st. th 1561 København V ",2830000.0,2012-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/6563/ED80BEB8-1983-4B78-8EA3-AB1CE96C312C,https://www.boliga.dk//bbrinfo/ed80beb8-1983-4b78-8ea3-ab1ce96c312c,"(55.65994675, 12.56185452)","Havneholmen 36, 7., 1561 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,107, 1,107,Vandskyllende toilet i enheden,3, 1,230 V el fra værk
9," Havneholmen 36, st. th 1561 København V ",0.0,2008-04-01, Handelstype Ukendt,https://www.boliga.dk//salg/info/101/6563/ED80BEB8-1983-4B78-8EA3-AB1CE96C312C,https://www.boliga.dk//bbrinfo/ed80beb8-1983-4b78-8ea3-ab1ce96c312c,"(55.65994675, 12.56185452)","Havneholmen 36, 7., 1561 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,107, 1,107,Vandskyllende toilet i enheden,3, 1,230 V el fra værk
10," Mitchellsgade 18, 2. tv 1568 København V ",5900000.0,2021-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/427480/BEAA09AD-CA9D-4CB6-9628-78A5968B8D59,https://www.boliga.dk//bbrinfo/beaa09ad-ca9d-4cb6-9628-78a5968b8d59,"(55.67105452, 12.57006676)","Mitchellsgade 18, 1. th, 1568 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,94, 1,94,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
11," Mitchellsgade 18, 2. tv 1568 København V ",2775000.0,2018-11-09, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/427480/BEAA09AD-CA9D-4CB6-9628-78A5968B8D59,https://www.boliga.dk//bbrinfo/beaa09ad-ca9d-4cb6-9628-78a5968b8d59,"(55.67105452, 12.57006676)","Mitchellsgade 18, 1. th, 1568 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,94, 1,94,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
12," Mitchellsgade 18, 2. tv 1568 København V ",2775000.0,2011-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/427480/BEAA09AD-CA9D-4CB6-9628-78A5968B8D59,https://www.boliga.dk//bbrinfo/beaa09ad-ca9d-4cb6-9628-78a5968b8d59,"(55.67105452, 12.57006676)","Mitchellsgade 18, 1. th, 1568 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,94, 1,94,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
15," Havneholmen 36, 6. th 1561 København V ",10500000.0,2021-10-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/6577/A2806A42-49A6-4C8F-A70B-4D91C96C9633,https://www.boliga.dk//bbrinfo/a2806a42-49a6-4c8f-a70b-4d91c96c9633,"(55.65994675, 12.56185452)","Havneholmen 36, 7., 1561 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,111, 1,111,Vandskyllende toilet i enheden,3, 1,230 V el fra værk
16," Havneholmen 36, 6. th 1561 København V ",6925000.0,2017-11-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/6577/A2806A42-49A6-4C8F-A70B-4D91C96C9633,https://www.boliga.dk//bbrinfo/a2806a42-49a6-4c8f-a70b-4d91c96c9633,"(55.65994675, 12.56185452)","Havneholmen 36, 7., 1561 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,111, 1,111,Vandskyllende toilet i enheden,3, 1,230 V el fra værk
