,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0," Matthæusgade 46B, 4. 451 1666 København V ",2555000.0,2022-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/782891/40E73844-51A8-49D4-8089-879114F58E77,https://www.boliga.dk//bbrinfo/40e73844-51a8-49d4-8089-879114f58e77,"(55.66980754, 12.54739377)","Matthæusgade 46B, 1. 147, 1666 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,68, 1,68,Vandskyllende toilet i enheden,2, 1,-
1," Matthæusgade 46B, 4. 451 1666 København V ",2445000.0,2019-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/782891/40E73844-51A8-49D4-8089-879114F58E77,https://www.boliga.dk//bbrinfo/40e73844-51a8-49d4-8089-879114f58e77,"(55.66980754, 12.54739377)","Matthæusgade 46B, 1. 147, 1666 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,68, 1,68,Vandskyllende toilet i enheden,2, 1,-
2," Matthæusgade 46B, 4. 451 1666 København V ",1995000.0,2015-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/782891/40E73844-51A8-49D4-8089-879114F58E77,https://www.boliga.dk//bbrinfo/40e73844-51a8-49d4-8089-879114f58e77,"(55.66980754, 12.54739377)","Matthæusgade 46B, 1. 147, 1666 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,68, 1,68,Vandskyllende toilet i enheden,2, 1,-
3," Matthæusgade 46B, 4. 451 1666 København V ",1450000.0,2010-11-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/782891/40E73844-51A8-49D4-8089-879114F58E77,https://www.boliga.dk//bbrinfo/40e73844-51a8-49d4-8089-879114f58e77,"(55.66980754, 12.54739377)","Matthæusgade 46B, 1. 147, 1666 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,68, 1,68,Vandskyllende toilet i enheden,2, 1,-
4," Matthæusgade 46B, 4. 451 1666 København V ",960000.0,2008-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/782891/40E73844-51A8-49D4-8089-879114F58E77,https://www.boliga.dk//bbrinfo/40e73844-51a8-49d4-8089-879114f58e77,"(55.66980754, 12.54739377)","Matthæusgade 46B, 1. 147, 1666 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,68, 1,68,Vandskyllende toilet i enheden,2, 1,-
7," Flensborggade 1, 1. th 1669 København V ",4445000.0,2022-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/142973/75F2AA14-C4EC-47EE-87DB-107C87B10776,https://www.boliga.dk//bbrinfo/75f2aa14-c4ec-47ee-87db-107c87b10776,"(55.66896672, 12.54720434)","Flensborggade 1, 1. th, 1669 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,72, 1,72,Vandskyllende toilet i enheden,3, 1,-
8," Flensborggade 1, 1. th 1669 København V ",2050000.0,2012-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/142973/75F2AA14-C4EC-47EE-87DB-107C87B10776,https://www.boliga.dk//bbrinfo/75f2aa14-c4ec-47ee-87db-107c87b10776,"(55.66896672, 12.54720434)","Flensborggade 1, 1. th, 1669 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,72, 1,72,Vandskyllende toilet i enheden,3, 1,-
10," Valdemarsgade 44, 3. tv 1665 København V ",1380000.0,2022-02-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/605043/059A4428-4F17-4BB3-9389-AAE7466AAB0F,https://www.boliga.dk//bbrinfo/059a4428-4f17-4bb3-9389-aae7466aab0f,"(55.66725394, 12.54901378)","Valdemarsgade 44, 1. th, 1665 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,57, 1,57,Vandskyllende toilet i enheden,2, 1,-
11," Valdemarsgade 44, 3. tv 1665 København V ",2855000.0,2016-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/605043/059A4428-4F17-4BB3-9389-AAE7466AAB0F,https://www.boliga.dk//bbrinfo/059a4428-4f17-4bb3-9389-aae7466aab0f,"(55.66725394, 12.54901378)","Valdemarsgade 44, 1. th, 1665 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,57, 1,57,Vandskyllende toilet i enheden,2, 1,-
14," Westend 11, st. th 1661 København V ",3900000.0,2022-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/949010/C7FBAAFE-7D89-4A90-A30A-2D2269065401,https://www.boliga.dk//bbrinfo/c7fbaafe-7d89-4a90-a30a-2d2269065401,"(55.67181138, 12.55216899)","Westend 11, 1661 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,72, 1,72,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
15," Westend 11, st. th 1661 København V ",3700000.0,2021-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/949010/C7FBAAFE-7D89-4A90-A30A-2D2269065401,https://www.boliga.dk//bbrinfo/c7fbaafe-7d89-4a90-a30a-2d2269065401,"(55.67181138, 12.55216899)","Westend 11, 1661 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,72, 1,72,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
16," Westend 11, st. th 1661 København V ",2150000.0,2018-08-30, Handelstype Auktion,https://www.boliga.dk//salg/info/101/949010/C7FBAAFE-7D89-4A90-A30A-2D2269065401,https://www.boliga.dk//bbrinfo/c7fbaafe-7d89-4a90-a30a-2d2269065401,"(55.67181138, 12.55216899)","Westend 11, 1661 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,72, 1,72,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
17," Westend 11, st. th 1661 København V ",10000000.0,2008-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/949010/C7FBAAFE-7D89-4A90-A30A-2D2269065401,https://www.boliga.dk//bbrinfo/c7fbaafe-7d89-4a90-a30a-2d2269065401,"(55.67181138, 12.55216899)","Westend 11, 1661 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,72, 1,72,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
