,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0, Rungsted Strandvej 163 2960 Rungsted Kyst ,13000000.0,2022-06-02, Handelstype Salg i øvrigt,https://www.boliga.dk//salg/info/223/40187/7D1B69A0-269F-4A20-AC87-0CE1045E0354,https://www.boliga.dk//bbrinfo/7d1b69a0-269f-4a20-ac87-0ce1045e0354,"(55.89003149, 12.53966317)","Rungsted Strandvej 163, 2960 Rungsted Kyst",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,224, 1,224,Vandskyllende toilet i enheden,5, 2,-
1, Rungsted Strandvej 163 2960 Rungsted Kyst ,13000000.0,2020-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/40187/7D1B69A0-269F-4A20-AC87-0CE1045E0354,https://www.boliga.dk//bbrinfo/7d1b69a0-269f-4a20-ac87-0ce1045e0354,"(55.89003149, 12.53966317)","Rungsted Strandvej 163, 2960 Rungsted Kyst",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,224, 1,224,Vandskyllende toilet i enheden,5, 2,-
4," Rungsted Bytorv 9, 2. 38 2960 Rungsted Kyst ",2575000.0,2022-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/95224/4CD85DF8-2285-40A2-B6A3-67F13439097A,https://www.boliga.dk//bbrinfo/4cd85df8-2285-40a2-b6a3-67f13439097a,"(55.88320621, 12.52799021)","Rungsted Bytorv 9, st., 2960 Rungsted Kyst",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,69, 1,69,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
5," Rungsted Bytorv 9, 2. 38 2960 Rungsted Kyst ",1300000.0,2014-06-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/95224/4CD85DF8-2285-40A2-B6A3-67F13439097A,https://www.boliga.dk//bbrinfo/4cd85df8-2285-40a2-b6a3-67f13439097a,"(55.88320621, 12.52799021)","Rungsted Bytorv 9, st., 2960 Rungsted Kyst",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,69, 1,69,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
6," Rungsted Bytorv 9, 2. 38 2960 Rungsted Kyst ",2400000.0,2007-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/95224/4CD85DF8-2285-40A2-B6A3-67F13439097A,https://www.boliga.dk//bbrinfo/4cd85df8-2285-40a2-b6a3-67f13439097a,"(55.88320621, 12.52799021)","Rungsted Bytorv 9, st., 2960 Rungsted Kyst",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,69, 1,69,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
8, Solkrogen 3 2960 Rungsted Kyst ,11200000.0,2022-04-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/45855/138D0F79-0900-40D8-B665-9D4A8D0E52C6,https://www.boliga.dk//bbrinfo/138d0f79-0900-40d8-b665-9d4a8d0e52c6,"(55.89522607, 12.52649721)","Solkrogen 3, 2960 Rungsted Kyst",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,186, 2,186,Vandskyllende toilet i enheden,6, 2,-
9, Solkrogen 3 2960 Rungsted Kyst ,5450000.0,2015-04-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/45855/138D0F79-0900-40D8-B665-9D4A8D0E52C6,https://www.boliga.dk//bbrinfo/138d0f79-0900-40d8-b665-9d4a8d0e52c6,"(55.89522607, 12.52649721)","Solkrogen 3, 2960 Rungsted Kyst",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,186, 2,186,Vandskyllende toilet i enheden,6, 2,-
10, Christiansgave 5 2960 Rungsted Kyst ,1675000.0,2022-03-30, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/223/8402/28A3449D-BF48-4E1F-B9E1-FD719DDE768F,https://www.boliga.dk//bbrinfo/28a3449d-bf48-4e1f-b9e1-fd719dde768f,"(55.87261675, 12.54950742)","Christiansgave 5, 2960 Rungsted Kyst",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,124, 1,124,Vandskyllende toilet i enheden,4, 2,-
11, Christiansgave 5 2960 Rungsted Kyst ,5400000.0,2007-08-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/8402/28A3449D-BF48-4E1F-B9E1-FD719DDE768F,https://www.boliga.dk//bbrinfo/28a3449d-bf48-4e1f-b9e1-fd719dde768f,"(55.87261675, 12.54950742)","Christiansgave 5, 2960 Rungsted Kyst",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,124, 1,124,Vandskyllende toilet i enheden,4, 2,-
12, Christiansgave 5 2960 Rungsted Kyst ,5400000.0,2007-08-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/8402/28A3449D-BF48-4E1F-B9E1-FD719DDE768F,https://www.boliga.dk//bbrinfo/28a3449d-bf48-4e1f-b9e1-fd719dde768f,"(55.87261675, 12.54950742)","Christiansgave 5, 2960 Rungsted Kyst",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,124, 1,124,Vandskyllende toilet i enheden,4, 2,-
16, Dreyersvej 39 2960 Rungsted Kyst ,23000000.0,2022-03-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/10083/653D8707-059B-4AEA-9778-7C137EA0C95B,https://www.boliga.dk//bbrinfo/653d8707-059b-4aea-9778-7c137ea0c95b,"(55.89067443, 12.53779599)","Dreyersvej 39, 2960 Rungsted Kyst",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,266, 3,266,Vandskyllende toilet i enheden,7, 4,-
17, Dreyersvej 39 2960 Rungsted Kyst ,18800000.0,2021-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/10083/653D8707-059B-4AEA-9778-7C137EA0C95B,https://www.boliga.dk//bbrinfo/653d8707-059b-4aea-9778-7c137ea0c95b,"(55.89067443, 12.53779599)","Dreyersvej 39, 2960 Rungsted Kyst",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,266, 3,266,Vandskyllende toilet i enheden,7, 4,-
18, Dreyersvej 39 2960 Rungsted Kyst ,17100000.0,2018-08-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/10083/653D8707-059B-4AEA-9778-7C137EA0C95B,https://www.boliga.dk//bbrinfo/653d8707-059b-4aea-9778-7c137ea0c95b,"(55.89067443, 12.53779599)","Dreyersvej 39, 2960 Rungsted Kyst",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,266, 3,266,Vandskyllende toilet i enheden,7, 4,-
19, Peder Oxes Vej 5 2960 Rungsted Kyst ,10600000.0,2022-03-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/62377/680B747D-1B64-4B43-9FC8-B9861B7F3AAE,https://www.boliga.dk//bbrinfo/680b747d-1b64-4b43-9fc8-b9861b7f3aae,"(55.88718201, 12.51508607)","Peder Oxes Vej 5, 2960 Rungsted Kyst",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,176, 2,176,Vandskyllende toilet i enheden,6, 3,400 V el fra værk
20, Peder Oxes Vej 5 2960 Rungsted Kyst ,6901000.0,2020-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/62377/680B747D-1B64-4B43-9FC8-B9861B7F3AAE,https://www.boliga.dk//bbrinfo/680b747d-1b64-4b43-9fc8-b9861b7f3aae,"(55.88718201, 12.51508607)","Peder Oxes Vej 5, 2960 Rungsted Kyst",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,176, 2,176,Vandskyllende toilet i enheden,6, 3,400 V el fra værk
22," Rungsted Bytorv 2, 2. 11 2960 Rungsted Kyst ",2995000.0,2022-03-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/94929/9A48C3FE-65F8-45B1-8931-A7F7225477E4,https://www.boliga.dk//bbrinfo/9a48c3fe-65f8-45b1-8931-a7f7225477e4,"(55.88288644, 12.52909455)","Rungsted Bytorv 2, 2960 Rungsted Kyst",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,78, 1,78,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
23," Rungsted Bytorv 2, 2. 9 2960 Rungsted Kyst ",2995000.0,2022-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/94902/5C30F0BD-6FA1-4738-BE55-A9368298E662,https://www.boliga.dk//bbrinfo/5c30f0bd-6fa1-4738-be55-a9368298e662,"(55.88288644, 12.52909455)","Rungsted Bytorv 2, 2960 Rungsted Kyst",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,75, 1,75,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
24, Rungstedvej 49 2960 Rungsted Kyst ,11500000.0,2022-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/41388/4F71A7A3-D5B8-4F77-9F87-8FE05B993AB8,https://www.boliga.dk//bbrinfo/4f71a7a3-d5b8-4f77-9f87-8fe05b993ab8,"(55.88317262, 12.52012641)","Rungstedvej 49, 2960 Rungsted Kyst",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,226, 1,226,Vandskyllende toilet i enheden,7, 2,-
25, Rungstedvej 49 2960 Rungsted Kyst ,3560000.0,2018-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/41388/4F71A7A3-D5B8-4F77-9F87-8FE05B993AB8,https://www.boliga.dk//bbrinfo/4f71a7a3-d5b8-4f77-9f87-8fe05b993ab8,"(55.88317262, 12.52012641)","Rungstedvej 49, 2960 Rungsted Kyst",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,226, 1,226,Vandskyllende toilet i enheden,7, 2,-
26, Rungstedvej 49 2960 Rungsted Kyst ,7000000.0,2016-12-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/41388/4F71A7A3-D5B8-4F77-9F87-8FE05B993AB8,https://www.boliga.dk//bbrinfo/4f71a7a3-d5b8-4f77-9f87-8fe05b993ab8,"(55.88317262, 12.52012641)","Rungstedvej 49, 2960 Rungsted Kyst",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,226, 1,226,Vandskyllende toilet i enheden,7, 2,-
30, Vallerødgade 6D 2960 Rungsted Kyst ,8600000.0,2022-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/96441/CB66B074-3C01-4CD4-BCAF-4EF6B9F87476,https://www.boliga.dk//bbrinfo/cb66b074-3c01-4cd4-bcaf-4ef6b9f87476,"(55.89226666, 12.52103881)","Vallerødgade 6D, 2960 Rungsted Kyst",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,259, 2,259,Vandskyllende toilet i enheden,4, 2,400 V el fra værk
