,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0," Amerikavej 3B, st. th 1756 København V ",2725000.0,2022-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/23621/273470C1-0648-4895-A044-76E7E7D277FE,https://www.boliga.dk//bbrinfo/273470c1-0648-4895-a044-76e7e7d277fe,"(55.66996426, 12.54172388)","Amerikavej 3B, 1. th, 1756 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,52, 1,52,Vandskyllende toilet i enheden,2, 1,-
1," Amerikavej 3B, st. th 1756 København V ",2050000.0,2018-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/23621/273470C1-0648-4895-A044-76E7E7D277FE,https://www.boliga.dk//bbrinfo/273470c1-0648-4895-a044-76e7e7d277fe,"(55.66996426, 12.54172388)","Amerikavej 3B, 1. th, 1756 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,52, 1,52,Vandskyllende toilet i enheden,2, 1,-
2," Amerikavej 3B, st. th 1756 København V ",1450000.0,2014-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/23621/273470C1-0648-4895-A044-76E7E7D277FE,https://www.boliga.dk//bbrinfo/273470c1-0648-4895-a044-76e7e7d277fe,"(55.66996426, 12.54172388)","Amerikavej 3B, 1. th, 1756 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,52, 1,52,Vandskyllende toilet i enheden,2, 1,-
9," Hedebygade 17A, 2. tv 1754 København V ",2000000.0,2022-03-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/215865/F0FA5E81-49E3-49CE-B84E-59F9359D7098,https://www.boliga.dk//bbrinfo/f0fa5e81-49e3-49ce-b84e-59f9359d7098,"(55.66900356, 12.54452201)","Hedebygade 17A, 1754 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,42, 1,42,Vandskyllende toilet i enheden,2, 1,-
10," Hedebygade 17, 1. tv 1754 København V ",2710000.0,2022-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/215989/C10F0FF8-D43B-4D2D-9E9F-D3D3E07DDBE0,https://www.boliga.dk//bbrinfo/c10f0ff8-d43b-4d2d-9e9f-d3d3e07ddbe0,"(55.66908247, 12.54446408)","Hedebygade 17, 1. th, 1754 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,43, 1,43,Vandskyllende toilet i enheden,2, 1,-
11," Hedebygade 17, 1. tv 1754 København V ",781169.0,2019-08-10, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/215989/C10F0FF8-D43B-4D2D-9E9F-D3D3E07DDBE0,https://www.boliga.dk//bbrinfo/c10f0ff8-d43b-4d2d-9e9f-d3d3e07ddbe0,"(55.66908247, 12.54446408)","Hedebygade 17, 1. th, 1754 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,43, 1,43,Vandskyllende toilet i enheden,2, 1,-
12," Hedebygade 17, 1. tv 1754 København V ",1175000.0,2012-12-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/215989/C10F0FF8-D43B-4D2D-9E9F-D3D3E07DDBE0,https://www.boliga.dk//bbrinfo/c10f0ff8-d43b-4d2d-9e9f-d3d3e07ddbe0,"(55.66908247, 12.54446408)","Hedebygade 17, 1. th, 1754 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,43, 1,43,Vandskyllende toilet i enheden,2, 1,-
18," Hedebygade 17A, 1. th 1754 København V ",1062500.0,2021-12-09, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/215830/7CE4FFCE-BE0F-4EFE-99B2-CC1C98D9C391,https://www.boliga.dk//bbrinfo/7ce4ffce-be0f-4efe-99b2-cc1c98d9c391,"(55.66900356, 12.54452201)","Hedebygade 17A, 1754 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,61, 1,61,Vandskyllende toilet i enheden,3, 1,-
19," Hedebygade 17A, 1. th 1754 København V ",3745000.0,2021-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/215830/7CE4FFCE-BE0F-4EFE-99B2-CC1C98D9C391,https://www.boliga.dk//bbrinfo/7ce4ffce-be0f-4efe-99b2-cc1c98d9c391,"(55.66900356, 12.54452201)","Hedebygade 17A, 1754 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,61, 1,61,Vandskyllende toilet i enheden,3, 1,-
20," Hedebygade 17A, 1. th 1754 København V ",3500000.0,2018-04-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/215830/7CE4FFCE-BE0F-4EFE-99B2-CC1C98D9C391,https://www.boliga.dk//bbrinfo/7ce4ffce-be0f-4efe-99b2-cc1c98d9c391,"(55.66900356, 12.54452201)","Hedebygade 17A, 1754 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,61, 1,61,Vandskyllende toilet i enheden,3, 1,-
