,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0," Frederiksberg Alle 100, st. th 1820 Frederiksberg C ",8945000.0,2022-03-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/40318/FC3177DB-F35D-4D10-9B1F-1B075204E210,https://www.boliga.dk//bbrinfo/fc3177db-f35d-4d10-9b1f-1b075204e210,"(55.67482789, 12.53369161)","Frederiksberg Alle 100, 5., 1820 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,156, 1,156,Vandskyllende toilet i enheden,5, 1,-
1," Frederiksberg Alle 100, st. th 1820 Frederiksberg C ",8795000.0,2021-12-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/40318/FC3177DB-F35D-4D10-9B1F-1B075204E210,https://www.boliga.dk//bbrinfo/fc3177db-f35d-4d10-9b1f-1b075204e210,"(55.67482789, 12.53369161)","Frederiksberg Alle 100, 5., 1820 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,156, 1,156,Vandskyllende toilet i enheden,5, 1,-
2," Sankt Thomas Alle 3, 4. tv 1824 Frederiksberg C ",12700000.0,2022-03-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/196903/81546DA8-565E-4009-9D6E-FA48078B4B53,https://www.boliga.dk//bbrinfo/81546da8-565e-4009-9d6e-fa48078b4b53,"(55.67415306, 12.54680889)","Sankt Thomas Alle 3, 3. th, 1824 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,172, 1,172,Vandskyllende toilet i enheden,6, 1,-
3," Sankt Thomas Alle 3, 4. tv 1824 Frederiksberg C ",9700000.0,2020-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/196903/81546DA8-565E-4009-9D6E-FA48078B4B53,https://www.boliga.dk//bbrinfo/81546da8-565e-4009-9d6e-fa48078b4b53,"(55.67415306, 12.54680889)","Sankt Thomas Alle 3, 3. th, 1824 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,172, 1,172,Vandskyllende toilet i enheden,6, 1,-
4," Sankt Thomas Alle 3, 4. tv 1824 Frederiksberg C ",8000000.0,2016-11-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/196903/81546DA8-565E-4009-9D6E-FA48078B4B53,https://www.boliga.dk//bbrinfo/81546da8-565e-4009-9d6e-fa48078b4b53,"(55.67415306, 12.54680889)","Sankt Thomas Alle 3, 3. th, 1824 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,172, 1,172,Vandskyllende toilet i enheden,6, 1,-
7," Sankt Thomas Alle 12, 2. tv 1824 Frederiksberg C ",7800000.0,2022-03-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/110855/4EB6F5BE-30D4-4D6C-88B4-FAB9BAA20DEB,https://www.boliga.dk//bbrinfo/4eb6f5be-30d4-4d6c-88b4-fab9baa20deb,"(55.67462188, 12.54759873)","Sankt Thomas Alle 12, 1. th, 1824 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,94, 1,94,Vandskyllende toilet i enheden,4, 1,-
8," Sankt Thomas Alle 12, 2. tv 1824 Frederiksberg C ",7500000.0,2021-06-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/110855/4EB6F5BE-30D4-4D6C-88B4-FAB9BAA20DEB,https://www.boliga.dk//bbrinfo/4eb6f5be-30d4-4d6c-88b4-fab9baa20deb,"(55.67462188, 12.54759873)","Sankt Thomas Alle 12, 1. th, 1824 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,94, 1,94,Vandskyllende toilet i enheden,4, 1,-
9," Sankt Thomas Alle 12, 2. tv 1824 Frederiksberg C ",5495000.0,2018-06-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/110855/4EB6F5BE-30D4-4D6C-88B4-FAB9BAA20DEB,https://www.boliga.dk//bbrinfo/4eb6f5be-30d4-4d6c-88b4-fab9baa20deb,"(55.67462188, 12.54759873)","Sankt Thomas Alle 12, 1. th, 1824 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,94, 1,94,Vandskyllende toilet i enheden,4, 1,-
10," Sankt Thomas Alle 12, 2. tv 1824 Frederiksberg C ",3750000.0,2013-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/110855/4EB6F5BE-30D4-4D6C-88B4-FAB9BAA20DEB,https://www.boliga.dk//bbrinfo/4eb6f5be-30d4-4d6c-88b4-fab9baa20deb,"(55.67462188, 12.54759873)","Sankt Thomas Alle 12, 1. th, 1824 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,94, 1,94,Vandskyllende toilet i enheden,4, 1,-
11," Sankt Thomas Alle 12, 2. tv 1824 Frederiksberg C ",2550000.0,2008-12-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/110855/4EB6F5BE-30D4-4D6C-88B4-FAB9BAA20DEB,https://www.boliga.dk//bbrinfo/4eb6f5be-30d4-4d6c-88b4-fab9baa20deb,"(55.67462188, 12.54759873)","Sankt Thomas Alle 12, 1. th, 1824 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,94, 1,94,Vandskyllende toilet i enheden,4, 1,-
15," Sankt Thomas Alle 7, 2. th 1824 Frederiksberg C ",8155000.0,2022-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/197098/5A8D3B34-E0BE-4F1C-A63B-4A8276BC1C41,https://www.boliga.dk//bbrinfo/5a8d3b34-e0be-4f1c-a63b-4a8276bc1c41,"(55.67409341, 12.54621015)","Sankt Thomas Alle 7, 1. th, 1824 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,103, 1,103,Vandskyllende toilet i enheden,4, 1,-
