,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0," Sankt Peders Stræde 41A, 1. tv 1453 København K ",2000000.0,2022-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/444660/49398ED1-4AFF-4578-844E-385D97BC417C,https://www.boliga.dk//bbrinfo/49398ed1-4aff-4578-844e-385d97bc417c,"(55.6786847, 12.56806075)","Sankt Peders Stræde 41A, 1453 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,26, 1,26,Vandskyllende toilet i enheden,1, 1,-
1," Sankt Peders Stræde 41A, 1. tv 1453 København K ",569000.0,2010-06-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/444660/49398ED1-4AFF-4578-844E-385D97BC417C,https://www.boliga.dk//bbrinfo/49398ed1-4aff-4578-844e-385d97bc417c,"(55.6786847, 12.56806075)","Sankt Peders Stræde 41A, 1453 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,26, 1,26,Vandskyllende toilet i enheden,1, 1,-
3," Larsbjørnsstræde 8, 3. th 1454 København K ",3200000.0,2022-01-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/337030/E176956E-9C82-4641-86B8-23FF693FE1E8,https://www.boliga.dk//bbrinfo/e176956e-9c82-4641-86b8-23ff693fe1e8,"(55.6780723, 12.56991946)","Larsbjørnsstræde 8, 1454 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,45, 1,45,Vandskyllende toilet i enheden,1, 1,-
4," Larsbjørnsstræde 8, 3. th 1454 København K ",2000000.0,2008-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/337030/E176956E-9C82-4641-86B8-23FF693FE1E8,https://www.boliga.dk//bbrinfo/e176956e-9c82-4641-86b8-23ff693fe1e8,"(55.6780723, 12.56991946)","Larsbjørnsstræde 8, 1454 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,45, 1,45,Vandskyllende toilet i enheden,1, 1,-
6," Studiestræde 35A, 2 1455 København K ",5575000.0,2022-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/715027/42356AC7-6413-4F72-B746-75B05FF4953E,https://www.boliga.dk//bbrinfo/42356ac7-6413-4f72-b746-75b05ff4953e,"(55.67804685, 12.56862228)","Studiestræde 35A, 1455 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,99, 1,99,Vandskyllende toilet i enheden,1, 1,-
7," Studiestræde 35A, 2 1455 København K ",3450000.0,2014-12-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/715027/42356AC7-6413-4F72-B746-75B05FF4953E,https://www.boliga.dk//bbrinfo/42356ac7-6413-4f72-b746-75b05ff4953e,"(55.67804685, 12.56862228)","Studiestræde 35A, 1455 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,99, 1,99,Vandskyllende toilet i enheden,1, 1,-
8," Studiestræde 35A, 2 1455 København K ",2700000.0,2008-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/715027/42356AC7-6413-4F72-B746-75B05FF4953E,https://www.boliga.dk//bbrinfo/42356ac7-6413-4f72-b746-75b05ff4953e,"(55.67804685, 12.56862228)","Studiestræde 35A, 1455 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,99, 1,99,Vandskyllende toilet i enheden,1, 1,-
11," Larsbjørnsstræde 8, 1. tv 1454 København K ",3350000.0,2022-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/337006/C5E2803B-73F7-4205-81B2-2A92B2926172,https://www.boliga.dk//bbrinfo/c5e2803b-73f7-4205-81b2-2a92b2926172,"(55.6780723, 12.56991946)","Larsbjørnsstræde 8, 1454 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,57, 1,57,Vandskyllende toilet i enheden,2, 1,-
12," Larsbjørnsstræde 8, 1. tv 1454 København K ",1552500.0,2019-08-05, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/337006/C5E2803B-73F7-4205-81B2-2A92B2926172,https://www.boliga.dk//bbrinfo/c5e2803b-73f7-4205-81b2-2a92b2926172,"(55.6780723, 12.56991946)","Larsbjørnsstræde 8, 1454 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,57, 1,57,Vandskyllende toilet i enheden,2, 1,-
13," Larsbjørnsstræde 8, 1. tv 1454 København K ",1750000.0,2012-01-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/337006/C5E2803B-73F7-4205-81B2-2A92B2926172,https://www.boliga.dk//bbrinfo/c5e2803b-73f7-4205-81b2-2a92b2926172,"(55.6780723, 12.56991946)","Larsbjørnsstræde 8, 1454 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,57, 1,57,Vandskyllende toilet i enheden,2, 1,-
17," Teglgårdstræde 16, 1. th 1452 København K ",3350000.0,2022-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/986578/285D96ED-B3DB-45BD-82D3-F761E535E562,https://www.boliga.dk//bbrinfo/285d96ed-b3db-45bd-82d3-f761e535e562,"(55.67995041, 12.56801984)","Teglgårdstræde 16, 4., 1452 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,56, 1,56,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
