,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0," Nørregade 43B, 2. tv 1165 København K ",4450000.0,2022-01-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/4728/DCF6D943-B4AE-47C1-92CC-B617F5365FDB,https://www.boliga.dk//bbrinfo/dcf6d943-b4ae-47c1-92cc-b617f5365fdb,"(55.68174206, 12.57071199)","Nørregade 43B, 1165 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,87, 1,87,Vandskyllende toilet i enheden,3, 1,-
1," Nørregade 43B, 2. tv 1165 København K ",1030000.0,2015-07-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/4728/DCF6D943-B4AE-47C1-92CC-B617F5365FDB,https://www.boliga.dk//bbrinfo/dcf6d943-b4ae-47c1-92cc-b617f5365fdb,"(55.68174206, 12.57071199)","Nørregade 43B, 1165 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,87, 1,87,Vandskyllende toilet i enheden,3, 1,-
2," Nørregade 35, 4 1165 København K ",1742500.0,2021-06-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/30869/06A8D0BB-D358-4255-84B0-A8891DB5FDEA,https://www.boliga.dk//bbrinfo/06a8d0bb-d358-4255-84b0-a8891db5fdea,"(55.68116316, 12.57103366)","Nørregade 35, 1., 1165 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,87, 1,87,Vandskyllende toilet i enheden,3, 1,-
3," Nørregade 35, 4 1165 København K ",5050000.0,2019-10-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/30869/06A8D0BB-D358-4255-84B0-A8891DB5FDEA,https://www.boliga.dk//bbrinfo/06a8d0bb-d358-4255-84b0-a8891db5fdea,"(55.68116316, 12.57103366)","Nørregade 35, 1., 1165 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,87, 1,87,Vandskyllende toilet i enheden,3, 1,-
4," Nørregade 35, 4 1165 København K ",4700000.0,2019-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/30869/06A8D0BB-D358-4255-84B0-A8891DB5FDEA,https://www.boliga.dk//bbrinfo/06a8d0bb-d358-4255-84b0-a8891db5fdea,"(55.68116316, 12.57103366)","Nørregade 35, 1., 1165 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,87, 1,87,Vandskyllende toilet i enheden,3, 1,-
5," Nørregade 35, 3. tv 1165 København K ",1785000.0,2021-06-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/30868/2F1098AB-09B3-4AE0-8FCD-A7CFAE6E9014,https://www.boliga.dk//bbrinfo/2f1098ab-09b3-4ae0-8fcd-a7cfae6e9014,"(55.68116316, 12.57103366)","Nørregade 35, 1., 1165 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,87, 1,87,Vandskyllende toilet i enheden,3, 1,-
6," Nørregade 35, 3. tv 1165 København K ",4550000.0,2019-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/30868/2F1098AB-09B3-4AE0-8FCD-A7CFAE6E9014,https://www.boliga.dk//bbrinfo/2f1098ab-09b3-4ae0-8fcd-a7cfae6e9014,"(55.68116316, 12.57103366)","Nørregade 35, 1., 1165 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,87, 1,87,Vandskyllende toilet i enheden,3, 1,-
7," Vimmelskaftet 36A, 4. th 1161 København K ",3698000.0,2021-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/780708/92CA6BD6-8595-481A-A629-448D31D43D5F,https://www.boliga.dk//bbrinfo/92ca6bd6-8595-481a-a629-448d31d43d5f,"(55.67895214, 12.57486416)","Vimmelskaftet 36A, 1161 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,55, 1,55,Vandskyllende toilet i enheden,3, 1,-
8," Vimmelskaftet 36A, 4. th 1161 København K ",1800000.0,2011-01-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/780708/92CA6BD6-8595-481A-A629-448D31D43D5F,https://www.boliga.dk//bbrinfo/92ca6bd6-8595-481a-a629-448d31d43d5f,"(55.67895214, 12.57486416)","Vimmelskaftet 36A, 1161 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,55, 1,55,Vandskyllende toilet i enheden,3, 1,-
10," Vimmelskaftet 36A, st. tv 1161 København K ",2950000.0,2021-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/780600/0F34EFC6-E494-4929-86B5-99682DCA4473,https://www.boliga.dk//bbrinfo/0f34efc6-e494-4929-86b5-99682dca4473,"(55.67895214, 12.57486416)","Vimmelskaftet 36A, 1161 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,49, 1,49,Vandskyllende toilet i enheden,2, 1,-
