,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0," Topperne 18, 1. 14 2620 Albertslund ",1395000.0,2022-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/165/47095/2E110721-2CAF-4535-BAD1-B7D9DC3393B4,https://www.boliga.dk//bbrinfo/2e110721-2caf-4535-bad1-b7d9dc3393b4,"(55.67123371, 12.34243364)","Topperne 18, 1. 11, 2620 Albertslund",0165,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,49, 1,49,Vandskyllende toilet i enheden,2, 1,-
1," Topperne 18, 1. 14 2620 Albertslund ",1199000.0,2019-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/165/47095/2E110721-2CAF-4535-BAD1-B7D9DC3393B4,https://www.boliga.dk//bbrinfo/2e110721-2caf-4535-bad1-b7d9dc3393b4,"(55.67123371, 12.34243364)","Topperne 18, 1. 11, 2620 Albertslund",0165,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,49, 1,49,Vandskyllende toilet i enheden,2, 1,-
4, Syvhøjvænge 102 2625 Vallensbæk ,2575000.0,2022-07-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/187/25524/06B60646-A89D-4BC1-BD27-DE8C60C4CC63,https://www.boliga.dk//bbrinfo/06b60646-a89d-4bc1-bd27-de8c60c4cc63,"(55.64664538, 12.36966812)","Syvhøjvænge 102, 2625 Vallensbæk",0187,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,107, 1,107,Vandskyllende toilet i enheden,4, 1,-
6, Syvhøjvænge 16 2625 Vallensbæk ,4975000.0,2022-04-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/187/24560/91097CB5-8657-44C8-8584-C1DFCAE89CE7,https://www.boliga.dk//bbrinfo/91097cb5-8657-44c8-8584-c1dfcae89ce7,"(55.64451515, 12.36998391)","Syvhøjvænge 16, 2625 Vallensbæk",0187,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,174, 2,174,Vandskyllende toilet i enheden,5, 2,-
7, Syvhøjvænge 16 2625 Vallensbæk ,1914500.0,2020-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/187/24560/91097CB5-8657-44C8-8584-C1DFCAE89CE7,https://www.boliga.dk//bbrinfo/91097cb5-8657-44c8-8584-c1dfcae89ce7,"(55.64451515, 12.36998391)","Syvhøjvænge 16, 2625 Vallensbæk",0187,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,174, 2,174,Vandskyllende toilet i enheden,5, 2,-
8, Syvhøjvænge 16 2625 Vallensbæk ,3500000.0,2017-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/187/24560/91097CB5-8657-44C8-8584-C1DFCAE89CE7,https://www.boliga.dk//bbrinfo/91097cb5-8657-44c8-8584-c1dfcae89ce7,"(55.64451515, 12.36998391)","Syvhøjvænge 16, 2625 Vallensbæk",0187,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,174, 2,174,Vandskyllende toilet i enheden,5, 2,-
12, Glentehusene 33 2620 Albertslund ,2875000.0,2022-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/165/14847/E133B3E0-C1A3-4A3A-8136-DFFA8792B75E,https://www.boliga.dk//bbrinfo/e133b3e0-c1a3-4a3a-8136-dffa8792b75e,"(55.67418701, 12.3612287)","Glentehusene 33, 2620 Albertslund",0165,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,106, 1,106,Vandskyllende toilet i enheden,5, 2,-
13, Glentehusene 33 2620 Albertslund ,1800000.0,2014-10-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/165/14847/E133B3E0-C1A3-4A3A-8136-DFFA8792B75E,https://www.boliga.dk//bbrinfo/e133b3e0-c1a3-4a3a-8136-dffa8792b75e,"(55.67418701, 12.3612287)","Glentehusene 33, 2620 Albertslund",0165,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,106, 1,106,Vandskyllende toilet i enheden,5, 2,-
17, Hyrdeengen 299 2625 Vallensbæk ,2850000.0,2022-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/187/34248/9C09C922-2A85-4A71-ABAC-0C99BCB16EBF,https://www.boliga.dk//bbrinfo/9c09c922-2a85-4a71-abac-0c99bcb16ebf,"(55.65048652, 12.36358333)","Hyrdeengen 299, 2625 Vallensbæk",0187,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,130, 1,130,Vandskyllende toilet i enheden,4, 2,-
18, Hyrdeengen 299 2625 Vallensbæk ,2195000.0,2008-01-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/187/34248/9C09C922-2A85-4A71-ABAC-0C99BCB16EBF,https://www.boliga.dk//bbrinfo/9c09c922-2a85-4a71-abac-0c99bcb16ebf,"(55.65048652, 12.36358333)","Hyrdeengen 299, 2625 Vallensbæk",0187,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,130, 1,130,Vandskyllende toilet i enheden,4, 2,-
