,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
16, Ved Furesøen 5 2840 Holte ,13300000.0,2022-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/8177/0137D67A-F37B-44FA-8409-2880ECB65A78,https://www.boliga.dk//bbrinfo/0137d67a-f37b-44fa-8409-2880ecb65a78,"(55.81140131, 12.46136582)","Ved Furesøen 5, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,179, 2,179,Vandskyllende toilet i enheden,6, 2,-
17, Hørsholm Kongevej 51 2840 Holte ,8995000.0,2022-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/20629/7D1100F8-4991-4F9B-818B-F5079F18114B,https://www.boliga.dk//bbrinfo/7d1100f8-4991-4f9b-818b-f5079f18114b,"(55.82512655, 12.46705279)","Hørsholm Kongevej 51, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,135, 1,135,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
18, Hørsholm Kongevej 51 2840 Holte ,2300000.0,2012-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/20629/7D1100F8-4991-4F9B-818B-F5079F18114B,https://www.boliga.dk//bbrinfo/7d1100f8-4991-4f9b-818b-f5079f18114b,"(55.82512655, 12.46705279)","Hørsholm Kongevej 51, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,135, 1,135,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
19, Hørsholm Kongevej 51 2840 Holte ,8995000.0,2022-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/20629/34A5AB40-F383-41B3-9A3A-6B4D18528361,https://www.boliga.dk//bbrinfo/34a5ab40-f383-41b3-9a3a-6b4d18528361,"(55.82512655, 12.46705279)","Hørsholm Kongevej 51, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Anden enhed til helårsbeboelse,Badeværelse i enheden,129, 1,129,Vandskyllende toilet i enheden,4, 1,400 V el fra værk
20, Hørsholm Kongevej 51 2840 Holte ,2300000.0,2012-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/20629/34A5AB40-F383-41B3-9A3A-6B4D18528361,https://www.boliga.dk//bbrinfo/34a5ab40-f383-41b3-9a3a-6b4d18528361,"(55.82512655, 12.46705279)","Hørsholm Kongevej 51, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Anden enhed til helårsbeboelse,Badeværelse i enheden,129, 1,129,Vandskyllende toilet i enheden,4, 1,400 V el fra værk
21," Rønnebærvej 12, 1. th 2840 Holte ",850000.0,2022-05-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/230/5980/D152A3E1-18D6-41E7-B4DB-DA8346D3F634,https://www.boliga.dk//bbrinfo/d152a3e1-18d6-41e7-b4db-da8346d3f634,"(55.81176652, 12.46999742)","Rønnebærvej 12, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,91, 1,91,Vandskyllende toilet i enheden,4, 1,-
23, Bakkefaldet 38 2840 Holte ,8295000.0,2022-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/272/E325118B-54A7-4F66-B3AF-523DB3DF48DE,https://www.boliga.dk//bbrinfo/e325118b-54a7-4f66-b3af-523db3df48de,"(55.84065761, 12.5047137)","Bakkefaldet 38, Gl Holte, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,288, 3,288,Vandskyllende toilet i enheden,7, 3,400 V el fra værk
24, Morlenesvej 36 2840 Holte ,16000000.0,2022-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/4638/09AFA879-B949-4CB1-8719-D57AF3154876,https://www.boliga.dk//bbrinfo/09afa879-b949-4cb1-8719-d57af3154876,"(55.81465664, 12.47586779)","Morlenesvej 36, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,234, 1,234,Vandskyllende toilet i enheden,10, 2,-
25, Morlenesvej 36 2840 Holte ,4777000.0,2019-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/4638/09AFA879-B949-4CB1-8719-D57AF3154876,https://www.boliga.dk//bbrinfo/09afa879-b949-4cb1-8719-d57af3154876,"(55.81465664, 12.47586779)","Morlenesvej 36, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,234, 1,234,Vandskyllende toilet i enheden,10, 2,-
27," Søllerød Park 12, 1. 11 2840 Holte ",2685000.0,2022-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/9692/ECF9B24B-8598-4DB3-9C9F-0F8AC6283108,https://www.boliga.dk//bbrinfo/ecf9b24b-8598-4db3-9c9f-0f8ac6283108,"(55.80817762, 12.50457646)","Søllerød Park 12, 1. 12, Søllerød, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,88, 1,88,Vandskyllende toilet i enheden,3, 1,-
28, Paradisvænget 16 2840 Holte ,15650000.0,2022-03-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/5189/E4FB1C2F-9332-4ACC-A252-E62F1B27A18A,https://www.boliga.dk//bbrinfo/e4fb1c2f-9332-4acc-a252-e62f1b27a18a,"(55.82891785, 12.48458853)","Paradisvænget 16, Øverød, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,206, 3,206,Vandskyllende toilet i enheden,6, 3,-
29, Paradisvænget 16 2840 Holte ,7650000.0,2010-02-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/5189/E4FB1C2F-9332-4ACC-A252-E62F1B27A18A,https://www.boliga.dk//bbrinfo/e4fb1c2f-9332-4acc-a252-e62f1b27a18a,"(55.82891785, 12.48458853)","Paradisvænget 16, Øverød, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,206, 3,206,Vandskyllende toilet i enheden,6, 3,-
30," Skovlytoften 20, 1 2840 Holte ",5000000.0,2022-03-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/6586/B40BA48D-D9E8-4940-A438-0F30004BE24E,https://www.boliga.dk//bbrinfo/b40ba48d-d9e8-4940-a438-0f30004be24e,"(55.82207674, 12.48888695)","Skovlytoften 20, 1., Øverød, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,90, 1,90,Vandskyllende toilet i enheden,3, 1,230 V el fra værk
31," Skovlytoften 20, 1 2840 Holte ",1600000.0,2015-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/6586/B40BA48D-D9E8-4940-A438-0F30004BE24E,https://www.boliga.dk//bbrinfo/b40ba48d-d9e8-4940-a438-0f30004be24e,"(55.82207674, 12.48888695)","Skovlytoften 20, 1., Øverød, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,90, 1,90,Vandskyllende toilet i enheden,3, 1,230 V el fra værk
32," Søllerød Park 17, 1. 18 2840 Holte ",2625000.0,2022-03-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/9812/87DD0E5A-5826-42D3-AA51-4E5E4A7A4F72,https://www.boliga.dk//bbrinfo/87dd0e5a-5826-42d3-aa51-4e5e4a7a4f72,"(55.80831873, 12.50798083)","Søllerød Park 17, 1. 17, Søllerød, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,88, 1,88,Vandskyllende toilet i enheden,3, 1,-
36, Malmmosevej 29 2840 Holte ,4037500.0,2022-03-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/230/4488/F0D0DD9D-C1EA-444B-981E-F14B8BCF86AC,https://www.boliga.dk//bbrinfo/f0d0dd9d-c1ea-444b-981e-f14b8bcf86ac,"(55.80145239, 12.45836783)","Malmmosevej 29, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,189, 2,189,Vandskyllende toilet i enheden,7, 2,-
37, Rude Vang 27C 2840 Holte ,7600000.0,2022-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/5731/789C6B10-A249-4481-ABB8-D307EFB793B7,https://www.boliga.dk//bbrinfo/789c6b10-a249-4481-abb8-d307efb793b7,"(55.81822724, 12.46341628)","Rude Vang 27C, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,162, 1,162,Vandskyllende toilet i enheden,5, 2,-
39, Rønnebærvej 98B 2840 Holte ,5625000.0,2022-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/6069/B649587F-06E6-46DB-A4C0-167FDDA86A92,https://www.boliga.dk//bbrinfo/b649587f-06e6-46db-a4c0-167fdda86a92,"(55.82107128, 12.45857032)","Rønnebærvej 98B, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,100, 1,100,Vandskyllende toilet i enheden,4, 1,-
40, Poppel Alle 18 2840 Holte ,10000000.0,2022-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/5373/D0CD6C07-307B-4B80-9421-282E177C4F8D,https://www.boliga.dk//bbrinfo/d0cd6c07-307b-4b80-9421-282e177c4f8d,"(55.8155363, 12.47834129)","Poppel Alle 18, Øverød, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,185, 1,185,Vandskyllende toilet i enheden,5, 2,-
41, Højbjerg Vang 18 2840 Holte ,10550000.0,2022-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/11338/8B0AE8F8-FDB8-4CE4-8C35-556E3FD88F12,https://www.boliga.dk//bbrinfo/8b0ae8f8-fdb8-4ce4-8c35-556e3fd88f12,"(55.82689123, 12.49113537)","Højbjerg Vang 18, Øverød, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,176, 2,176,Vandskyllende toilet i enheden,6, 2,400 V el fra værk
45," Søllerød Park 14, st. 5 2840 Holte ",4800000.0,2022-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/9736/A2264F75-E809-4FE0-B3BB-E997EFE7FD22,https://www.boliga.dk//bbrinfo/a2264f75-e809-4fe0-b3bb-e997efe7fd22,"(55.80815175, 12.50588973)","Søllerød Park 14, 1. 14, Søllerød, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,100, 1,100,Vandskyllende toilet i enheden,4, 1,-
46," Søllerød Park 14, st. 5 2840 Holte ",3000000.0,2015-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/9736/A2264F75-E809-4FE0-B3BB-E997EFE7FD22,https://www.boliga.dk//bbrinfo/a2264f75-e809-4fe0-b3bb-e997efe7fd22,"(55.80815175, 12.50588973)","Søllerød Park 14, 1. 14, Søllerød, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,100, 1,100,Vandskyllende toilet i enheden,4, 1,-
47, Kastanievej 34 2840 Holte ,8495000.0,2022-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/3111/E3843405-536D-4EB6-8ACE-0CBD45E9F273,https://www.boliga.dk//bbrinfo/e3843405-536d-4eb6-8ace-0cbd45e9f273,"(55.81974033, 12.47257961)","Kastanievej 34, Øverød, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,120, 1,120,Vandskyllende toilet i enheden,4, 1,-
48, Dronninggårds Alle 96 2840 Holte ,58000000.0,2022-02-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/939/C16B13DA-D9E2-4DDA-BE91-8C0752943F94,https://www.boliga.dk//bbrinfo/c16b13da-d9e2-4dda-be91-8c0752943f94,"(55.80818759, 12.44945426)","Dronninggårds Alle 96, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,297, 1,297,Vandskyllende toilet i enheden,8, 2,-
49, Mothsvej 69 2840 Holte ,8775000.0,2022-02-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/4699/A9198554-5972-4761-B5FA-779FEAA77354,https://www.boliga.dk//bbrinfo/a9198554-5972-4761-b5fa-779feaa77354,"(55.80620598, 12.50256217)","Mothsvej 69, Søllerød, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,129, 2,129,Vandskyllende toilet i enheden,4, 2,-
51, Skovskellet 19 2840 Holte ,4185000.0,2022-02-08, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/230/6670/C6C054E6-472A-46DE-86E1-32860BF5F49B,https://www.boliga.dk//bbrinfo/c6c054e6-472a-46de-86e1-32860bf5f49b,"(55.80935021, 12.49860448)","Skovskellet 19, Søllerød, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,239, 2,239,Vandskyllende toilet i enheden,8, 2,400 V el fra værk
52, Skovskellet 19 2840 Holte ,9200000.0,2016-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/6670/C6C054E6-472A-46DE-86E1-32860BF5F49B,https://www.boliga.dk//bbrinfo/c6c054e6-472a-46de-86e1-32860bf5f49b,"(55.80935021, 12.49860448)","Skovskellet 19, Søllerød, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,239, 2,239,Vandskyllende toilet i enheden,8, 2,400 V el fra værk
53, Skovskellet 19 2840 Holte ,6910000.0,2009-08-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/6670/C6C054E6-472A-46DE-86E1-32860BF5F49B,https://www.boliga.dk//bbrinfo/c6c054e6-472a-46de-86e1-32860bf5f49b,"(55.80935021, 12.49860448)","Skovskellet 19, Søllerød, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,239, 2,239,Vandskyllende toilet i enheden,8, 2,400 V el fra værk
54," Vejlesøparken 35, 3. th 2840 Holte ",2800000.0,2022-02-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/10645/DB5AF3F7-1986-4804-AF3E-5B43EC3961B9,https://www.boliga.dk//bbrinfo/db5af3f7-1986-4804-af3e-5b43ec3961b9,"(55.80307727, 12.46462562)","Vejlesøparken 35, 1. mf, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,125, 2,125,Vandskyllende toilet i enheden,4, 2,-
55," Vejlesøparken 35, 3. th 2840 Holte ",3495000.0,2015-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/10645/DB5AF3F7-1986-4804-AF3E-5B43EC3961B9,https://www.boliga.dk//bbrinfo/db5af3f7-1986-4804-af3e-5b43ec3961b9,"(55.80307727, 12.46462562)","Vejlesøparken 35, 1. mf, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,125, 2,125,Vandskyllende toilet i enheden,4, 2,-
56," Vejlesøparken 35, 3. th 2840 Holte ",3300000.0,2010-08-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/10645/DB5AF3F7-1986-4804-AF3E-5B43EC3961B9,https://www.boliga.dk//bbrinfo/db5af3f7-1986-4804-af3e-5b43ec3961b9,"(55.80307727, 12.46462562)","Vejlesøparken 35, 1. mf, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,125, 2,125,Vandskyllende toilet i enheden,4, 2,-
58," Vejlesøparken 25, 3. mf 2840 Holte ",1644000.0,2022-02-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/230/10584/BE956C50-F01E-4800-87A8-5DE0A2D44C50,https://www.boliga.dk//bbrinfo/be956c50-f01e-4800-87a8-5de0a2d44c50,"(55.8021107, 12.46440576)","Vejlesøparken 25, 1. mf, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,2, 1,-
59," Vejlesøparken 25, 3. mf 2840 Holte ",2850000.0,2019-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/10584/BE956C50-F01E-4800-87A8-5DE0A2D44C50,https://www.boliga.dk//bbrinfo/be956c50-f01e-4800-87a8-5de0a2d44c50,"(55.8021107, 12.46440576)","Vejlesøparken 25, 1. mf, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,2, 1,-
60," Vejlesøparken 25, 3. mf 2840 Holte ",398746063.0,2017-06-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/10584/BE956C50-F01E-4800-87A8-5DE0A2D44C50,https://www.boliga.dk//bbrinfo/be956c50-f01e-4800-87a8-5de0a2d44c50,"(55.8021107, 12.46440576)","Vejlesøparken 25, 1. mf, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,2, 1,-
61," Vejlesøparken 25, 3. mf 2840 Holte ",2400000.0,2017-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/10584/BE956C50-F01E-4800-87A8-5DE0A2D44C50,https://www.boliga.dk//bbrinfo/be956c50-f01e-4800-87a8-5de0a2d44c50,"(55.8021107, 12.46440576)","Vejlesøparken 25, 1. mf, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,2, 1,-
62," Vejlesøparken 19, 1. mf 2840 Holte ",2450000.0,2022-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/10542/9B470C00-8D2E-4E4D-929E-1561248D6068,https://www.boliga.dk//bbrinfo/9b470c00-8d2e-4e4d-929e-1561248d6068,"(55.80151659, 12.46427074)","Vejlesøparken 19, 1. mf, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,2, 1,-
64, Skovmindevej 14 2840 Holte ,18425000.0,2022-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/6594/24B93B8C-B58C-4869-8AA1-89C9036ECEC2,https://www.boliga.dk//bbrinfo/24b93b8c-b58c-4869-8aa1-89c9036ecec2,"(55.80781326, 12.45521069)","Skovmindevej 14, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,213, 1,213,Vandskyllende toilet i enheden,9, 3,230 V el fra værk
65," Rønnebærvej 12, st. tv 2840 Holte ",3575000.0,2022-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/5977/1E77339A-F110-4DBB-B6E9-0F6C215AC61A,https://www.boliga.dk//bbrinfo/1e77339a-f110-4dbb-b6e9-0f6c215ac61a,"(55.81176652, 12.46999742)","Rønnebærvej 12, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,112, 1,112,Vandskyllende toilet i enheden,5, 1,-
66," Rønnebærvej 12, st. tv 2840 Holte ",3250000.0,2018-03-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/5977/1E77339A-F110-4DBB-B6E9-0F6C215AC61A,https://www.boliga.dk//bbrinfo/1e77339a-f110-4dbb-b6e9-0f6c215ac61a,"(55.81176652, 12.46999742)","Rønnebærvej 12, 2840 Holte",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,112, 1,112,Vandskyllende toilet i enheden,5, 1,-
