,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0," Møntergade 6, 1 1116 København K ",3650000.0,2022-04-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/891267/AF36C796-341D-4B33-9225-E0DA822C55B2,https://www.boliga.dk//bbrinfo/af36c796-341d-4b33-9225-e0da822c55b2,"(55.68155566, 12.57926139)","Møntergade 6, 1116 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,66, 1,66,Vandskyllende toilet i enheden,3, 1,-
1," Møntergade 6, 1 1116 København K ",2000000.0,2008-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/891267/AF36C796-341D-4B33-9225-E0DA822C55B2,https://www.boliga.dk//bbrinfo/af36c796-341d-4b33-9225-e0da822c55b2,"(55.68155566, 12.57926139)","Møntergade 6, 1116 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,66, 1,66,Vandskyllende toilet i enheden,3, 1,-
3," Silkegade 15, 2. mf 1113 København K ",6175000.0,2022-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/519830/4CA62220-2445-479A-BC25-F1647F986D38,https://www.boliga.dk//bbrinfo/4ca62220-2445-479a-bc25-f1647f986d38,"(55.68014339, 12.58034921)","Silkegade 15, 1. mf, 1113 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,91, 1,91,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
4," Silkegade 15, 2. mf 1113 København K ",3250000.0,2010-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/519830/4CA62220-2445-479A-BC25-F1647F986D38,https://www.boliga.dk//bbrinfo/4ca62220-2445-479a-bc25-f1647f986d38,"(55.68014339, 12.58034921)","Silkegade 15, 1. mf, 1113 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,91, 1,91,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
6," Silkegade 17, 2. tv 1113 København K ",7200000.0,2022-02-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/520650/F5382D2C-73E5-4D69-8137-BF01624BF13A,https://www.boliga.dk//bbrinfo/f5382d2c-73e5-4d69-8137-bf01624bf13a,"(55.68030857, 12.58019531)","Silkegade 17, 1113 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,108, 1,108,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
7," Silkegade 17, 2. tv 1113 København K ",3047500.0,2019-08-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/520650/F5382D2C-73E5-4D69-8137-BF01624BF13A,https://www.boliga.dk//bbrinfo/f5382d2c-73e5-4d69-8137-bf01624bf13a,"(55.68030857, 12.58019531)","Silkegade 17, 1113 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,108, 1,108,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
8," Silkegade 17, 2. tv 1113 København K ",4365000.0,2015-01-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/520650/F5382D2C-73E5-4D69-8137-BF01624BF13A,https://www.boliga.dk//bbrinfo/f5382d2c-73e5-4d69-8137-bf01624bf13a,"(55.68030857, 12.58019531)","Silkegade 17, 1113 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,108, 1,108,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
9," Silkegade 17, 2. tv 1113 København K ",3400000.0,2009-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/520650/F5382D2C-73E5-4D69-8137-BF01624BF13A,https://www.boliga.dk//bbrinfo/f5382d2c-73e5-4d69-8137-bf01624bf13a,"(55.68030857, 12.58019531)","Silkegade 17, 1113 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,108, 1,108,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
11," Kronprinsensgade 5A, 3. tv 1114 København K ",6590000.0,2022-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/984125/3F24D2B7-592B-4012-89CF-9E9E836B7F71,https://www.boliga.dk//bbrinfo/3f24d2b7-592b-4012-89cf-9e9e836b7f71,"(55.68087642, 12.5787376)","Kronprinsensgade 5A, kl., 1114 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,91, 1,91,Vandskyllende toilet i enheden,4, 1,-
12," Kronprinsensgade 5A, 3. tv 1114 København K ",5700000.0,2021-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/984125/3F24D2B7-592B-4012-89CF-9E9E836B7F71,https://www.boliga.dk//bbrinfo/3f24d2b7-592b-4012-89cf-9e9e836b7f71,"(55.68087642, 12.5787376)","Kronprinsensgade 5A, kl., 1114 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,91, 1,91,Vandskyllende toilet i enheden,4, 1,-
13," Kronprinsensgade 5A, 3. tv 1114 København K ",1955000.0,2020-01-03, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/984125/3F24D2B7-592B-4012-89CF-9E9E836B7F71,https://www.boliga.dk//bbrinfo/3f24d2b7-592b-4012-89cf-9e9e836b7f71,"(55.68087642, 12.5787376)","Kronprinsensgade 5A, kl., 1114 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,91, 1,91,Vandskyllende toilet i enheden,4, 1,-
14," Kronprinsensgade 5A, 3. tv 1114 København K ",4500000.0,2017-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/984125/3F24D2B7-592B-4012-89CF-9E9E836B7F71,https://www.boliga.dk//bbrinfo/3f24d2b7-592b-4012-89cf-9e9e836b7f71,"(55.68087642, 12.5787376)","Kronprinsensgade 5A, kl., 1114 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,91, 1,91,Vandskyllende toilet i enheden,4, 1,-
15," Kronprinsensgade 5A, 3. tv 1114 København K ",4050000.0,2013-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/984125/3F24D2B7-592B-4012-89CF-9E9E836B7F71,https://www.boliga.dk//bbrinfo/3f24d2b7-592b-4012-89cf-9e9e836b7f71,"(55.68087642, 12.5787376)","Kronprinsensgade 5A, kl., 1114 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,91, 1,91,Vandskyllende toilet i enheden,4, 1,-
16," Kronprinsensgade 5A, 3. tv 1114 København K ",3250000.0,2011-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/984125/3F24D2B7-592B-4012-89CF-9E9E836B7F71,https://www.boliga.dk//bbrinfo/3f24d2b7-592b-4012-89cf-9e9e836b7f71,"(55.68087642, 12.5787376)","Kronprinsensgade 5A, kl., 1114 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,91, 1,91,Vandskyllende toilet i enheden,4, 1,-
17," Kronprinsensgade 5A, 3. tv 1114 København K ",3550000.0,2008-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/984125/3F24D2B7-592B-4012-89CF-9E9E836B7F71,https://www.boliga.dk//bbrinfo/3f24d2b7-592b-4012-89cf-9e9e836b7f71,"(55.68087642, 12.5787376)","Kronprinsensgade 5A, kl., 1114 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,91, 1,91,Vandskyllende toilet i enheden,4, 1,-
22," Gammel Mønt 19, 1 1117 København K ",2875000.0,2022-01-03, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/975878/9AC9A98B-0974-4531-87B5-A8D5208E0718,https://www.boliga.dk//bbrinfo/9ac9a98b-0974-4531-87b5-a8d5208e0718,"(55.68135706, 12.58089883)","Gammel Mønt 19, 1117 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,101, 1,101,Vandskyllende toilet i enheden,3, 2,-
23," Gammel Mønt 19, 1 1117 København K ",3500000.0,2014-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/975878/9AC9A98B-0974-4531-87B5-A8D5208E0718,https://www.boliga.dk//bbrinfo/9ac9a98b-0974-4531-87b5-a8d5208e0718,"(55.68135706, 12.58089883)","Gammel Mønt 19, 1117 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,101, 1,101,Vandskyllende toilet i enheden,3, 2,-
24," Gammel Mønt 19, 1 1117 København K ",2600000.0,2011-07-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/975878/9AC9A98B-0974-4531-87B5-A8D5208E0718,https://www.boliga.dk//bbrinfo/9ac9a98b-0974-4531-87b5-a8d5208e0718,"(55.68135706, 12.58089883)","Gammel Mønt 19, 1117 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,101, 1,101,Vandskyllende toilet i enheden,3, 2,-
27," Store Regnegade 19A, 1. tv 1110 København K ",1498000.0,2021-12-05, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/842193/077B9FF7-0D41-4E2B-8466-13F419F22604,https://www.boliga.dk//bbrinfo/077b9ff7-0d41-4e2b-8466-13f419f22604,"(55.68203979, 12.58249119)","Store Regnegade 19A, 1110 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,52, 1,52,Vandskyllende toilet i enheden,2, 1,-
31," Gammel Mønt 25, 3 1117 København K ",2875000.0,2021-06-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/970493/C5C3D3F0-3C2D-4565-B08F-37B71E73D7C1,https://www.boliga.dk//bbrinfo/c5c3d3f0-3c2d-4565-b08f-37b71e73d7c1,"(55.68147024, 12.58062272)","Gammel Mønt 25, 1117 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,100, 1,100,Vandskyllende toilet i enheden,3, 1,-
32," Gammel Mønt 25, 3 1117 København K ",3600000.0,2014-10-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/970493/C5C3D3F0-3C2D-4565-B08F-37B71E73D7C1,https://www.boliga.dk//bbrinfo/c5c3d3f0-3c2d-4565-b08f-37b71e73d7c1,"(55.68147024, 12.58062272)","Gammel Mønt 25, 1117 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,100, 1,100,Vandskyllende toilet i enheden,3, 1,-
33," Gammel Mønt 25, 3 1117 København K ",2430000.0,2013-08-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/970493/C5C3D3F0-3C2D-4565-B08F-37B71E73D7C1,https://www.boliga.dk//bbrinfo/c5c3d3f0-3c2d-4565-b08f-37b71e73d7c1,"(55.68147024, 12.58062272)","Gammel Mønt 25, 1117 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,100, 1,100,Vandskyllende toilet i enheden,3, 1,-
34," Gammel Mønt 25, 3 1117 København K ",3050000.0,2010-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/970493/C5C3D3F0-3C2D-4565-B08F-37B71E73D7C1,https://www.boliga.dk//bbrinfo/c5c3d3f0-3c2d-4565-b08f-37b71e73d7c1,"(55.68147024, 12.58062272)","Gammel Mønt 25, 1117 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,100, 1,100,Vandskyllende toilet i enheden,3, 1,-
38," Pilestræde 21, 2. 4 1112 København K ",9510000.0,2021-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/522130/EA0003AF-3D89-4DE5-9A13-DE24B0A408A6,https://www.boliga.dk//bbrinfo/ea0003af-3d89-4de5-9a13-de24b0a408a6,"(55.68033783, 12.58052344)","Pilestræde 21, 1. 1, 1112 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,130, 1,130,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
39," Pilestræde 21, 2. 4 1112 København K ",6400000.0,2015-10-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/522130/EA0003AF-3D89-4DE5-9A13-DE24B0A408A6,https://www.boliga.dk//bbrinfo/ea0003af-3d89-4de5-9a13-de24b0a408a6,"(55.68033783, 12.58052344)","Pilestræde 21, 1. 1, 1112 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,130, 1,130,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
40," Pilestræde 21, 2. 4 1112 København K ",4050000.0,2009-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/522130/EA0003AF-3D89-4DE5-9A13-DE24B0A408A6,https://www.boliga.dk//bbrinfo/ea0003af-3d89-4de5-9a13-de24b0a408a6,"(55.68033783, 12.58052344)","Pilestræde 21, 1. 1, 1112 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,130, 1,130,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
