,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0, Paradisvej 9 2670 Greve ,1782500.0,2022-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/253/82879/34C90C41-5CB7-484D-A093-5DF6EF788FBC,https://www.boliga.dk//bbrinfo/34c90c41-5cb7-484d-a093-5df6ef788fbc,"(55.57538393, 12.28362412)","Paradisvej 9, 2670 Greve",0253,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,91, 1,91,Vandskyllende toilet i enheden,4, 1,-
3, Vibemosen 87 2670 Greve ,5100000.0,2022-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/253/115025/6FE7B2F4-DAF2-4BE7-95A7-42B1964D7E71,https://www.boliga.dk//bbrinfo/6fe7b2f4-daf2-4be7-95a7-42b1964d7e71,"(55.57699478, 12.26826831)","Vibemosen 87, 2670 Greve",0253,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,173, 2,173,Vandskyllende toilet i enheden,5, 2,-
4, Vibemosen 87 2670 Greve ,3848000.0,2020-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/253/115025/6FE7B2F4-DAF2-4BE7-95A7-42B1964D7E71,https://www.boliga.dk//bbrinfo/6fe7b2f4-daf2-4be7-95a7-42b1964d7e71,"(55.57699478, 12.26826831)","Vibemosen 87, 2670 Greve",0253,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,173, 2,173,Vandskyllende toilet i enheden,5, 2,-
5, Vibemosen 87 2670 Greve ,2965000.0,2014-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/253/115025/6FE7B2F4-DAF2-4BE7-95A7-42B1964D7E71,https://www.boliga.dk//bbrinfo/6fe7b2f4-daf2-4be7-95a7-42b1964d7e71,"(55.57699478, 12.26826831)","Vibemosen 87, 2670 Greve",0253,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,173, 2,173,Vandskyllende toilet i enheden,5, 2,-
6, Fiskernesvej 10 2670 Greve ,9152500.0,2022-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/253/22809/BDF1C37D-0F7E-4ED3-9688-1A5A9A94DD1D,https://www.boliga.dk//bbrinfo/bdf1c37d-0f7e-4ed3-9688-1a5a9a94dd1d,"(55.56993668, 12.28681556)","Fiskernesvej 10, 2670 Greve",0253,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,98, 1,98,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
7, Fiskernesvej 10 2670 Greve ,6100000.0,2018-11-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/253/22809/BDF1C37D-0F7E-4ED3-9688-1A5A9A94DD1D,https://www.boliga.dk//bbrinfo/bdf1c37d-0f7e-4ed3-9688-1a5a9a94dd1d,"(55.56993668, 12.28681556)","Fiskernesvej 10, 2670 Greve",0253,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,98, 1,98,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
8, Fiskernesvej 10 2670 Greve ,4595000.0,2009-12-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/253/22809/BDF1C37D-0F7E-4ED3-9688-1A5A9A94DD1D,https://www.boliga.dk//bbrinfo/bdf1c37d-0f7e-4ed3-9688-1a5a9a94dd1d,"(55.56993668, 12.28681556)","Fiskernesvej 10, 2670 Greve",0253,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,98, 1,98,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
9, Stolpeager 57 2670 Greve ,4270000.0,2022-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/253/98929/D10ECF05-7089-439A-8BE3-6D92B7FEA901,https://www.boliga.dk//bbrinfo/d10ecf05-7089-439a-8be3-6d92b7fea901,"(55.59241947, 12.31097195)","Stolpeager 57, 2670 Greve",0253,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,125, 2,125,Vandskyllende toilet i enheden,4, 2,-
10, Stolpeager 57 2670 Greve ,3190000.0,2015-07-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/253/98929/D10ECF05-7089-439A-8BE3-6D92B7FEA901,https://www.boliga.dk//bbrinfo/d10ecf05-7089-439a-8be3-6d92b7fea901,"(55.59241947, 12.31097195)","Stolpeager 57, 2670 Greve",0253,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,125, 2,125,Vandskyllende toilet i enheden,4, 2,-
11, Stolpeager 57 2670 Greve ,1650000.0,2013-07-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/253/98929/D10ECF05-7089-439A-8BE3-6D92B7FEA901,https://www.boliga.dk//bbrinfo/d10ecf05-7089-439a-8be3-6d92b7fea901,"(55.59241947, 12.31097195)","Stolpeager 57, 2670 Greve",0253,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,125, 2,125,Vandskyllende toilet i enheden,4, 2,-
