,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
13," Store Kongensgade 90A, 2 1264 København K ",4000000.0,2011-09-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/949737/41B46877-A504-4469-BE6E-B684FD942101,https://www.boliga.dk//bbrinfo/41b46877-a504-4469-be6e-b684fd942101,"(55.68568574, 12.58938105)","Store Kongensgade 90A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,209, 2,209,Vandskyllende toilet i enheden,5, 2,-
19," Store Kongensgade 69C, 4. tv 1264 København K ",8700000.0,2022-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/17268/EE34AA99-1E72-4A7F-B34D-14D7EDF0C339,https://www.boliga.dk//bbrinfo/ee34aa99-1e72-4a7f-b34d-14d7edf0c339,,nan,,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,135, 2,135,Vandskyllende toilet i enheden,4, 2,-
20," Store Kongensgade 69C, 4. tv 1264 København K ",6495000.0,2017-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/17268/EE34AA99-1E72-4A7F-B34D-14D7EDF0C339,https://www.boliga.dk//bbrinfo/ee34aa99-1e72-4a7f-b34d-14d7edf0c339,,nan,,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,135, 2,135,Vandskyllende toilet i enheden,4, 2,-
21," Store Kongensgade 69C, 4. tv 1264 København K ",6495000.0,2015-11-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/17268/EE34AA99-1E72-4A7F-B34D-14D7EDF0C339,https://www.boliga.dk//bbrinfo/ee34aa99-1e72-4a7f-b34d-14d7edf0c339,,nan,,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,135, 2,135,Vandskyllende toilet i enheden,4, 2,-
22, Store Kongensgade 75B 1264 København K ,14150000.0,2022-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/20147/FD5C0541-8488-4F97-B8E1-4242F3928714,https://www.boliga.dk//bbrinfo/fd5c0541-8488-4f97-b8e1-4242f3928714,"(55.68517046, 12.58800909)","Store Kongensgade 75B, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,129, 2,129,Vandskyllende toilet i enheden,3, 3,-
23, Store Kongensgade 75B 1264 København K ,3500000.0,2016-12-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/20147/FD5C0541-8488-4F97-B8E1-4242F3928714,https://www.boliga.dk//bbrinfo/fd5c0541-8488-4f97-b8e1-4242f3928714,"(55.68517046, 12.58800909)","Store Kongensgade 75B, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,129, 2,129,Vandskyllende toilet i enheden,3, 3,-
24," Bredgade 51, 1. tv 1260 København K ",10355000.0,2022-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/1666/E4990AB3-7B3C-49AC-8200-72E2C9AAC826,https://www.boliga.dk//bbrinfo/e4990ab3-7b3c-49ac-8200-72e2c9aac826,"(55.68506322, 12.59069276)","Bredgade 51, 1260 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,131, 1,131,Vandskyllende toilet i enheden,2, 2,-
25," Bredgade 51, 1. tv 1260 København K ",2805000.0,2019-06-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/1666/E4990AB3-7B3C-49AC-8200-72E2C9AAC826,https://www.boliga.dk//bbrinfo/e4990ab3-7b3c-49ac-8200-72e2c9aac826,"(55.68506322, 12.59069276)","Bredgade 51, 1260 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,131, 1,131,Vandskyllende toilet i enheden,2, 2,-
26," Bredgade 51, 1. tv 1260 København K ",2575000.0,2009-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/1666/E4990AB3-7B3C-49AC-8200-72E2C9AAC826,https://www.boliga.dk//bbrinfo/e4990ab3-7b3c-49ac-8200-72e2c9aac826,"(55.68506322, 12.59069276)","Bredgade 51, 1260 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,131, 1,131,Vandskyllende toilet i enheden,2, 2,-
27," Bredgade 51, 1. tv 1260 København K ",2575000.0,2009-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/1666/E4990AB3-7B3C-49AC-8200-72E2C9AAC826,https://www.boliga.dk//bbrinfo/e4990ab3-7b3c-49ac-8200-72e2c9aac826,"(55.68506322, 12.59069276)","Bredgade 51, 1260 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,131, 1,131,Vandskyllende toilet i enheden,2, 2,-
28," Hammerensgade 3, st. mf 1267 København K ",3695000.0,2022-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/206475/620DE414-A7A2-4CE7-899F-BA400DC5D375,https://www.boliga.dk//bbrinfo/620de414-a7a2-4ce7-899f-ba400dc5d375,"(55.68851428, 12.59058567)","Hammerensgade 3, 1267 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,52, 1,52,Vandskyllende toilet i enheden,2, 1,-
29," Hammerensgade 3, st. mf 1267 København K ",2795000.0,2017-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/206475/620DE414-A7A2-4CE7-899F-BA400DC5D375,https://www.boliga.dk//bbrinfo/620de414-a7a2-4ce7-899f-ba400dc5d375,"(55.68851428, 12.59058567)","Hammerensgade 3, 1267 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,52, 1,52,Vandskyllende toilet i enheden,2, 1,-
31," Store Kongensgade 32A, 1 1264 København K ",5440000.0,2022-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D588EDD7-725B-4B54-AFCC-6B7D5A4F90BB,https://www.boliga.dk//bbrinfo/d588edd7-725b-4b54-afcc-6b7d5a4f90bb,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,124, 1,124,Vandskyllende toilet i enheden,3, 1,-
32," Store Kongensgade 32A, 1 1264 København K ",7250000.0,2021-09-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D588EDD7-725B-4B54-AFCC-6B7D5A4F90BB,https://www.boliga.dk//bbrinfo/d588edd7-725b-4b54-afcc-6b7d5a4f90bb,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,124, 1,124,Vandskyllende toilet i enheden,3, 1,-
33," Store Kongensgade 32A, 1 1264 København K ",6700000.0,2021-07-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D588EDD7-725B-4B54-AFCC-6B7D5A4F90BB,https://www.boliga.dk//bbrinfo/d588edd7-725b-4b54-afcc-6b7d5a4f90bb,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,124, 1,124,Vandskyllende toilet i enheden,3, 1,-
34," Store Kongensgade 32A, 1 1264 København K ",4500000.0,2020-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D588EDD7-725B-4B54-AFCC-6B7D5A4F90BB,https://www.boliga.dk//bbrinfo/d588edd7-725b-4b54-afcc-6b7d5a4f90bb,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,124, 1,124,Vandskyllende toilet i enheden,3, 1,-
35," Store Kongensgade 32A, 1 1264 København K ",4500000.0,2020-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D588EDD7-725B-4B54-AFCC-6B7D5A4F90BB,https://www.boliga.dk//bbrinfo/d588edd7-725b-4b54-afcc-6b7d5a4f90bb,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,124, 1,124,Vandskyllende toilet i enheden,3, 1,-
36," Store Kongensgade 32A, 1 1264 København K ",6200000.0,2017-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D588EDD7-725B-4B54-AFCC-6B7D5A4F90BB,https://www.boliga.dk//bbrinfo/d588edd7-725b-4b54-afcc-6b7d5a4f90bb,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,124, 1,124,Vandskyllende toilet i enheden,3, 1,-
37," Store Kongensgade 32A, 1 1264 København K ",435714.0,2017-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D588EDD7-725B-4B54-AFCC-6B7D5A4F90BB,https://www.boliga.dk//bbrinfo/d588edd7-725b-4b54-afcc-6b7d5a4f90bb,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,124, 1,124,Vandskyllende toilet i enheden,3, 1,-
38," Store Kongensgade 32A, 1 1264 København K ",435714.0,2017-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D588EDD7-725B-4B54-AFCC-6B7D5A4F90BB,https://www.boliga.dk//bbrinfo/d588edd7-725b-4b54-afcc-6b7d5a4f90bb,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,124, 1,124,Vandskyllende toilet i enheden,3, 1,-
39," Store Kongensgade 32A, 1 1264 København K ",435714.0,2017-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D588EDD7-725B-4B54-AFCC-6B7D5A4F90BB,https://www.boliga.dk//bbrinfo/d588edd7-725b-4b54-afcc-6b7d5a4f90bb,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,124, 1,124,Vandskyllende toilet i enheden,3, 1,-
40," Store Kongensgade 32A, 1 1264 København K ",653572.0,2017-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D588EDD7-725B-4B54-AFCC-6B7D5A4F90BB,https://www.boliga.dk//bbrinfo/d588edd7-725b-4b54-afcc-6b7d5a4f90bb,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,124, 1,124,Vandskyllende toilet i enheden,3, 1,-
41," Store Kongensgade 32A, 1 1264 København K ",1089286.0,2017-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D588EDD7-725B-4B54-AFCC-6B7D5A4F90BB,https://www.boliga.dk//bbrinfo/d588edd7-725b-4b54-afcc-6b7d5a4f90bb,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,124, 1,124,Vandskyllende toilet i enheden,3, 1,-
42," Store Kongensgade 32A, 1 1264 København K ",1010000.0,2014-05-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/529835/D588EDD7-725B-4B54-AFCC-6B7D5A4F90BB,https://www.boliga.dk//bbrinfo/d588edd7-725b-4b54-afcc-6b7d5a4f90bb,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,124, 1,124,Vandskyllende toilet i enheden,3, 1,-
43," Store Kongensgade 32A, 1 1264 København K ",3995000.0,2012-01-02, Handelstype Auktion,https://www.boliga.dk//salg/info/101/529835/D588EDD7-725B-4B54-AFCC-6B7D5A4F90BB,https://www.boliga.dk//bbrinfo/d588edd7-725b-4b54-afcc-6b7d5a4f90bb,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,124, 1,124,Vandskyllende toilet i enheden,3, 1,-
44," Store Kongensgade 32A, 1 1264 København K ",4603903.0,2010-03-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D588EDD7-725B-4B54-AFCC-6B7D5A4F90BB,https://www.boliga.dk//bbrinfo/d588edd7-725b-4b54-afcc-6b7d5a4f90bb,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,124, 1,124,Vandskyllende toilet i enheden,3, 1,-
45," Store Kongensgade 32A, 1 1264 København K ",4250000.0,2007-08-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D588EDD7-725B-4B54-AFCC-6B7D5A4F90BB,https://www.boliga.dk//bbrinfo/d588edd7-725b-4b54-afcc-6b7d5a4f90bb,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,124, 1,124,Vandskyllende toilet i enheden,3, 1,-
54," Store Kongensgade 32A, 3 1264 København K ",5440000.0,2022-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D7E27391-C9E5-46C1-A48D-CCCC05A4B934,https://www.boliga.dk//bbrinfo/d7e27391-c9e5-46c1-a48d-cccc05a4b934,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,2, 1,-
55," Store Kongensgade 32A, 3 1264 København K ",7250000.0,2021-09-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D7E27391-C9E5-46C1-A48D-CCCC05A4B934,https://www.boliga.dk//bbrinfo/d7e27391-c9e5-46c1-a48d-cccc05a4b934,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,2, 1,-
56," Store Kongensgade 32A, 3 1264 København K ",6700000.0,2021-07-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D7E27391-C9E5-46C1-A48D-CCCC05A4B934,https://www.boliga.dk//bbrinfo/d7e27391-c9e5-46c1-a48d-cccc05a4b934,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,2, 1,-
57," Store Kongensgade 32A, 3 1264 København K ",4500000.0,2020-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D7E27391-C9E5-46C1-A48D-CCCC05A4B934,https://www.boliga.dk//bbrinfo/d7e27391-c9e5-46c1-a48d-cccc05a4b934,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,2, 1,-
58," Store Kongensgade 32A, 3 1264 København K ",4500000.0,2020-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D7E27391-C9E5-46C1-A48D-CCCC05A4B934,https://www.boliga.dk//bbrinfo/d7e27391-c9e5-46c1-a48d-cccc05a4b934,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,2, 1,-
59," Store Kongensgade 32A, 3 1264 København K ",6200000.0,2017-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D7E27391-C9E5-46C1-A48D-CCCC05A4B934,https://www.boliga.dk//bbrinfo/d7e27391-c9e5-46c1-a48d-cccc05a4b934,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,2, 1,-
60," Store Kongensgade 32A, 3 1264 København K ",435714.0,2017-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D7E27391-C9E5-46C1-A48D-CCCC05A4B934,https://www.boliga.dk//bbrinfo/d7e27391-c9e5-46c1-a48d-cccc05a4b934,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,2, 1,-
61," Store Kongensgade 32A, 3 1264 København K ",435714.0,2017-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D7E27391-C9E5-46C1-A48D-CCCC05A4B934,https://www.boliga.dk//bbrinfo/d7e27391-c9e5-46c1-a48d-cccc05a4b934,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,2, 1,-
62," Store Kongensgade 32A, 3 1264 København K ",435714.0,2017-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D7E27391-C9E5-46C1-A48D-CCCC05A4B934,https://www.boliga.dk//bbrinfo/d7e27391-c9e5-46c1-a48d-cccc05a4b934,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,2, 1,-
63," Store Kongensgade 32A, 3 1264 København K ",653572.0,2017-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D7E27391-C9E5-46C1-A48D-CCCC05A4B934,https://www.boliga.dk//bbrinfo/d7e27391-c9e5-46c1-a48d-cccc05a4b934,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,2, 1,-
64," Store Kongensgade 32A, 3 1264 København K ",1089286.0,2017-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/529835/D7E27391-C9E5-46C1-A48D-CCCC05A4B934,https://www.boliga.dk//bbrinfo/d7e27391-c9e5-46c1-a48d-cccc05a4b934,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,2, 1,-
65," Store Kongensgade 32A, 3 1264 København K ",1010000.0,2014-05-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/529835/D7E27391-C9E5-46C1-A48D-CCCC05A4B934,https://www.boliga.dk//bbrinfo/d7e27391-c9e5-46c1-a48d-cccc05a4b934,"(55.68241135, 12.58642487)","Store Kongensgade 32A, st., 1264 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,2, 1,-
