,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
26," Fredericiagade 25, 3 1310 København K ",3047000.0,2021-11-08, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/12916/9A76A109-0965-4A8F-8634-5298625D2081,https://www.boliga.dk//bbrinfo/9a76a109-0965-4a8f-8634-5298625d2081,"(55.68571384, 12.59042361)","Fredericiagade 25, 1., 1310 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,118, 1,118,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
27," Fredericiagade 25, 3 1310 København K ",6425000.0,2018-04-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/12916/9A76A109-0965-4A8F-8634-5298625D2081,https://www.boliga.dk//bbrinfo/9a76a109-0965-4a8f-8634-5298625d2081,"(55.68571384, 12.59042361)","Fredericiagade 25, 1., 1310 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,118, 1,118,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
28," Fredericiagade 25, 3 1310 København K ",5450000.0,2015-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/12916/9A76A109-0965-4A8F-8634-5298625D2081,https://www.boliga.dk//bbrinfo/9a76a109-0965-4a8f-8634-5298625d2081,"(55.68571384, 12.59042361)","Fredericiagade 25, 1., 1310 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,118, 1,118,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
29," Fredericiagade 48, 2 1310 København K ",3950000.0,2022-01-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/14058/E9B98DD6-AD79-4F58-A9A2-D6A9C73A7A66,https://www.boliga.dk//bbrinfo/e9b98dd6-ad79-4f58-a9a2-d6a9c73a7a66,"(55.68651839, 12.58817309)","Fredericiagade 48, 2., 1310 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,126, 1,126,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
30," Fredericiagade 48, 2 1310 København K ",3499500.0,2019-03-02, Handelstype Salg i øvrigt,https://www.boliga.dk//salg/info/101/14058/E9B98DD6-AD79-4F58-A9A2-D6A9C73A7A66,https://www.boliga.dk//bbrinfo/e9b98dd6-ad79-4f58-a9a2-d6a9c73a7a66,"(55.68651839, 12.58817309)","Fredericiagade 48, 2., 1310 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,126, 1,126,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
31," Fredericiagade 48, 2 1310 København K ",5500000.0,2015-07-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/14058/E9B98DD6-AD79-4F58-A9A2-D6A9C73A7A66,https://www.boliga.dk//bbrinfo/e9b98dd6-ad79-4f58-a9a2-d6a9c73a7a66,"(55.68651839, 12.58817309)","Fredericiagade 48, 2., 1310 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,126, 1,126,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
32," Fredericiagade 30, 2. tv 1310 København K ",4550000.0,2022-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/866491/3DB2F1AC-9BD0-40FA-A587-8416FF4E293B,https://www.boliga.dk//bbrinfo/3db2f1ac-9bd0-40fa-a587-8416ff4e293b,"(55.6861046, 12.58968114)","Fredericiagade 30, 1310 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,69, 1,69,Vandskyllende toilet i enheden,2, 1,-
33," Fredericiagade 30, 2. tv 1310 København K ",2300000.0,2011-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/866491/3DB2F1AC-9BD0-40FA-A587-8416FF4E293B,https://www.boliga.dk//bbrinfo/3db2f1ac-9bd0-40fa-a587-8416ff4e293b,"(55.6861046, 12.58968114)","Fredericiagade 30, 1310 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,69, 1,69,Vandskyllende toilet i enheden,2, 1,-
34," Fredericiagade 30, 2. tv 1310 København K ",1360000.0,2010-07-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/866491/3DB2F1AC-9BD0-40FA-A587-8416FF4E293B,https://www.boliga.dk//bbrinfo/3db2f1ac-9bd0-40fa-a587-8416ff4e293b,"(55.6861046, 12.58968114)","Fredericiagade 30, 1310 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,69, 1,69,Vandskyllende toilet i enheden,2, 1,-
35," Fredericiagade 30, 2. tv 1310 København K ",1525000.0,2009-07-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/866491/3DB2F1AC-9BD0-40FA-A587-8416FF4E293B,https://www.boliga.dk//bbrinfo/3db2f1ac-9bd0-40fa-a587-8416ff4e293b,"(55.6861046, 12.58968114)","Fredericiagade 30, 1310 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,69, 1,69,Vandskyllende toilet i enheden,2, 1,-
37," Fredericiagade 21C, 4. th 1310 København K ",8400000.0,2021-12-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/12910/23F1727E-62A1-4D56-B40D-6BB02529CA90,https://www.boliga.dk//bbrinfo/23f1727e-62a1-4d56-b40d-6bb02529ca90,"(55.68565839, 12.59051482)","Fredericiagade 21C, 1. th, 1310 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,103, 1,103,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
38," Fredericiagade 21C, 4. th 1310 København K ",4600000.0,2015-09-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/12910/23F1727E-62A1-4D56-B40D-6BB02529CA90,https://www.boliga.dk//bbrinfo/23f1727e-62a1-4d56-b40d-6bb02529ca90,"(55.68565839, 12.59051482)","Fredericiagade 21C, 1. th, 1310 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,103, 1,103,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
39," Sankt Pauls Gade 8, 4 1313 København K ",6805000.0,2021-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/897206/099DE106-E7A1-43DE-8C14-3EE046CC661F,https://www.boliga.dk//bbrinfo/099de106-e7a1-43de-8c14-3ee046cc661f,"(55.68704586, 12.58912554)","Sankt Pauls Gade 8, 1., 1313 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,126, 1,126,Vandskyllende toilet i enheden,3, 1,-
41," Gernersgade 7, 1. tv 1319 København K ",2625000.0,2021-12-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/780317/2248D816-5412-42DD-8835-F062D4162FA8,https://www.boliga.dk//bbrinfo/2248d816-5412-42dd-8835-f062d4162fa8,"(55.68750956, 12.58935318)","Gernersgade 7, 1. th, 1319 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,38, 1,38,Vandskyllende toilet i enheden,2, 1,-
42," Gernersgade 7, 1. tv 1319 København K ",1450000.0,2014-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/780317/2248D816-5412-42DD-8835-F062D4162FA8,https://www.boliga.dk//bbrinfo/2248d816-5412-42dd-8835-f062d4162fa8,"(55.68750956, 12.58935318)","Gernersgade 7, 1. th, 1319 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,38, 1,38,Vandskyllende toilet i enheden,2, 1,-
43," Gernersgade 7, 1. tv 1319 København K ",418125.0,2012-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/780317/2248D816-5412-42DD-8835-F062D4162FA8,https://www.boliga.dk//bbrinfo/2248d816-5412-42dd-8835-f062d4162fa8,"(55.68750956, 12.58935318)","Gernersgade 7, 1. th, 1319 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,38, 1,38,Vandskyllende toilet i enheden,2, 1,-
44," Gernersgade 7, 1. tv 1319 København K ",400000.0,2012-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/780317/2248D816-5412-42DD-8835-F062D4162FA8,https://www.boliga.dk//bbrinfo/2248d816-5412-42dd-8835-f062d4162fa8,"(55.68750956, 12.58935318)","Gernersgade 7, 1. th, 1319 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,38, 1,38,Vandskyllende toilet i enheden,2, 1,-
46," Sankt Pauls Gade 12, 1 1313 København K ",5895000.0,2021-12-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/897230/9E556D15-9445-49B3-9C1F-0D6A7519F80B,https://www.boliga.dk//bbrinfo/9e556d15-9445-49b3-9c1f-0d6a7519f80b,"(55.68712216, 12.58884125)","Sankt Pauls Gade 12, 1., 1313 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,77, 1,77,Vandskyllende toilet i enheden,3, 1,-
47," Sankt Pauls Gade 12, 1 1313 København K ",3850000.0,2018-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/897230/9E556D15-9445-49B3-9C1F-0D6A7519F80B,https://www.boliga.dk//bbrinfo/9e556d15-9445-49b3-9c1f-0d6a7519f80b,"(55.68712216, 12.58884125)","Sankt Pauls Gade 12, 1., 1313 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,77, 1,77,Vandskyllende toilet i enheden,3, 1,-
48," Sankt Pauls Gade 12, 1 1313 København K ",3050000.0,2016-05-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/897230/9E556D15-9445-49B3-9C1F-0D6A7519F80B,https://www.boliga.dk//bbrinfo/9e556d15-9445-49b3-9c1f-0d6a7519f80b,"(55.68712216, 12.58884125)","Sankt Pauls Gade 12, 1., 1313 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,77, 1,77,Vandskyllende toilet i enheden,3, 1,-
50, Fredericiagade 21D 1310 København K ,3800000.0,2021-12-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/12911/354C2106-476B-47A0-A47B-22B12640EAEE,https://www.boliga.dk//bbrinfo/354c2106-476b-47a0-a47b-22b12640eaee,,nan,,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,70, 1,70,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
51, Fredericiagade 21D 1310 København K ,2430000.0,2017-07-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/12911/354C2106-476B-47A0-A47B-22B12640EAEE,https://www.boliga.dk//bbrinfo/354c2106-476b-47a0-a47b-22b12640eaee,,nan,,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,70, 1,70,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
52, Fredericiagade 21D 1310 København K ,2400000.0,2015-12-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/12911/354C2106-476B-47A0-A47B-22B12640EAEE,https://www.boliga.dk//bbrinfo/354c2106-476b-47a0-a47b-22b12640eaee,,nan,,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,70, 1,70,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
53," Gernersgade 11, 1. tv 1319 København K ",2070000.0,2021-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/779505/6977575A-3F8F-4C12-BB56-A9E53904F944,https://www.boliga.dk//bbrinfo/6977575a-3f8f-4c12-bb56-a9e53904f944,,nan,,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,69, 1,69,Vandskyllende toilet i enheden,3, 1,-
54," Gernersgade 11, 1. tv 1319 København K ",3195000.0,2015-05-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/779505/6977575A-3F8F-4C12-BB56-A9E53904F944,https://www.boliga.dk//bbrinfo/6977575a-3f8f-4c12-bb56-a9e53904f944,,nan,,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,69, 1,69,Vandskyllende toilet i enheden,3, 1,-
58, Gernersgade 30 1319 København K ,13450000.0,2021-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/23701/3815DD49-E19C-48F8-9BF3-F6E5F6920671,https://www.boliga.dk//bbrinfo/3815dd49-e19c-48f8-9bf3-f6e5f6920671,"(55.68840748, 12.58671332)","Gernersgade 30, 1319 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,139, 1,139,Vandskyllende toilet i enheden,5, 2,-
59, Gernersgade 30 1319 København K ,11500000.0,2021-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/23701/3815DD49-E19C-48F8-9BF3-F6E5F6920671,https://www.boliga.dk//bbrinfo/3815dd49-e19c-48f8-9bf3-f6e5f6920671,"(55.68840748, 12.58671332)","Gernersgade 30, 1319 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,139, 1,139,Vandskyllende toilet i enheden,5, 2,-
60, Gernersgade 30 1319 København K ,2201500.0,2017-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/23701/3815DD49-E19C-48F8-9BF3-F6E5F6920671,https://www.boliga.dk//bbrinfo/3815dd49-e19c-48f8-9bf3-f6e5f6920671,"(55.68840748, 12.58671332)","Gernersgade 30, 1319 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,139, 1,139,Vandskyllende toilet i enheden,5, 2,-
61," Fredericiagade 21, 2. tv 1310 København K ",7350000.0,2021-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/12896/DC0875AB-32D4-4FF8-9653-8471FA9A25B2,https://www.boliga.dk//bbrinfo/dc0875ab-32d4-4ff8-9653-8471fa9a25b2,,nan,,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,102, 1,102,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
62," Fredericiagade 21, 2. tv 1310 København K ",5450000.0,2020-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/12896/DC0875AB-32D4-4FF8-9653-8471FA9A25B2,https://www.boliga.dk//bbrinfo/dc0875ab-32d4-4ff8-9653-8471fa9a25b2,,nan,,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,102, 1,102,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
63," Fredericiagade 21, 2. tv 1310 København K ",5245000.0,2018-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/12896/DC0875AB-32D4-4FF8-9653-8471FA9A25B2,https://www.boliga.dk//bbrinfo/dc0875ab-32d4-4ff8-9653-8471fa9a25b2,,nan,,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,102, 1,102,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
64," Rigensgade 9C, 2. th 1316 København K ",9587500.0,2021-01-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/32406/F297498F-5848-4B13-BBB9-5E3E4D0BBA8C,https://www.boliga.dk//bbrinfo/f297498f-5848-4b13-bbb9-5e3e4d0bba8c,"(55.68756828, 12.58256856)","Rigensgade 9C, 1. th, 1316 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,150, 1,150,Vandskyllende toilet i enheden,3, 1,-
65," Rigensgade 9C, 2. th 1316 København K ",9117200.0,2018-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/32406/F297498F-5848-4B13-BBB9-5E3E4D0BBA8C,https://www.boliga.dk//bbrinfo/f297498f-5848-4b13-bbb9-5e3e4d0bba8c,"(55.68756828, 12.58256856)","Rigensgade 9C, 1. th, 1316 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,150, 1,150,Vandskyllende toilet i enheden,3, 1,-
66, Krusemyntegade 23 1318 København K ,13500000.0,2021-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/326039/516A8DC3-3BF2-42D4-A8A1-B4CAC2CF9B57,https://www.boliga.dk//bbrinfo/516a8dc3-3bf2-42d4-a8a1-b4cac2cf9b57,"(55.68852511, 12.58432006)","Krusemyntegade 23, 1318 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,138, 1,138,Vandskyllende toilet i enheden,3, 1,-
67, Krusemyntegade 23 1318 København K ,7910000.0,2017-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/326039/516A8DC3-3BF2-42D4-A8A1-B4CAC2CF9B57,https://www.boliga.dk//bbrinfo/516a8dc3-3bf2-42d4-a8a1-b4cac2cf9b57,"(55.68852511, 12.58432006)","Krusemyntegade 23, 1318 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,138, 1,138,Vandskyllende toilet i enheden,3, 1,-
68, Gernersgade 28 1319 København K ,12800000.0,2021-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/23703/6DF0B513-BDEB-44E4-A741-D2E74E4CF3E2,https://www.boliga.dk//bbrinfo/6df0b513-bdeb-44e4-a741-d2e74e4cf3e2,"(55.68838572, 12.58678709)","Gernersgade 28, 1319 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,139, 1,139,Vandskyllende toilet i enheden,5, 2,-
