,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0," Nørre Søgade 37A, 4. 4 1370 København K ",977500.0,2022-09-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/976394/60CF6309-6116-404C-8D9B-C528763905C9,https://www.boliga.dk//bbrinfo/60cf6309-6116-404c-8d9b-c528763905c9,"(55.68255117, 12.56223704)","Nørre Søgade 37A, 1. 1, 1370 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,42, 1,42,Vandskyllende toilet i enheden,1, 1,-
2," Nørre Søgade 37B, 5. 3 1370 København K ",2200000.0,2022-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/976793/8684F0D5-98EC-4ACE-B5AD-6D89F434F807,https://www.boliga.dk//bbrinfo/8684f0d5-98ec-4ace-b5ad-6d89f434f807,"(55.68240579, 12.5621062)","Nørre Søgade 37B, 1. 1, 1370 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,38, 1,38,Vandskyllende toilet i enheden,1, 1,-
3," Nørre Søgade 37B, 5. 3 1370 København K ",1600000.0,2008-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/976793/8684F0D5-98EC-4ACE-B5AD-6D89F434F807,https://www.boliga.dk//bbrinfo/8684f0d5-98ec-4ace-b5ad-6d89f434f807,"(55.68240579, 12.5621062)","Nørre Søgade 37B, 1. 1, 1370 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,38, 1,38,Vandskyllende toilet i enheden,1, 1,-
6," Nørre Søgade 37B, 6. 3 1370 København K ",2200000.0,2022-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/976858/C60AC346-F4C1-4CF2-85EB-1058A6B8D988,https://www.boliga.dk//bbrinfo/c60ac346-f4c1-4cf2-85eb-1058a6b8d988,"(55.68240579, 12.5621062)","Nørre Søgade 37B, 1. 1, 1370 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,33, 1,33,Vandskyllende toilet i enheden,1, 1,-
7," Nørre Søgade 37B, 6. 3 1370 København K ",987524.0,2020-06-30, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/976858/C60AC346-F4C1-4CF2-85EB-1058A6B8D988,https://www.boliga.dk//bbrinfo/c60ac346-f4c1-4cf2-85eb-1058a6b8d988,"(55.68240579, 12.5621062)","Nørre Søgade 37B, 1. 1, 1370 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,33, 1,33,Vandskyllende toilet i enheden,1, 1,-
8," Nørre Søgade 37B, 6. 3 1370 København K ",1275000.0,2012-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/976858/C60AC346-F4C1-4CF2-85EB-1058A6B8D988,https://www.boliga.dk//bbrinfo/c60ac346-f4c1-4cf2-85eb-1058a6b8d988,"(55.68240579, 12.5621062)","Nørre Søgade 37B, 1. 1, 1370 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,33, 1,33,Vandskyllende toilet i enheden,1, 1,-
13," Nørre Søgade 37C, 3. 4 1370 København K ",3440000.0,2022-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/977048/6E8EBD58-06A1-4672-AF47-ED38EA590284,https://www.boliga.dk//bbrinfo/6e8ebd58-06a1-4672-af47-ed38ea590284,"(55.68234592, 12.56196324)","Nørre Søgade 37C, 1. 1, 1370 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,57, 1,57,Vandskyllende toilet i enheden,3, 1,-
14," Nørre Søgade 37C, 3. 4 1370 København K ",1505000.0,2018-07-05, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/977048/6E8EBD58-06A1-4672-AF47-ED38EA590284,https://www.boliga.dk//bbrinfo/6e8ebd58-06a1-4672-af47-ed38ea590284,"(55.68234592, 12.56196324)","Nørre Søgade 37C, 1. 1, 1370 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,57, 1,57,Vandskyllende toilet i enheden,3, 1,-
15," Nørre Søgade 37C, 3. 4 1370 København K ",1395000.0,2009-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/977048/6E8EBD58-06A1-4672-AF47-ED38EA590284,https://www.boliga.dk//bbrinfo/6e8ebd58-06a1-4672-af47-ed38ea590284,"(55.68234592, 12.56196324)","Nørre Søgade 37C, 1. 1, 1370 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,57, 1,57,Vandskyllende toilet i enheden,3, 1,-
21," Nørre Søgade 37C, 2. 1 1370 København K ",2700000.0,2021-11-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/976955/6A3C492A-F5A2-4AB0-AA67-B2D565DB8D5C,https://www.boliga.dk//bbrinfo/6a3c492a-f5a2-4ab0-aa67-b2d565db8d5c,"(55.68234592, 12.56196324)","Nørre Søgade 37C, 1. 1, 1370 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,52, 1,52,Vandskyllende toilet i enheden,1, 1,-
