,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0," Johnstrups Alle 10, 1. tv 1923 Frederiksberg C ",5700000.0,2022-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/65159/7731B76D-6FEB-4D47-B428-65E01C07C56B,https://www.boliga.dk//bbrinfo/7731b76d-6feb-4d47-b428-65e01c07c56b,"(55.68089064, 12.55089722)","Johnstrups Alle 10, 1923 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,95, 1,95,Vandskyllende toilet i enheden,4, 1,-
1," Johnstrups Alle 10, 1. tv 1923 Frederiksberg C ",0.0,2018-04-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/65159/7731B76D-6FEB-4D47-B428-65E01C07C56B,https://www.boliga.dk//bbrinfo/7731b76d-6feb-4d47-b428-65e01c07c56b,"(55.68089064, 12.55089722)","Johnstrups Alle 10, 1923 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,95, 1,95,Vandskyllende toilet i enheden,4, 1,-
2," Johnstrups Alle 10, 1. tv 1923 Frederiksberg C ",1562500.0,2007-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/65159/7731B76D-6FEB-4D47-B428-65E01C07C56B,https://www.boliga.dk//bbrinfo/7731b76d-6feb-4d47-b428-65e01c07c56b,"(55.68089064, 12.55089722)","Johnstrups Alle 10, 1923 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,95, 1,95,Vandskyllende toilet i enheden,4, 1,-
7," Johnstrups Alle 4, 3. tv 1923 Frederiksberg C ",10100000.0,2021-11-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/64926/7CE6A8F8-258B-469A-9862-766C22CFEFC4,https://www.boliga.dk//bbrinfo/7ce6a8f8-258b-469a-9862-766c22cfefc4,"(55.68110947, 12.54996969)","Johnstrups Alle 4, 4. th, 1923 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,143, 1,143,Vandskyllende toilet i enheden,4, 1,-
8," Johnstrups Alle 4, 3. tv 1923 Frederiksberg C ",6995000.0,2019-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/64926/7CE6A8F8-258B-469A-9862-766C22CFEFC4,https://www.boliga.dk//bbrinfo/7ce6a8f8-258b-469a-9862-766c22cfefc4,"(55.68110947, 12.54996969)","Johnstrups Alle 4, 4. th, 1923 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,143, 1,143,Vandskyllende toilet i enheden,4, 1,-
9," Johnstrups Alle 4, 3. tv 1923 Frederiksberg C ",2650000.0,2015-06-01, Handelstype Salg i øvrigt,https://www.boliga.dk//salg/info/147/64926/7CE6A8F8-258B-469A-9862-766C22CFEFC4,https://www.boliga.dk//bbrinfo/7ce6a8f8-258b-469a-9862-766c22cfefc4,"(55.68110947, 12.54996969)","Johnstrups Alle 4, 4. th, 1923 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,143, 1,143,Vandskyllende toilet i enheden,4, 1,-
13," Johnstrups Alle 10, 2. th 1923 Frederiksberg C ",6650000.0,2021-11-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/65183/76D48495-37E5-4A82-8E88-A95AFA49F18B,https://www.boliga.dk//bbrinfo/76d48495-37e5-4a82-8e88-a95afa49f18b,"(55.68089064, 12.55089722)","Johnstrups Alle 10, 1923 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,96, 1,96,Vandskyllende toilet i enheden,4, 1,-
14," Johnstrups Alle 10, 2. th 1923 Frederiksberg C ",3000000.0,2013-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/65183/76D48495-37E5-4A82-8E88-A95AFA49F18B,https://www.boliga.dk//bbrinfo/76d48495-37e5-4a82-8e88-a95afa49f18b,"(55.68089064, 12.55089722)","Johnstrups Alle 10, 1923 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,96, 1,96,Vandskyllende toilet i enheden,4, 1,-
15," Johnstrups Alle 10, 2. th 1923 Frederiksberg C ",2775000.0,2007-10-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/65183/76D48495-37E5-4A82-8E88-A95AFA49F18B,https://www.boliga.dk//bbrinfo/76d48495-37e5-4a82-8e88-a95afa49f18b,"(55.68089064, 12.55089722)","Johnstrups Alle 10, 1923 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,96, 1,96,Vandskyllende toilet i enheden,4, 1,-
16," Johnstrups Alle 2, st. tv 1923 Frederiksberg C ",6995000.0,2021-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/64683/8402A84D-4067-4CF4-B2F8-C5947C711F46,https://www.boliga.dk//bbrinfo/8402a84d-4067-4cf4-b2f8-c5947c711f46,"(55.68118766, 12.54963558)","Johnstrups Alle 2, 1923 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,114, 1,114,Vandskyllende toilet i enheden,3, 1,-
