,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0," Vester Søgade 68, 3. th 1601 København V ",5200000.0,2022-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/91520/D34AE8A5-9C3A-4F3B-BC64-473451E402C5,https://www.boliga.dk//bbrinfo/d34ae8a5-9c3a-4f3b-bc64-473451e402c5,"(55.67991102, 12.5604132)","Vester Søgade 68, 6., 1601 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,81, 1,81,Vandskyllende toilet i enheden,2, 1,-
1," Vester Søgade 68, 3. th 1601 København V ",2022000.0,2009-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/91520/D34AE8A5-9C3A-4F3B-BC64-473451E402C5,https://www.boliga.dk//bbrinfo/d34ae8a5-9c3a-4f3b-bc64-473451e402c5,"(55.67991102, 12.5604132)","Vester Søgade 68, 6., 1601 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,81, 1,81,Vandskyllende toilet i enheden,2, 1,-
2," Vester Søgade 68, 3. th 1601 København V ",2595000.0,2007-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/91520/D34AE8A5-9C3A-4F3B-BC64-473451E402C5,https://www.boliga.dk//bbrinfo/d34ae8a5-9c3a-4f3b-bc64-473451e402c5,"(55.67991102, 12.5604132)","Vester Søgade 68, 6., 1601 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,81, 1,81,Vandskyllende toilet i enheden,2, 1,-
4," Vester Farimagsgade 29, 5. th 1606 København V ",5800000.0,2022-02-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/1433/3D3043CC-6166-4133-B42F-4C87E157F62D,https://www.boliga.dk//bbrinfo/3d3043cc-6166-4133-b42f-4c87e157f62d,"(55.67813469, 12.56233278)","Vester Farimagsgade 29, 1606 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,95, 1,95,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
5," Vester Farimagsgade 29, 5. th 1606 København V ",3800000.0,2013-05-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/1433/3D3043CC-6166-4133-B42F-4C87E157F62D,https://www.boliga.dk//bbrinfo/3d3043cc-6166-4133-b42f-4c87e157f62d,"(55.67813469, 12.56233278)","Vester Farimagsgade 29, 1606 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,95, 1,95,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
6," Vester Farimagsgade 29, 5. th 1606 København V ",4000000.0,2007-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/1433/3D3043CC-6166-4133-B42F-4C87E157F62D,https://www.boliga.dk//bbrinfo/3d3043cc-6166-4133-b42f-4c87e157f62d,"(55.67813469, 12.56233278)","Vester Farimagsgade 29, 1606 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,95, 1,95,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
7," Vester Farimagsgade 29, 5. th 1606 København V ",4000000.0,2007-01-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/1433/3D3043CC-6166-4133-B42F-4C87E157F62D,https://www.boliga.dk//bbrinfo/3d3043cc-6166-4133-b42f-4c87e157f62d,"(55.67813469, 12.56233278)","Vester Farimagsgade 29, 1606 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,95, 1,95,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
8," Vester Søgade 20, st. th 1601 København V ",2600000.0,2022-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/774864/B35560FE-18A1-474B-84B0-82C4003F9C95,https://www.boliga.dk//bbrinfo/b35560fe-18a1-474b-84b0-82c4003f9c95,"(55.67700252, 12.55962437)","Vester Søgade 20, 1. th, 1601 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,48, 1,48,Vandskyllende toilet i enheden,2, 1,-
9," Vester Søgade 20, st. th 1601 København V ",1565000.0,2016-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/774864/B35560FE-18A1-474B-84B0-82C4003F9C95,https://www.boliga.dk//bbrinfo/b35560fe-18a1-474b-84b0-82c4003f9c95,"(55.67700252, 12.55962437)","Vester Søgade 20, 1. th, 1601 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,48, 1,48,Vandskyllende toilet i enheden,2, 1,-
10," Vester Søgade 20, st. th 1601 København V ",1330000.0,2015-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/774864/B35560FE-18A1-474B-84B0-82C4003F9C95,https://www.boliga.dk//bbrinfo/b35560fe-18a1-474b-84b0-82c4003f9c95,"(55.67700252, 12.55962437)","Vester Søgade 20, 1. th, 1601 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,48, 1,48,Vandskyllende toilet i enheden,2, 1,-
