,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0," Bagsværddal 10, 1. th 2880 Bagsværd ",2700000.0,2022-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/9688/7742EB54-986B-4F2D-A6A0-708BD1998E3E,https://www.boliga.dk//bbrinfo/7742eb54-986b-4f2d-a6a0-708bd1998e3e,"(55.75969875, 12.45400428)","Bagsværddal 10, 1. mf, 2880 Bagsværd",0159,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,86, 1,86,Vandskyllende toilet i enheden,3, 1,-
1," Bagsværddal 10, 1. th 2880 Bagsværd ",1295000.0,2009-12-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/9688/7742EB54-986B-4F2D-A6A0-708BD1998E3E,https://www.boliga.dk//bbrinfo/7742eb54-986b-4f2d-a6a0-708bd1998e3e,"(55.75969875, 12.45400428)","Bagsværddal 10, 1. mf, 2880 Bagsværd",0159,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,86, 1,86,Vandskyllende toilet i enheden,3, 1,-
4," Hakonsvej 7, st 2880 Bagsværd ",1776500.0,2022-04-06, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/159/52036/615E062D-3413-4F53-99F6-A6BB7D7B8C56,https://www.boliga.dk//bbrinfo/615e062d-3413-4f53-99f6-a6bb7d7b8c56,"(55.76202458, 12.47153521)","Hakonsvej 7, 2880 Bagsværd",0159,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,84, 1,84,Vandskyllende toilet i enheden,2, 1,-
6," Hakonsvej 7, 1 2880 Bagsværd ",1776500.0,2022-04-06, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/159/52036/F06CD6BC-D570-4B13-8396-042F8DC8AA48,https://www.boliga.dk//bbrinfo/f06cd6bc-d570-4b13-8396-042f8dc8aa48,"(55.76202458, 12.47153521)","Hakonsvej 7, 2880 Bagsværd",0159,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,84, 1,84,Vandskyllende toilet i enheden,2, 1,-
8, Hørmarken 6 2880 Bagsværd ,3275000.0,2022-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/61930/673105F2-03DD-4943-B5F5-D0F6B93F2910,https://www.boliga.dk//bbrinfo/673105f2-03dd-4943-b5f5-d0f6b93f2910,"(55.75247016, 12.47392938)","Hørmarken 6, 2880 Bagsværd",0159,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,63, 1,63,Vandskyllende toilet i enheden,3, 1,-
9, Hørmarken 6 2880 Bagsværd ,2250000.0,2016-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/61930/673105F2-03DD-4943-B5F5-D0F6B93F2910,https://www.boliga.dk//bbrinfo/673105f2-03dd-4943-b5f5-d0f6b93f2910,"(55.75247016, 12.47392938)","Hørmarken 6, 2880 Bagsværd",0159,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,63, 1,63,Vandskyllende toilet i enheden,3, 1,-
10, Elmevænget 17 2880 Bagsværd ,9300000.0,2022-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/36650/986B2E77-24D3-4603-9822-2AF44B2BB345,https://www.boliga.dk//bbrinfo/986b2e77-24d3-4603-9822-2af44b2bb345,"(55.76777763, 12.45289096)","Elmevænget 17, 2880 Bagsværd",0159,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,165, 2,165,Vandskyllende toilet i enheden,6, 2,-
11," Bagsværd Hovedgade 99, 3. a 2880 Bagsværd ",1170000.0,2022-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/12255/739A4AA2-2B0D-498C-922A-57C994B1F1BE,https://www.boliga.dk//bbrinfo/739a4aa2-2b0d-498c-922a-57c994b1f1be,"(55.76021157, 12.45526475)","Bagsværd Hovedgade 99, 2880 Bagsværd",0159,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,40, 1,40,Vandskyllende toilet i enheden,1, 1,-
14," Aldershvilevej 133, 3. th 2880 Bagsværd ",2595000.0,2022-03-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/18164/69C54E8A-FAC8-412A-BBAB-AAC0E03658A2,https://www.boliga.dk//bbrinfo/69c54e8a-fac8-412a-bbab-aac0e03658a2,"(55.76284368, 12.45329628)","Aldershvilevej 133, 2880 Bagsværd",0159,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,68, 1,68,Vandskyllende toilet i enheden,2, 1,-
15," Aldershvilevej 133, 3. th 2880 Bagsværd ",1750000.0,2020-01-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/18164/69C54E8A-FAC8-412A-BBAB-AAC0E03658A2,https://www.boliga.dk//bbrinfo/69c54e8a-fac8-412a-bbab-aac0e03658a2,"(55.76284368, 12.45329628)","Aldershvilevej 133, 2880 Bagsværd",0159,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,68, 1,68,Vandskyllende toilet i enheden,2, 1,-
