,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0," Grønnegade 37, 1 1107 København K ",3400000.0,2022-04-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/191605/473807F2-F1FE-48AB-BEF1-31324B0DB0B6,https://www.boliga.dk//bbrinfo/473807f2-f1fe-48ab-bef1-31324b0db0b6,"(55.68156294, 12.58329803)","Grønnegade 37, 1107 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,38, 1,38,Vandskyllende toilet i enheden,2, 1,-
1," Grønnegade 37, 1 1107 København K ",1787684.0,2021-06-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/191605/473807F2-F1FE-48AB-BEF1-31324B0DB0B6,https://www.boliga.dk//bbrinfo/473807f2-f1fe-48ab-bef1-31324b0db0b6,"(55.68156294, 12.58329803)","Grønnegade 37, 1107 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,38, 1,38,Vandskyllende toilet i enheden,2, 1,-
2," Grønnegade 37, 1 1107 København K ",3900000.0,2019-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/191605/473807F2-F1FE-48AB-BEF1-31324B0DB0B6,https://www.boliga.dk//bbrinfo/473807f2-f1fe-48ab-bef1-31324b0db0b6,"(55.68156294, 12.58329803)","Grønnegade 37, 1107 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,38, 1,38,Vandskyllende toilet i enheden,2, 1,-
3," Grønnegade 37, 1 1107 København K ",3495000.0,2017-12-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/191605/473807F2-F1FE-48AB-BEF1-31324B0DB0B6,https://www.boliga.dk//bbrinfo/473807f2-f1fe-48ab-bef1-31324b0db0b6,"(55.68156294, 12.58329803)","Grønnegade 37, 1107 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,38, 1,38,Vandskyllende toilet i enheden,2, 1,-
4," Grønnegade 37, 1 1107 København K ",2395000.0,2016-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/191605/473807F2-F1FE-48AB-BEF1-31324B0DB0B6,https://www.boliga.dk//bbrinfo/473807f2-f1fe-48ab-bef1-31324b0db0b6,"(55.68156294, 12.58329803)","Grønnegade 37, 1107 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,38, 1,38,Vandskyllende toilet i enheden,2, 1,-
9," Grønnegade 37, 2 1107 København K ",3400000.0,2022-04-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/191605/2C4023E4-46D4-4860-99EC-4A02781D8A78,https://www.boliga.dk//bbrinfo/2c4023e4-46d4-4860-99ec-4a02781d8a78,"(55.68156294, 12.58329803)","Grønnegade 37, 1107 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,38, 1,38,Vandskyllende toilet i enheden,2, 1,-
10," Grønnegade 37, 2 1107 København K ",1787684.0,2021-06-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/191605/2C4023E4-46D4-4860-99EC-4A02781D8A78,https://www.boliga.dk//bbrinfo/2c4023e4-46d4-4860-99ec-4a02781d8a78,"(55.68156294, 12.58329803)","Grønnegade 37, 1107 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,38, 1,38,Vandskyllende toilet i enheden,2, 1,-
11," Grønnegade 37, 2 1107 København K ",3900000.0,2019-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/191605/2C4023E4-46D4-4860-99EC-4A02781D8A78,https://www.boliga.dk//bbrinfo/2c4023e4-46d4-4860-99ec-4a02781d8a78,"(55.68156294, 12.58329803)","Grønnegade 37, 1107 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,38, 1,38,Vandskyllende toilet i enheden,2, 1,-
12," Grønnegade 37, 2 1107 København K ",3495000.0,2017-12-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/191605/2C4023E4-46D4-4860-99EC-4A02781D8A78,https://www.boliga.dk//bbrinfo/2c4023e4-46d4-4860-99ec-4a02781d8a78,"(55.68156294, 12.58329803)","Grønnegade 37, 1107 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,38, 1,38,Vandskyllende toilet i enheden,2, 1,-
13," Grønnegade 37, 2 1107 København K ",2395000.0,2016-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/191605/2C4023E4-46D4-4860-99EC-4A02781D8A78,https://www.boliga.dk//bbrinfo/2c4023e4-46d4-4860-99ec-4a02781d8a78,"(55.68156294, 12.58329803)","Grønnegade 37, 1107 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,38, 1,38,Vandskyllende toilet i enheden,2, 1,-
18," Grønnegade 37, 3 1107 København K ",3400000.0,2022-04-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/191605/CC708023-3054-47B8-A57B-7B80BF400650,https://www.boliga.dk//bbrinfo/cc708023-3054-47b8-a57b-7b80bf400650,"(55.68156294, 12.58329803)","Grønnegade 37, 1107 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,3, 1,-
