,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0," Hauser Plads 28, 1. tv 1127 København K ",5300000.0,2022-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/9626/CFDD4141-E78B-4569-85FC-FA0BC91D2461,https://www.boliga.dk//bbrinfo/cfdd4141-e78b-4569-85fc-fa0bc91d2461,"(55.68309349, 12.57544705)","Hauser Plads 28, 1127 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,88, 1,88,Vandskyllende toilet i enheden,3, 1,-
1," Åbenrå 33, 3. tv 1124 København K ",8800000.0,2022-03-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/783987/09821B37-A2ED-4112-88C0-729DAA5D0B7F,https://www.boliga.dk//bbrinfo/09821b37-a2ed-4112-88c0-729daa5d0b7f,"(55.68353595, 12.57500061)","Åbenrå 33, 1124 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,119, 1,119,Vandskyllende toilet i enheden,5, 1,-
2," Åbenrå 33, 3. tv 1124 København K ",5925000.0,2018-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/783987/09821B37-A2ED-4112-88C0-729DAA5D0B7F,https://www.boliga.dk//bbrinfo/09821b37-a2ed-4112-88c0-729daa5d0b7f,"(55.68353595, 12.57500061)","Åbenrå 33, 1124 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,119, 1,119,Vandskyllende toilet i enheden,5, 1,-
5," Gothersgade 147, 3. tv 1123 København K ",5005000.0,2022-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/740862/9702E57D-CFBB-45BF-8BE2-95ED56FA05D1,https://www.boliga.dk//bbrinfo/9702e57d-cfbb-45bf-8be2-95ed56fa05d1,"(55.68539621, 12.56995908)","Gothersgade 147, 1123 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Hverken badeværelse eller adgang til badeværelse,68, 0,68,Vandskyllende toilet i enheden,3, 1,-
6," Gothersgade 147, 3. tv 1123 København K ",4850000.0,2021-07-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/740862/9702E57D-CFBB-45BF-8BE2-95ED56FA05D1,https://www.boliga.dk//bbrinfo/9702e57d-cfbb-45bf-8be2-95ed56fa05d1,"(55.68539621, 12.56995908)","Gothersgade 147, 1123 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Hverken badeværelse eller adgang til badeværelse,68, 0,68,Vandskyllende toilet i enheden,3, 1,-
7," Gothersgade 147, 3. tv 1123 København K ",4600000.0,2020-10-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/740862/9702E57D-CFBB-45BF-8BE2-95ED56FA05D1,https://www.boliga.dk//bbrinfo/9702e57d-cfbb-45bf-8be2-95ed56fa05d1,"(55.68539621, 12.56995908)","Gothersgade 147, 1123 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Hverken badeværelse eller adgang til badeværelse,68, 0,68,Vandskyllende toilet i enheden,3, 1,-
8," Gothersgade 147, 3. tv 1123 København K ",3622500.0,2017-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/740862/9702E57D-CFBB-45BF-8BE2-95ED56FA05D1,https://www.boliga.dk//bbrinfo/9702e57d-cfbb-45bf-8be2-95ed56fa05d1,"(55.68539621, 12.56995908)","Gothersgade 147, 1123 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Hverken badeværelse eller adgang til badeværelse,68, 0,68,Vandskyllende toilet i enheden,3, 1,-
12," Gothersgade 17, 4 1123 København K ",4225000.0,2022-01-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/966216/2E285E02-3CFA-4BB0-A335-587DB36EC631,https://www.boliga.dk//bbrinfo/2e285e02-3cfa-4bb0-a335-587db36ec631,"(55.68171676, 12.58386499)","Gothersgade 17, 1123 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,93, 1,93,Vandskyllende toilet i enheden,3, 1,-
13," Gothersgade 17, 4 1123 København K ",4200000.0,2021-03-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/966216/2E285E02-3CFA-4BB0-A335-587DB36EC631,https://www.boliga.dk//bbrinfo/2e285e02-3cfa-4bb0-a335-587db36ec631,"(55.68171676, 12.58386499)","Gothersgade 17, 1123 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,93, 1,93,Vandskyllende toilet i enheden,3, 1,-
14," Gothersgade 17, 4 1123 København K ",3200000.0,2017-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/966216/2E285E02-3CFA-4BB0-A335-587DB36EC631,https://www.boliga.dk//bbrinfo/2e285e02-3cfa-4bb0-a335-587db36ec631,"(55.68171676, 12.58386499)","Gothersgade 17, 1123 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,93, 1,93,Vandskyllende toilet i enheden,3, 1,-
15," Gothersgade 17, 4 1123 København K ",2040000.0,2015-07-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/966216/2E285E02-3CFA-4BB0-A335-587DB36EC631,https://www.boliga.dk//bbrinfo/2e285e02-3cfa-4bb0-a335-587db36ec631,"(55.68171676, 12.58386499)","Gothersgade 17, 1123 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,93, 1,93,Vandskyllende toilet i enheden,3, 1,-
20," Åbenrå 33, 1. th 1124 København K ",7400000.0,2021-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/783952/F4AC9F4F-17A3-4876-B17E-ED5BAFB6E3DB,https://www.boliga.dk//bbrinfo/f4ac9f4f-17a3-4876-b17e-ed5bafb6e3db,"(55.68353595, 12.57500061)","Åbenrå 33, 1124 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,119, 1,119,Vandskyllende toilet i enheden,3, 1,-
21," Åbenrå 33, 1. th 1124 København K ",5750000.0,2016-09-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/783952/F4AC9F4F-17A3-4876-B17E-ED5BAFB6E3DB,https://www.boliga.dk//bbrinfo/f4ac9f4f-17a3-4876-b17e-ed5bafb6e3db,"(55.68353595, 12.57500061)","Åbenrå 33, 1124 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,119, 1,119,Vandskyllende toilet i enheden,3, 1,-
22," Åbenrå 33, 1. th 1124 København K ",3895000.0,2014-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/783952/F4AC9F4F-17A3-4876-B17E-ED5BAFB6E3DB,https://www.boliga.dk//bbrinfo/f4ac9f4f-17a3-4876-b17e-ed5bafb6e3db,"(55.68353595, 12.57500061)","Åbenrå 33, 1124 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,119, 1,119,Vandskyllende toilet i enheden,3, 1,-
25," Åbenrå 28, 3. tv 1124 København K ",11000000.0,2021-11-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/11958/FC7E4385-10B8-4ECE-BE5A-7D79C1810D37,https://www.boliga.dk//bbrinfo/fc7e4385-10b8-4ece-be5a-7d79c1810d37,"(55.68337083, 12.57614593)","Åbenrå 28, 1., 1124 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,147, 1,147,Vandskyllende toilet i enheden,4, 1,-
26," Åbenrå 28, 3. tv 1124 København K ",0.0,2021-10-07, Handelstype Salg i øvrigt,https://www.boliga.dk//salg/info/101/11958/FC7E4385-10B8-4ECE-BE5A-7D79C1810D37,https://www.boliga.dk//bbrinfo/fc7e4385-10b8-4ece-be5a-7d79c1810d37,"(55.68337083, 12.57614593)","Åbenrå 28, 1., 1124 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,147, 1,147,Vandskyllende toilet i enheden,4, 1,-
27," Åbenrå 28, 3. tv 1124 København K ",6495000.0,2015-01-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/11958/FC7E4385-10B8-4ECE-BE5A-7D79C1810D37,https://www.boliga.dk//bbrinfo/fc7e4385-10b8-4ece-be5a-7d79c1810d37,"(55.68337083, 12.57614593)","Åbenrå 28, 1., 1124 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,147, 1,147,Vandskyllende toilet i enheden,4, 1,-
28," Gothersgade 93D, 2 1123 København K ",4550000.0,2021-11-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/510140/6EF52D83-40FF-4E2C-B457-A971C61EBD7E,https://www.boliga.dk//bbrinfo/6ef52d83-40ff-4e2c-b457-a971c61ebd7e,"(55.68335217, 12.57706604)","Gothersgade 93D, 2., 1123 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,83, 1,83,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
29," Gothersgade 93D, 2 1123 København K ",3498000.0,2016-01-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/510140/6EF52D83-40FF-4E2C-B457-A971C61EBD7E,https://www.boliga.dk//bbrinfo/6ef52d83-40ff-4e2c-b457-a971c61ebd7e,"(55.68335217, 12.57706604)","Gothersgade 93D, 2., 1123 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,83, 1,83,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
30," Gothersgade 93D, 2 1123 København K ",2220000.0,2007-11-05, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/510140/6EF52D83-40FF-4E2C-B457-A971C61EBD7E,https://www.boliga.dk//bbrinfo/6ef52d83-40ff-4e2c-b457-a971c61ebd7e,"(55.68335217, 12.57706604)","Gothersgade 93D, 2., 1123 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,83, 1,83,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
32," Gothersgade 56, 1 1123 København K ",4500000.0,2021-02-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/295770/70B27B57-9CE4-4A25-A777-2F966DF53695,https://www.boliga.dk//bbrinfo/70b27b57-9ce4-4a25-a777-2f966df53695,"(55.68264284, 12.58122383)","Gothersgade 56, 1123 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,108, 1,108,Vandskyllende toilet i enheden,4, 1,-
34," Sankt Gertruds Stræde 6B, 4 1129 København K ",2275000.0,2021-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/972070/F16F3A1C-615E-4F50-83E0-DD1905B7B361,https://www.boliga.dk//bbrinfo/f16f3a1c-615e-4f50-83e0-dd1905b7b361,"(55.68317175, 12.57443132)","Sankt Gertruds Stræde 6B, 1., 1129 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,37, 1,37,Vandskyllende toilet i enheden,1, 1,-
35," Sankt Gertruds Stræde 6B, 4 1129 København K ",1295000.0,2011-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/972070/F16F3A1C-615E-4F50-83E0-DD1905B7B361,https://www.boliga.dk//bbrinfo/f16f3a1c-615e-4f50-83e0-dd1905b7b361,"(55.68317175, 12.57443132)","Sankt Gertruds Stræde 6B, 1., 1129 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,37, 1,37,Vandskyllende toilet i enheden,1, 1,-
40," Gothersgade 93D, 1. tv 1123 København K ",3675000.0,2021-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/510000/3EC23C78-1725-4D40-A7DE-8EB12A9A3592,https://www.boliga.dk//bbrinfo/3ec23c78-1725-4d40-a7de-8eb12a9a3592,"(55.68335217, 12.57706604)","Gothersgade 93D, 2., 1123 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,66, 1,66,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
41," Gothersgade 93D, 1. tv 1123 København K ",3500000.0,2018-07-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/510000/3EC23C78-1725-4D40-A7DE-8EB12A9A3592,https://www.boliga.dk//bbrinfo/3ec23c78-1725-4d40-a7de-8eb12a9a3592,"(55.68335217, 12.57706604)","Gothersgade 93D, 2., 1123 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,66, 1,66,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
42," Gothersgade 93D, 1. tv 1123 København K ",2550000.0,2015-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/510000/3EC23C78-1725-4D40-A7DE-8EB12A9A3592,https://www.boliga.dk//bbrinfo/3ec23c78-1725-4d40-a7de-8eb12a9a3592,"(55.68335217, 12.57706604)","Gothersgade 93D, 2., 1123 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,66, 1,66,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
45," Åbenrå 35, st. tv 1124 København K ",5650000.0,2021-09-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/715663/D52C0A8A-9D26-4EAD-B7E4-1C479EBFF084,https://www.boliga.dk//bbrinfo/d52c0a8a-9d26-4ead-b7e4-1c479ebff084,"(55.68359649, 12.57477473)","Åbenrå 35, 1. th, 1124 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,101, 1,101,Vandskyllende toilet i enheden,4, 1,-
