,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
21," Grønningen 5, 1 1270 København K ",25500000.0,2019-05-08, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/192245/1B71C2AD-4431-402F-BD27-0EDADF241699,https://www.boliga.dk//bbrinfo/1b71c2ad-4431-402f-bd27-0edadf241699,"(55.68819497, 12.59177438)","Grønningen 5, 5., 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,455, 1,455,Vandskyllende toilet i enheden,10, 3,-
22," Grønningen 5, 2 1270 København K ",25500000.0,2019-05-08, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/192245/1AA283E5-D3C5-4179-9FE6-3CFFA7CD9171,https://www.boliga.dk//bbrinfo/1aa283e5-d3c5-4179-9fe6-3cffa7cd9171,"(55.68819497, 12.59177438)","Grønningen 5, 5., 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,455, 2,455,Vandskyllende toilet i enheden,8, 4,-
23," Grønningen 5, 4 1270 København K ",25500000.0,2019-05-08, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/192245/2D712C17-1595-470D-9C5A-896B9F5BB6DC,https://www.boliga.dk//bbrinfo/2d712c17-1595-470d-9c5a-896b9f5bb6dc,"(55.68819497, 12.59177438)","Grønningen 5, 5., 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,455, 1,455,Vandskyllende toilet i enheden,7, 2,-
24," Grønningen 5, 5 1270 København K ",25500000.0,2019-05-08, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/192245/9D09467C-4B20-4172-BAE7-474CC0FA8BBF,https://www.boliga.dk//bbrinfo/9d09467c-4b20-4172-bae7-474cc0fa8bbf,"(55.68819497, 12.59177438)","Grønningen 5, 5., 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,165, 1,165,Vandskyllende toilet i enheden,3, 1,-
25," Grønningen 9, 2. tv 1270 København K ",6900000.0,2019-04-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/192520/F4393DF9-180B-4332-9BF7-067623A0B8F5,https://www.boliga.dk//bbrinfo/f4393df9-180b-4332-9bf7-067623a0b8f5,"(55.6884455, 12.59146979)","Grønningen 9, 1. th, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,113, 1,113,Vandskyllende toilet i enheden,4, 2,-
29," Grønningen 7, 1. mf 1270 København K ",2550000.0,2019-03-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/192261/FAD829AF-F7B4-48AC-8C7E-42A2B36B7525,https://www.boliga.dk//bbrinfo/fad829af-f7b4-48ac-8c7e-42a2b36b7525,"(55.68831928, 12.59161643)","Grønningen 7, 1. mf, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,44, 1,44,Vandskyllende toilet i enheden,1, 1,-
32," Grønningen 7, 1. th 1270 København K ",4175000.0,2017-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/192288/EB13DC55-0013-4963-BA30-44AF42D3DB70,https://www.boliga.dk//bbrinfo/eb13dc55-0013-4963-ba30-44af42d3db70,"(55.68831928, 12.59161643)","Grønningen 7, 1. mf, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,2, 1,-
33," Grønningen 7, 1. th 1270 København K ",3450000.0,2017-03-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/192288/EB13DC55-0013-4963-BA30-44AF42D3DB70,https://www.boliga.dk//bbrinfo/eb13dc55-0013-4963-ba30-44af42d3db70,"(55.68831928, 12.59161643)","Grønningen 7, 1. mf, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,2, 1,-
34," Grønningen 7, 1. th 1270 København K ",3250000.0,2015-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/192288/EB13DC55-0013-4963-BA30-44AF42D3DB70,https://www.boliga.dk//bbrinfo/eb13dc55-0013-4963-ba30-44af42d3db70,"(55.68831928, 12.59161643)","Grønningen 7, 1. mf, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,2, 1,-
36," Grønningen 7, 6. tv 1270 København K ",11720000.0,2017-01-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/192318/E5C8B364-ECC0-4E41-849C-89F4B4D6C467,https://www.boliga.dk//bbrinfo/e5c8b364-ecc0-4e41-849c-89f4b4d6c467,"(55.68831928, 12.59161643)","Grønningen 7, 1. mf, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,194, 2,194,Vandskyllende toilet i enheden,3, 2,-
37," Grønningen 7, 6. tv 1270 København K ",3450000.0,2008-01-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/192318/E5C8B364-ECC0-4E41-849C-89F4B4D6C467,https://www.boliga.dk//bbrinfo/e5c8b364-ecc0-4e41-849c-89f4b4d6c467,"(55.68831928, 12.59161643)","Grønningen 7, 1. mf, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,194, 2,194,Vandskyllende toilet i enheden,3, 2,-
40," Grønningen 9, 5. tv 1270 København K ",6200000.0,2016-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/192598/6D233F20-F40F-46E2-A15F-E0EC9627D478,https://www.boliga.dk//bbrinfo/6d233f20-f40f-46e2-a15f-e0ec9627d478,"(55.6884455, 12.59146979)","Grønningen 9, 1. th, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,113, 1,113,Vandskyllende toilet i enheden,4, 2,-
41," Grønningen 9, 5. tv 1270 København K ",4488000.0,2014-02-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/192598/6D233F20-F40F-46E2-A15F-E0EC9627D478,https://www.boliga.dk//bbrinfo/6d233f20-f40f-46e2-a15f-e0ec9627d478,"(55.6884455, 12.59146979)","Grønningen 9, 1. th, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,113, 1,113,Vandskyllende toilet i enheden,4, 2,-
44," Grønningen 7, 5. tv 1270 København K ",3650000.0,2016-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/192466/A58B1602-8535-4058-9901-C89CA6C769EB,https://www.boliga.dk//bbrinfo/a58b1602-8535-4058-9901-c89ca6c769eb,"(55.68831928, 12.59161643)","Grønningen 7, 1. mf, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,74, 1,74,Vandskyllende toilet i enheden,2, 1,-
45, Grønningen 2 1270 København K ,16000000.0,2015-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/9608/B03105D3-DD0A-4873-80F0-2B2A20AA55B2,https://www.boliga.dk//bbrinfo/b03105d3-dd0a-4873-80f0-2b2a20aa55b2,"(55.68852025, 12.59257099)","Grønningen 2, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,49, 1,49,Vandskyllende toilet i enheden,1, 1,-
46, Grønningen 2 1270 København K ,7500000.0,2012-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/9608/B03105D3-DD0A-4873-80F0-2B2A20AA55B2,https://www.boliga.dk//bbrinfo/b03105d3-dd0a-4873-80f0-2b2a20aa55b2,"(55.68852025, 12.59257099)","Grønningen 2, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,49, 1,49,Vandskyllende toilet i enheden,1, 1,-
47, Grønningen 2 1270 København K ,7500000.0,2012-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/9608/B03105D3-DD0A-4873-80F0-2B2A20AA55B2,https://www.boliga.dk//bbrinfo/b03105d3-dd0a-4873-80f0-2b2a20aa55b2,"(55.68852025, 12.59257099)","Grønningen 2, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,49, 1,49,Vandskyllende toilet i enheden,1, 1,-
48," Grønningen 2, st 1270 København K ",16000000.0,2015-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/9608/664B80C2-DDD1-4D92-B3C2-AC4A7FB828BF,https://www.boliga.dk//bbrinfo/664b80c2-ddd1-4d92-b3c2-ac4a7fb828bf,"(55.68852025, 12.59257099)","Grønningen 2, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,104, 1,104,Vandskyllende toilet i enheden,4, 1,-
49," Grønningen 2, st 1270 København K ",7500000.0,2012-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/9608/664B80C2-DDD1-4D92-B3C2-AC4A7FB828BF,https://www.boliga.dk//bbrinfo/664b80c2-ddd1-4d92-b3c2-ac4a7fb828bf,"(55.68852025, 12.59257099)","Grønningen 2, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,104, 1,104,Vandskyllende toilet i enheden,4, 1,-
50," Grønningen 2, st 1270 København K ",7500000.0,2012-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/9608/664B80C2-DDD1-4D92-B3C2-AC4A7FB828BF,https://www.boliga.dk//bbrinfo/664b80c2-ddd1-4d92-b3c2-ac4a7fb828bf,"(55.68852025, 12.59257099)","Grønningen 2, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,104, 1,104,Vandskyllende toilet i enheden,4, 1,-
51," Grønningen 2, 1 1270 København K ",16000000.0,2015-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/9608/0E82480B-0F85-44E8-8619-64AEC914E71C,https://www.boliga.dk//bbrinfo/0e82480b-0f85-44e8-8619-64aec914e71c,"(55.68852025, 12.59257099)","Grønningen 2, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,104, 1,104,Vandskyllende toilet i enheden,4, 1,-
52," Grønningen 2, 1 1270 København K ",7500000.0,2012-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/9608/0E82480B-0F85-44E8-8619-64AEC914E71C,https://www.boliga.dk//bbrinfo/0e82480b-0f85-44e8-8619-64aec914e71c,"(55.68852025, 12.59257099)","Grønningen 2, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,104, 1,104,Vandskyllende toilet i enheden,4, 1,-
53," Grønningen 2, 1 1270 København K ",7500000.0,2012-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/9608/0E82480B-0F85-44E8-8619-64AEC914E71C,https://www.boliga.dk//bbrinfo/0e82480b-0f85-44e8-8619-64aec914e71c,"(55.68852025, 12.59257099)","Grønningen 2, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,104, 1,104,Vandskyllende toilet i enheden,4, 1,-
54," Grønningen 7, 2. th 1270 København K ",3450000.0,2015-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/192369/BFF9D538-5A9E-4B8E-B5F1-44038CC8BCAC,https://www.boliga.dk//bbrinfo/bff9d538-5a9e-4b8e-b5f1-44038cc8bcac,"(55.68831928, 12.59161643)","Grønningen 7, 1. mf, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,2, 1,-
56," Grønningen 7, 4. tv 1270 København K ",3000000.0,2014-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/192423/441A3723-77B5-41FE-A27B-B281CC5A2CD9,https://www.boliga.dk//bbrinfo/441a3723-77b5-41fe-a27b-b281cc5a2cd9,"(55.68831928, 12.59161643)","Grønningen 7, 1. mf, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,74, 1,74,Vandskyllende toilet i enheden,2, 1,-
58," Grønningen 7, 2. mf 1270 København K ",1510000.0,2014-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/192350/58684A45-7108-48B9-AF19-EE12AA54E56E,https://www.boliga.dk//bbrinfo/58684a45-7108-48b9-af19-ee12aa54e56e,"(55.68831928, 12.59161643)","Grønningen 7, 1. mf, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,44, 1,44,Vandskyllende toilet i enheden,1, 1,-
60," Grønningen 7, 4. mf 1270 København K ",1375000.0,2012-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/192407/43DC200E-1959-4159-906A-42CBC1C66566,https://www.boliga.dk//bbrinfo/43dc200e-1959-4159-906a-42cbc1c66566,"(55.68831928, 12.59161643)","Grønningen 7, 1. mf, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,44, 1,44,Vandskyllende toilet i enheden,1, 1,-
62," Grønningen 9, 2. th 1270 København K ",0.0,2018-06-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/192512/C99ACFF7-1F9A-4498-9E27-B5015CE4D25B,https://www.boliga.dk//bbrinfo/c99acff7-1f9a-4498-9e27-b5015ce4d25b,"(55.6884455, 12.59146979)","Grønningen 9, 1. th, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,65, 1,65,Vandskyllende toilet i enheden,1, 1,-
63," Grønningen 9, 2. th 1270 København K ",1750000.0,2011-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/192512/C99ACFF7-1F9A-4498-9E27-B5015CE4D25B,https://www.boliga.dk//bbrinfo/c99acff7-1f9a-4498-9e27-b5015ce4d25b,"(55.6884455, 12.59146979)","Grønningen 9, 1. th, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,65, 1,65,Vandskyllende toilet i enheden,1, 1,-
66," Grønningen 9, 3. th 1270 København K ",1275000.0,2011-08-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/192539/438BD678-AC71-4150-81A0-8EB74196B489,https://www.boliga.dk//bbrinfo/438bd678-ac71-4150-81a0-8eb74196b489,"(55.6884455, 12.59146979)","Grønningen 9, 1. th, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,65, 1,65,Vandskyllende toilet i enheden,2, 1,-
69," Grønningen 7, st. th 1270 København K ",1825000.0,2009-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/192326/8C9DC071-FEFE-49B6-9237-E510F7BDD2FC,https://www.boliga.dk//bbrinfo/8c9dc071-fefe-49b6-9237-e510f7bdd2fc,"(55.68831928, 12.59161643)","Grønningen 7, 1. mf, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,81, 1,81,Vandskyllende toilet i enheden,2, 1,-
71," Grønningen 7, 5. mf 1270 København K ",1366086.0,2008-12-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/192431/EA9FD430-542E-4930-9B8A-7A47467E2756,https://www.boliga.dk//bbrinfo/ea9fd430-542e-4930-9b8a-7a47467e2756,"(55.68831928, 12.59161643)","Grønningen 7, 1. mf, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,44, 1,44,Vandskyllende toilet i enheden,1, 1,-
73," Grønningen 9, 3. tv 1270 København K ",4300000.0,2008-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/192547/DEC2588A-4F92-4670-AF8D-4682663D8482,https://www.boliga.dk//bbrinfo/dec2588a-4f92-4670-af8d-4682663d8482,"(55.6884455, 12.59146979)","Grønningen 9, 1. th, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,113, 1,113,Vandskyllende toilet i enheden,4, 1,-
77," Grønningen 9, 6. th 1270 København K ",10500000.0,2008-08-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/712907/F59B3982-EE6B-40F3-9B5E-65499A6ECF61,https://www.boliga.dk//bbrinfo/f59b3982-ee6b-40f3-9b5e-65499a6ecf61,"(55.6884455, 12.59146979)","Grønningen 9, 1. th, 1270 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,352, 2,352,Vandskyllende toilet i enheden,5, 2,-
