,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0, Rådhusstræde 4D 1466 København K ,8650000.0,2022-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/8069/8E6B7EA7-4DC5-44D5-BF47-8504454ADDB4,https://www.boliga.dk//bbrinfo/8e6b7ea7-4dc5-44d5-bf47-8504454addb4,"(55.67680651, 12.57372923)","Rådhusstræde 4D, 1466 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,153, 1,153,Vandskyllende toilet i enheden,5, 2,-
1, Rådhusstræde 4D 1466 København K ,6050000.0,2016-11-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/8069/8E6B7EA7-4DC5-44D5-BF47-8504454ADDB4,https://www.boliga.dk//bbrinfo/8e6b7ea7-4dc5-44d5-bf47-8504454addb4,"(55.67680651, 12.57372923)","Rådhusstræde 4D, 1466 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,153, 1,153,Vandskyllende toilet i enheden,5, 2,-
2," Løngangstræde 21, 4. tv 1468 København K ",9200000.0,2022-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/17312/45640F55-8B4E-4151-A9FE-F35501946733,https://www.boliga.dk//bbrinfo/45640f55-8b4e-4151-a9fe-f35501946733,"(55.67567625, 12.57374763)","Løngangstræde 21, 1468 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,144, 1,144,Vandskyllende toilet i enheden,4, 1,-
3," Løngangstræde 21, 4. tv 1468 København K ",2975000.0,2018-09-20, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/17312/45640F55-8B4E-4151-A9FE-F35501946733,https://www.boliga.dk//bbrinfo/45640f55-8b4e-4151-a9fe-f35501946733,"(55.67567625, 12.57374763)","Løngangstræde 21, 1468 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,144, 1,144,Vandskyllende toilet i enheden,4, 1,-
4," Løngangstræde 21, 4. tv 1468 København K ",6395000.0,2016-03-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/17312/45640F55-8B4E-4151-A9FE-F35501946733,https://www.boliga.dk//bbrinfo/45640f55-8b4e-4151-a9fe-f35501946733,"(55.67567625, 12.57374763)","Løngangstræde 21, 1468 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,144, 1,144,Vandskyllende toilet i enheden,4, 1,-
5," Lavendelstræde 1, 2. th 1462 København K ",10000000.0,2022-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/18469/C47C71A7-C8C8-475B-92D1-5A48C96E46AF,https://www.boliga.dk//bbrinfo/c47c71a7-c8c8-475b-92d1-5a48c96e46af,"(55.67656596, 12.57219319)","Lavendelstræde 1, 1. th, 1462 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,169, 2,169,Vandskyllende toilet i enheden,5, 2,-
6," Lavendelstræde 1, 2. th 1462 København K ",9300000.0,2019-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/18469/C47C71A7-C8C8-475B-92D1-5A48C96E46AF,https://www.boliga.dk//bbrinfo/c47c71a7-c8c8-475b-92d1-5a48c96e46af,"(55.67656596, 12.57219319)","Lavendelstræde 1, 1. th, 1462 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,169, 2,169,Vandskyllende toilet i enheden,5, 2,-
7," Lavendelstræde 1, 2. th 1462 København K ",7095000.0,2016-04-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/18469/C47C71A7-C8C8-475B-92D1-5A48C96E46AF,https://www.boliga.dk//bbrinfo/c47c71a7-c8c8-475b-92d1-5a48c96e46af,"(55.67656596, 12.57219319)","Lavendelstræde 1, 1. th, 1462 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,169, 2,169,Vandskyllende toilet i enheden,5, 2,-
8," Rådhusstræde 4B, 1. tv 1466 København K ",6995000.0,2022-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/8056/6AC7B304-6D26-4095-8998-F7E939656CE0,https://www.boliga.dk//bbrinfo/6ac7b304-6d26-4095-8998-f7e939656ce0,"(55.6769105, 12.57387573)","Rådhusstræde 4B, 1., 1466 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,107, 1,107,Vandskyllende toilet i enheden,7, 1,-
9," Rådhusstræde 4B, 1. tv 1466 København K ",5200000.0,2019-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/8056/6AC7B304-6D26-4095-8998-F7E939656CE0,https://www.boliga.dk//bbrinfo/6ac7b304-6d26-4095-8998-f7e939656ce0,"(55.6769105, 12.57387573)","Rådhusstræde 4B, 1., 1466 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,107, 1,107,Vandskyllende toilet i enheden,7, 1,-
