,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0," Overgaden Oven Vandet 24, kl 1415 København K ",12700000.0,2022-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/424359/F5C35BF9-98B7-4C8E-BB89-5723EBC790B6,https://www.boliga.dk//bbrinfo/f5c35bf9-98b7-4c8e-bb89-5723ebc790b6,"(55.67112458, 12.58916682)","Overgaden Oven Vandet 24, 1., 1415 København K",0101,Sommer-/fritidsbolig,Ingen fast kogeinstallation,Anden enhed til fritidsformål,Hverken badeværelse eller adgang til badeværelse,46, 0,0,Vandskyllende toilet i enheden,1, 1,400 V el fra værk
3," Overgaden Oven Vandet 24, 2 1415 København K ",12700000.0,2022-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/424359/57213971-1E08-4B84-B0D3-2C092BBF36EB,https://www.boliga.dk//bbrinfo/57213971-1e08-4b84-b0d3-2c092bbf36eb,"(55.67112458, 12.58916682)","Overgaden Oven Vandet 24, 1., 1415 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,139, 1,139,Vandskyllende toilet i enheden,5, 1,-
6," Overgaden Oven Vandet 24, 1 1415 København K ",12700000.0,2022-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/424359/F0DAF753-927A-41BF-B43E-A5A5174A8E7D,https://www.boliga.dk//bbrinfo/f0daf753-927a-41bf-b43e-a5a5174a8e7d,"(55.67112458, 12.58916682)","Overgaden Oven Vandet 24, 1., 1415 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,139, 2,139,Vandskyllende toilet i enheden,4, 2,-
9," Overgaden Neden Vandet 39, st 1414 København K ",14000000.0,2022-02-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/783340/A25BEF48-B9C8-4858-9080-42F45DC5854D,https://www.boliga.dk//bbrinfo/a25bef48-b9c8-4858-9080-42f45dc5854d,"(55.67342476, 12.59176248)","Overgaden Neden Vandet 39, 1414 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,158, 1,158,Vandskyllende toilet i enheden,3, 1,-
10," Overgaden Neden Vandet 39, st 1414 København K ",6700000.0,2017-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/783340/A25BEF48-B9C8-4858-9080-42F45DC5854D,https://www.boliga.dk//bbrinfo/a25bef48-b9c8-4858-9080-42f45dc5854d,"(55.67342476, 12.59176248)","Overgaden Neden Vandet 39, 1414 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,158, 1,158,Vandskyllende toilet i enheden,3, 1,-
12," Overgaden Oven Vandet 46, 4. th 1415 København K ",3500000.0,2022-02-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/727610/4BA23BD0-6169-43D6-9EBA-EDC3FF865C9E,https://www.boliga.dk//bbrinfo/4ba23bd0-6169-43d6-9eba-edc3ff865c9e,"(55.67346358, 12.59305853)","Overgaden Oven Vandet 46, 1. th, 1415 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,51, 1,51,Vandskyllende toilet i enheden,1, 1,-
16," Sofiegade 20, st. tv 1418 København K ",3400000.0,2022-02-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/857239/21963B2B-FB13-49E6-91E8-D246883C9183,https://www.boliga.dk//bbrinfo/21963b2b-fb13-49e6-91e8-d246883c9183,"(55.67074302, 12.59098605)","Sofiegade 20, 1. th, 1418 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,61, 1,61,Vandskyllende toilet i enheden,2, 1,-
20," Overgaden Oven Vandet 46, 1. th 1415 København K ",3440000.0,2022-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/727556/80FEF6DF-F3F7-46C1-B6B1-E94B5596BDBE,https://www.boliga.dk//bbrinfo/80fef6df-f3f7-46c1-b6b1-e94b5596bdbe,"(55.67346358, 12.59305853)","Overgaden Oven Vandet 46, 1. th, 1415 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,50, 1,50,Vandskyllende toilet i enheden,1, 1,-
21," Overgaden Neden Vandet 15, 4 1414 København K ",9500000.0,2022-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/975371/6661CBC8-D002-4017-82B9-8036212135F5,https://www.boliga.dk//bbrinfo/6661cbc8-d002-4017-82b9-8036212135f5,"(55.67233845, 12.58996051)","Overgaden Neden Vandet 15, 1., 1414 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,144, 1,144,Vandskyllende toilet i enheden,4, 1,-
25," Overgaden Neden Vandet 5B, 3. tv 1414 København K ",6795000.0,2022-01-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/12000/9647C317-F1D7-48F2-822A-31A4D0FCF656,https://www.boliga.dk//bbrinfo/9647c317-f1d7-48f2-822a-31a4d0fcf656,"(55.67141677, 12.58844978)","Overgaden Neden Vandet 5B, 1. th, 1414 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,101, 1,101,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
