,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0, Elsdyrvej 4 2970 Hørsholm ,4495000.0,2022-04-20, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/223/11225/83DEAD6C-7CF3-4573-813E-1632A47D0428,https://www.boliga.dk//bbrinfo/83dead6c-7cf3-4573-813e-1632a47d0428,"(55.89598838, 12.49820981)","Elsdyrvej 4, 2970 Hørsholm",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,163, 2,163,Vandskyllende toilet i enheden,6, 2,-
1," Gasværksvej 6, 3. tv 2970 Hørsholm ",2550000.0,2022-04-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/17061/1BFB9BA8-6FF1-4100-9A6D-F40F85784C10,https://www.boliga.dk//bbrinfo/1bfb9ba8-6ff1-4100-9a6d-f40f85784c10,"(55.88098731, 12.49976855)","Gasværksvej 6, 1. th, 2970 Hørsholm",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,82, 1,82,Vandskyllende toilet i enheden,3, 1,-
2," Gasværksvej 6, 3. tv 2970 Hørsholm ",2125000.0,2021-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/17061/1BFB9BA8-6FF1-4100-9A6D-F40F85784C10,https://www.boliga.dk//bbrinfo/1bfb9ba8-6ff1-4100-9a6d-f40f85784c10,"(55.88098731, 12.49976855)","Gasværksvej 6, 1. th, 2970 Hørsholm",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,82, 1,82,Vandskyllende toilet i enheden,3, 1,-
3," Gasværksvej 6, 3. tv 2970 Hørsholm ",1840000.0,2018-10-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/17061/1BFB9BA8-6FF1-4100-9A6D-F40F85784C10,https://www.boliga.dk//bbrinfo/1bfb9ba8-6ff1-4100-9a6d-f40f85784c10,"(55.88098731, 12.49976855)","Gasværksvej 6, 1. th, 2970 Hørsholm",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,82, 1,82,Vandskyllende toilet i enheden,3, 1,-
6, Toftebjergvej 4A 2970 Hørsholm ,4000000.0,2022-04-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/18018/4E6E9274-F7DC-4F2E-948E-4ADB531DC026,https://www.boliga.dk//bbrinfo/4e6e9274-f7dc-4f2e-948e-4adb531dc026,"(55.86243256, 12.49510729)","Toftebjergvej 4A, 2970 Hørsholm",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,104, 1,104,Vandskyllende toilet i enheden,4, 2,400 V el fra værk
7, Toftebjergvej 4A 2970 Hørsholm ,2250000.0,2019-08-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/18018/4E6E9274-F7DC-4F2E-948E-4ADB531DC026,https://www.boliga.dk//bbrinfo/4e6e9274-f7dc-4f2e-948e-4adb531dc026,"(55.86243256, 12.49510729)","Toftebjergvej 4A, 2970 Hørsholm",0230,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,104, 1,104,Vandskyllende toilet i enheden,4, 2,400 V el fra værk
8," Ellevej 4B, 2. th 2970 Hørsholm ",1850000.0,2022-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/80650/D5A5F0EC-E3EF-48EE-A623-55CCE2E0E9D7,https://www.boliga.dk//bbrinfo/d5a5f0ec-e3ef-48ee-a623-55cce2e0e9d7,"(55.88668503, 12.49691424)","Ellevej 4B, 1. th, 2970 Hørsholm",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,66, 1,66,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
9," Ellevej 4B, 2. th 2970 Hørsholm ",975000.0,2014-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/223/80650/D5A5F0EC-E3EF-48EE-A623-55CCE2E0E9D7,https://www.boliga.dk//bbrinfo/d5a5f0ec-e3ef-48ee-a623-55cce2e0e9d7,"(55.88668503, 12.49691424)","Ellevej 4B, 1. th, 2970 Hørsholm",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,66, 1,66,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
12," Dronningedammen 1, 1. th 2970 Hørsholm ",1912500.0,2022-08-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/223/102395/50CB3E7E-3A6A-4650-BAC3-91D771AE1BC5,https://www.boliga.dk//bbrinfo/50cb3e7e-3a6a-4650-bac3-91d771ae1bc5,"(55.88029632, 12.49974982)","Dronningedammen 1, 1. th, 2970 Hørsholm",0223,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,113, 1,113,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
13, Stakkeledet 60 2970 Hørsholm ,1750000.0,2022-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/230/19795/8AD24B3A-46E3-4A34-836A-E9CAD8B5658B,https://www.boliga.dk//bbrinfo/8ad24b3a-46e3-4a34-836a-e9cad8b5658b,"(55.86046539, 12.50517043)","Stakkeledet 60, 2970 Hørsholm",0230,Sommer-/fritidsbolig,Ingen fast kogeinstallation,Sommerhus.,Hverken badeværelse eller adgang til badeværelse,30, 0,30,Intet vandskyllende toilet,3, 0,400 V el fra værk
