,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
25," Vesterbrogade 106B, 1. th 1620 København V ",3950000.0,2021-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/897621/042A65F3-BEFE-4647-A1FD-6140BC85AC23,https://www.boliga.dk//bbrinfo/042a65f3-befe-4647-a1fd-6140bc85ac23,"(55.67172796, 12.54575012)","Vesterbrogade 106B, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,81, 1,81,Vandskyllende toilet i enheden,3, 1,-
26," Vesterbrogade 106B, 1. th 1620 København V ",1530000.0,2012-01-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/897621/042A65F3-BEFE-4647-A1FD-6140BC85AC23,https://www.boliga.dk//bbrinfo/042a65f3-befe-4647-a1fd-6140bc85ac23,"(55.67172796, 12.54575012)","Vesterbrogade 106B, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,81, 1,81,Vandskyllende toilet i enheden,3, 1,-
32," Brorsonsgade 2, 2. th 1624 København V ",1317500.0,2021-05-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/812073/C882AAC3-6987-42E4-B191-1B83917FAE64,https://www.boliga.dk//bbrinfo/c882aac3-6987-42e4-b191-1b83917fae64,"(55.67195553, 12.54628209)","Brorsonsgade 2, 1624 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,73, 1,73,Vandskyllende toilet i enheden,3, 1,-
33," Brorsonsgade 2, 2. th 1624 København V ",1630000.0,2009-09-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/812073/C882AAC3-6987-42E4-B191-1B83917FAE64,https://www.boliga.dk//bbrinfo/c882aac3-6987-42e4-b191-1b83917fae64,"(55.67195553, 12.54628209)","Brorsonsgade 2, 1624 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,73, 1,73,Vandskyllende toilet i enheden,3, 1,-
36," Vesterbrogade 114, 3. 6 1620 København V ",1900000.0,2021-11-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/762726/6774F93F-667A-46A3-BB6F-E0AA2E86384F,https://www.boliga.dk//bbrinfo/6774f93f-667a-46a3-bb6f-e0aa2e86384f,"(55.67141163, 12.54446583)","Vesterbrogade 114, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,68, 1,68,Vandskyllende toilet i enheden,2, 1,-
37," Vesterbrogade 114, 3. 6 1620 København V ",1118250.0,2021-01-03, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/762726/6774F93F-667A-46A3-BB6F-E0AA2E86384F,https://www.boliga.dk//bbrinfo/6774f93f-667a-46a3-bb6f-e0aa2e86384f,"(55.67141163, 12.54446583)","Vesterbrogade 114, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,68, 1,68,Vandskyllende toilet i enheden,2, 1,-
38," Vesterbrogade 114, 3. 6 1620 København V ",3195000.0,2020-06-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/762726/6774F93F-667A-46A3-BB6F-E0AA2E86384F,https://www.boliga.dk//bbrinfo/6774f93f-667a-46a3-bb6f-e0aa2e86384f,"(55.67141163, 12.54446583)","Vesterbrogade 114, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,68, 1,68,Vandskyllende toilet i enheden,2, 1,-
39," Vesterbrogade 114, 3. 6 1620 København V ",2195000.0,2017-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/762726/6774F93F-667A-46A3-BB6F-E0AA2E86384F,https://www.boliga.dk//bbrinfo/6774f93f-667a-46a3-bb6f-e0aa2e86384f,"(55.67141163, 12.54446583)","Vesterbrogade 114, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,68, 1,68,Vandskyllende toilet i enheden,2, 1,-
40," Vesterbrogade 114, 3. 6 1620 København V ",2050000.0,2015-12-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/762726/6774F93F-667A-46A3-BB6F-E0AA2E86384F,https://www.boliga.dk//bbrinfo/6774f93f-667a-46a3-bb6f-e0aa2e86384f,"(55.67141163, 12.54446583)","Vesterbrogade 114, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,68, 1,68,Vandskyllende toilet i enheden,2, 1,-
44," Vesterbrogade 114, 3. 2 1620 København V ",980584.0,2021-11-03, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/762661/4E1E0314-0443-4392-B47F-A425DBCDF2A6,https://www.boliga.dk//bbrinfo/4e1e0314-0443-4392-b47f-a425dbcdf2a6,"(55.67141163, 12.54446583)","Vesterbrogade 114, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,72, 1,72,Vandskyllende toilet i enheden,2, 1,-
45," Vesterbrogade 114, 3. 2 1620 København V ",2400000.0,2015-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/762661/4E1E0314-0443-4392-B47F-A425DBCDF2A6,https://www.boliga.dk//bbrinfo/4e1e0314-0443-4392-b47f-a425dbcdf2a6,"(55.67141163, 12.54446583)","Vesterbrogade 114, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,72, 1,72,Vandskyllende toilet i enheden,2, 1,-
46," Vesterbrogade 114, 3. 2 1620 København V ",1825000.0,2008-06-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/762661/4E1E0314-0443-4392-B47F-A425DBCDF2A6,https://www.boliga.dk//bbrinfo/4e1e0314-0443-4392-b47f-a425dbcdf2a6,"(55.67141163, 12.54446583)","Vesterbrogade 114, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,72, 1,72,Vandskyllende toilet i enheden,2, 1,-
47," Vesterbrogade 114, 3. 2 1620 København V ",1825000.0,2008-03-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/762661/4E1E0314-0443-4392-B47F-A425DBCDF2A6,https://www.boliga.dk//bbrinfo/4e1e0314-0443-4392-b47f-a425dbcdf2a6,"(55.67141163, 12.54446583)","Vesterbrogade 114, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,72, 1,72,Vandskyllende toilet i enheden,2, 1,-
49," Vesterbrogade 104, 1. th 1620 København V ",3525000.0,2021-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/812170/55126A6F-0FAC-4489-AA8A-45195F3AEF34,https://www.boliga.dk//bbrinfo/55126a6f-0fac-4489-aa8a-45195f3aef34,"(55.67189031, 12.54639822)","Vesterbrogade 104, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,73, 1,73,Vandskyllende toilet i enheden,3, 1,-
51," Brorsonsgade 4, 3. tv 1624 København V ",1232500.0,2021-06-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/811980/160BF2DD-24D0-495E-AB9E-C9C900CB0197,https://www.boliga.dk//bbrinfo/160bf2dd-24d0-495e-ab9e-c9c900cb0197,"(55.67208333, 12.54618802)","Brorsonsgade 4, 4. th, 1624 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,69, 1,69,Vandskyllende toilet i enheden,3, 1,-
52," Brorsonsgade 4, 3. tv 1624 København V ",2695000.0,2015-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/811980/160BF2DD-24D0-495E-AB9E-C9C900CB0197,https://www.boliga.dk//bbrinfo/160bf2dd-24d0-495e-ab9e-c9c900cb0197,"(55.67208333, 12.54618802)","Brorsonsgade 4, 4. th, 1624 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,69, 1,69,Vandskyllende toilet i enheden,3, 1,-
55," Vesterbrogade 119, st. th 1620 København V ",5250000.0,2021-08-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/625508/EE3FB539-F9F8-4DF6-956B-FE3B83BE0B4A,https://www.boliga.dk//bbrinfo/ee3fb539-f9f8-4df6-956b-fe3b83be0b4a,"(55.67078769, 12.54297299)","Vesterbrogade 119, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,112, 1,112,Vandskyllende toilet i enheden,3, 1,-
56," Vesterbrogade 119, st. th 1620 København V ",3120000.0,2020-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/625508/EE3FB539-F9F8-4DF6-956B-FE3B83BE0B4A,https://www.boliga.dk//bbrinfo/ee3fb539-f9f8-4df6-956b-fe3b83be0b4a,"(55.67078769, 12.54297299)","Vesterbrogade 119, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,112, 1,112,Vandskyllende toilet i enheden,3, 1,-
58," Vesterbrogade 114, 4. 2 1620 København V ",4500000.0,2021-08-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/762742/591DC4C5-C5FC-47D3-8181-51A1DF2DB6CC,https://www.boliga.dk//bbrinfo/591dc4c5-c5fc-47d3-8181-51a1df2db6cc,"(55.67141163, 12.54446583)","Vesterbrogade 114, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,83, 1,83,Vandskyllende toilet i enheden,3, 1,-
59," Vesterbrogade 114, 4. 2 1620 København V ",3864520.0,2018-04-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/762742/591DC4C5-C5FC-47D3-8181-51A1DF2DB6CC,https://www.boliga.dk//bbrinfo/591dc4c5-c5fc-47d3-8181-51a1df2db6cc,"(55.67141163, 12.54446583)","Vesterbrogade 114, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,83, 1,83,Vandskyllende toilet i enheden,3, 1,-
60," Vesterbrogade 114, 4. 2 1620 København V ",2950000.0,2014-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/762742/591DC4C5-C5FC-47D3-8181-51A1DF2DB6CC,https://www.boliga.dk//bbrinfo/591dc4c5-c5fc-47d3-8181-51a1df2db6cc,"(55.67141163, 12.54446583)","Vesterbrogade 114, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,83, 1,83,Vandskyllende toilet i enheden,3, 1,-
61," Vesterbrogade 114, 4. 2 1620 København V ",1293024.0,2009-06-01, Handelstype Salg i øvrigt,https://www.boliga.dk//salg/info/101/762742/591DC4C5-C5FC-47D3-8181-51A1DF2DB6CC,https://www.boliga.dk//bbrinfo/591dc4c5-c5fc-47d3-8181-51a1df2db6cc,"(55.67141163, 12.54446583)","Vesterbrogade 114, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,83, 1,83,Vandskyllende toilet i enheden,3, 1,-
62," Vesterbrogade 114, 4. 2 1620 København V ",3000000.0,2007-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/762742/591DC4C5-C5FC-47D3-8181-51A1DF2DB6CC,https://www.boliga.dk//bbrinfo/591dc4c5-c5fc-47d3-8181-51a1df2db6cc,"(55.67141163, 12.54446583)","Vesterbrogade 114, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,83, 1,83,Vandskyllende toilet i enheden,3, 1,-
65," Vesterbrogade 104, 3. tv 1620 København V ",4355000.0,2021-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/812200/EB421D27-D18E-4D64-8EE2-23A46CB0502A,https://www.boliga.dk//bbrinfo/eb421d27-d18e-4d64-8ee2-23a46cb0502a,"(55.67189031, 12.54639822)","Vesterbrogade 104, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,84, 1,84,Vandskyllende toilet i enheden,3, 1,-
70," Vesterbrogade 38A, 4 1620 København V ",3100000.0,2021-03-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/835189/EFFF18B0-25B6-4DA0-A0AF-B001F62A6121,https://www.boliga.dk//bbrinfo/efff18b0-25b6-4da0-a0af-b001f62a6121,"(55.67276713, 12.55603009)","Vesterbrogade 38A, 1., 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,93, 1,93,Vandskyllende toilet i enheden,3, 1,-
71," Vesterbrogade 106B, 2. tv 1620 København V ",5759000.0,2021-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/897648/EF50A1DF-D642-4180-8F31-771A235AFF7B,https://www.boliga.dk//bbrinfo/ef50a1df-d642-4180-8f31-771a235aff7b,"(55.67172796, 12.54575012)","Vesterbrogade 106B, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,114, 1,114,Vandskyllende toilet i enheden,4, 1,-
72," Vesterbrogade 106B, 2. tv 1620 København V ",3725000.0,2015-03-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/897648/EF50A1DF-D642-4180-8F31-771A235AFF7B,https://www.boliga.dk//bbrinfo/ef50a1df-d642-4180-8f31-771a235aff7b,"(55.67172796, 12.54575012)","Vesterbrogade 106B, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,114, 1,114,Vandskyllende toilet i enheden,4, 1,-
73," Vesterbrogade 106B, 2. tv 1620 København V ",2750000.0,2010-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/897648/EF50A1DF-D642-4180-8F31-771A235AFF7B,https://www.boliga.dk//bbrinfo/ef50a1df-d642-4180-8f31-771a235aff7b,"(55.67172796, 12.54575012)","Vesterbrogade 106B, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,114, 1,114,Vandskyllende toilet i enheden,4, 1,-
77," Vesterbrogade 129, 5. tv 1620 København V ",3900000.0,2021-01-01, Handelstype Salg i øvrigt,https://www.boliga.dk//salg/info/101/19572/3A9DADFB-B5AA-411B-8D96-752D7B394150,https://www.boliga.dk//bbrinfo/3a9dadfb-b5aa-411b-8d96-752d7b394150,"(55.67038817, 12.54144848)","Vesterbrogade 129, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,91, 1,91,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
78," Vesterbrogade 129, 5. tv 1620 København V ",4295000.0,2017-11-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/19572/3A9DADFB-B5AA-411B-8D96-752D7B394150,https://www.boliga.dk//bbrinfo/3a9dadfb-b5aa-411b-8d96-752d7b394150,"(55.67038817, 12.54144848)","Vesterbrogade 129, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,91, 1,91,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
79," Vesterbrogade 129, 5. tv 1620 København V ",3150000.0,2016-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/19572/3A9DADFB-B5AA-411B-8D96-752D7B394150,https://www.boliga.dk//bbrinfo/3a9dadfb-b5aa-411b-8d96-752d7b394150,"(55.67038817, 12.54144848)","Vesterbrogade 129, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,91, 1,91,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
80," Vesterbrogade 114, st. tv 1620 København V ",2910500.0,2021-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/762491/0434AC7F-73BD-432B-AC0D-966C4A90ACCB,https://www.boliga.dk//bbrinfo/0434ac7f-73bd-432b-ac0d-966c4a90accb,"(55.67141163, 12.54446583)","Vesterbrogade 114, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,224, 1,224,Vandskyllende toilet i enheden,8, 1,-
81," Vesterbrogade 114, st. tv 1620 København V ",5821000.0,2020-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/762491/0434AC7F-73BD-432B-AC0D-966C4A90ACCB,https://www.boliga.dk//bbrinfo/0434ac7f-73bd-432b-ac0d-966c4a90accb,"(55.67141163, 12.54446583)","Vesterbrogade 114, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,224, 1,224,Vandskyllende toilet i enheden,8, 1,-
82," Vesterbrogade 114, st. tv 1620 København V ",4600000.0,2014-06-02, Handelstype Salg i øvrigt,https://www.boliga.dk//salg/info/101/762491/0434AC7F-73BD-432B-AC0D-966C4A90ACCB,https://www.boliga.dk//bbrinfo/0434ac7f-73bd-432b-ac0d-966c4a90accb,"(55.67141163, 12.54446583)","Vesterbrogade 114, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,224, 1,224,Vandskyllende toilet i enheden,8, 1,-
84," Vesterbrogade 104, 1. tv 1620 København V ",4300000.0,2021-04-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/812162/115D2BC3-1A8E-4691-892B-40EAA65F5077,https://www.boliga.dk//bbrinfo/115d2bc3-1a8e-4691-892b-40eaa65f5077,"(55.67189031, 12.54639822)","Vesterbrogade 104, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,84, 1,84,Vandskyllende toilet i enheden,3, 1,-
85," Vesterbrogade 104, 1. tv 1620 København V ",3020000.0,2015-06-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/812162/115D2BC3-1A8E-4691-892B-40EAA65F5077,https://www.boliga.dk//bbrinfo/115d2bc3-1a8e-4691-892b-40eaa65f5077,"(55.67189031, 12.54639822)","Vesterbrogade 104, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,84, 1,84,Vandskyllende toilet i enheden,3, 1,-
91," Vesterbrogade 104, 4. th 1620 København V ",4050000.0,2021-04-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/812235/F2D00BDA-6698-444E-B658-50335CA42010,https://www.boliga.dk//bbrinfo/f2d00bda-6698-444e-b658-50335ca42010,"(55.67189031, 12.54639822)","Vesterbrogade 104, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,73, 1,73,Vandskyllende toilet i enheden,3, 1,-
92," Vesterbrogade 104, 4. th 1620 København V ",1820000.0,2018-07-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/812235/F2D00BDA-6698-444E-B658-50335CA42010,https://www.boliga.dk//bbrinfo/f2d00bda-6698-444e-b658-50335ca42010,"(55.67189031, 12.54639822)","Vesterbrogade 104, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,73, 1,73,Vandskyllende toilet i enheden,3, 1,-
93," Vesterbrogade 104, 4. th 1620 København V ",2300000.0,2014-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/812235/F2D00BDA-6698-444E-B658-50335CA42010,https://www.boliga.dk//bbrinfo/f2d00bda-6698-444e-b658-50335ca42010,"(55.67189031, 12.54639822)","Vesterbrogade 104, 1620 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,73, 1,73,Vandskyllende toilet i enheden,3, 1,-
