,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0," Frederiksholms Kanal 18A, st 1220 København K ",28050000.0,2007-02-07, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/156095/865655C7-8878-4254-81BD-2F6DD61BBE68,https://www.boliga.dk//bbrinfo/865655c7-8878-4254-81bd-2f6dd61bbe68,"(55.67425211, 12.57667461)","Frederiksholms Kanal 18A, 1220 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Hverken badeværelse eller adgang til badeværelse,76, 0,76,Vandskyllende toilet i enheden,2, 1,-
1," Frederiksholms Kanal 18A, 3 1220 København K ",28050000.0,2007-02-07, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/156095/D541A146-338E-4456-87C3-E8B602C801D1,https://www.boliga.dk//bbrinfo/d541a146-338e-4456-87c3-e8b602c801d1,"(55.67425211, 12.57667461)","Frederiksholms Kanal 18A, 1220 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Hverken badeværelse eller adgang til badeværelse,137, 0,137,Vandskyllende toilet i enheden,4, 1,-
2," Frederiksholms Kanal 18, 3 1220 København K ",28050000.0,2007-02-07, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/156095/4152B15C-86FE-4D07-808D-AAC215DB0E0D,https://www.boliga.dk//bbrinfo/4152b15c-86fe-4d07-808d-aac215db0e0d,"(55.67434728, 12.57680582)","Frederiksholms Kanal 18, 1220 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,267, 1,267,Vandskyllende toilet i enheden,10, 1,-
3," Frederiksholms Kanal 18, 4 1220 København K ",28050000.0,2007-02-07, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/156095/7B960B1A-6BFA-4E89-A6DF-991E417B5F7E,https://www.boliga.dk//bbrinfo/7b960b1a-6bfa-4e89-a6df-991e417b5f7e,"(55.67434728, 12.57680582)","Frederiksholms Kanal 18, 1220 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,203, 1,203,Vandskyllende toilet i enheden,5, 1,-
4," Frederiksholms Kanal 18A, st 1220 København K ",28050000.0,2007-02-07, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/156095/865655C7-8878-4254-81BD-2F6DD61BBE68,https://www.boliga.dk//bbrinfo/865655c7-8878-4254-81bd-2f6dd61bbe68,"(55.67425211, 12.57667461)","Frederiksholms Kanal 18A, 1220 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Hverken badeværelse eller adgang til badeværelse,76, 0,76,Vandskyllende toilet i enheden,2, 1,-
5," Frederiksholms Kanal 18A, 3 1220 København K ",28050000.0,2007-02-07, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/156095/D541A146-338E-4456-87C3-E8B602C801D1,https://www.boliga.dk//bbrinfo/d541a146-338e-4456-87c3-e8b602c801d1,"(55.67425211, 12.57667461)","Frederiksholms Kanal 18A, 1220 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Hverken badeværelse eller adgang til badeværelse,137, 0,137,Vandskyllende toilet i enheden,4, 1,-
6," Frederiksholms Kanal 18, 3 1220 København K ",28050000.0,2007-02-07, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/156095/4152B15C-86FE-4D07-808D-AAC215DB0E0D,https://www.boliga.dk//bbrinfo/4152b15c-86fe-4d07-808d-aac215db0e0d,"(55.67434728, 12.57680582)","Frederiksholms Kanal 18, 1220 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,267, 1,267,Vandskyllende toilet i enheden,10, 1,-
7," Frederiksholms Kanal 18, 4 1220 København K ",28050000.0,2007-02-07, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/156095/7B960B1A-6BFA-4E89-A6DF-991E417B5F7E,https://www.boliga.dk//bbrinfo/7b960b1a-6bfa-4e89-a6df-991e417b5f7e,"(55.67434728, 12.57680582)","Frederiksholms Kanal 18, 1220 København K",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,203, 1,203,Vandskyllende toilet i enheden,5, 1,-
