,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0," Hostrupsvej 12, 3. th 1950 Frederiksberg C ",6825000.0,2022-03-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/61056/F1B0E400-069D-41E8-B627-538D362D992F,https://www.boliga.dk//bbrinfo/f1b0e400-069d-41e8-b627-538d362d992f,"(55.68160763, 12.53660992)","Hostrupsvej 12, 1. th, 1950 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,104, 1,104,Vandskyllende toilet i enheden,4, 1,-
1," Hostrupsvej 12, 3. th 1950 Frederiksberg C ",4125000.0,2014-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/61056/F1B0E400-069D-41E8-B627-538D362D992F,https://www.boliga.dk//bbrinfo/f1b0e400-069d-41e8-b627-538d362d992f,"(55.68160763, 12.53660992)","Hostrupsvej 12, 1. th, 1950 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,104, 1,104,Vandskyllende toilet i enheden,4, 1,-
2," Hostrupsvej 12, 3. th 1950 Frederiksberg C ",106500.0,2008-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/61056/F1B0E400-069D-41E8-B627-538D362D992F,https://www.boliga.dk//bbrinfo/f1b0e400-069d-41e8-b627-538d362d992f,"(55.68160763, 12.53660992)","Hostrupsvej 12, 1. th, 1950 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,104, 1,104,Vandskyllende toilet i enheden,4, 1,-
3," Hostrupsvej 12, 3. th 1950 Frederiksberg C ",3550000.0,2007-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/61056/F1B0E400-069D-41E8-B627-538D362D992F,https://www.boliga.dk//bbrinfo/f1b0e400-069d-41e8-b627-538d362d992f,"(55.68160763, 12.53660992)","Hostrupsvej 12, 1. th, 1950 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,104, 1,104,Vandskyllende toilet i enheden,4, 1,-
6," Hostrupsvej 4B, st. th 1950 Frederiksberg C ",5295000.0,2022-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/60785/0C495553-6FA3-4D19-B0D9-316747B57119,https://www.boliga.dk//bbrinfo/0c495553-6fa3-4d19-b0d9-316747b57119,"(55.6816156, 12.53546671)","Hostrupsvej 4B, kl., 1950 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,83, 1,83,Vandskyllende toilet i enheden,4, 1,-
7," Hostrupsvej 4B, st. th 1950 Frederiksberg C ",2610000.0,2012-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/60785/0C495553-6FA3-4D19-B0D9-316747B57119,https://www.boliga.dk//bbrinfo/0c495553-6fa3-4d19-b0d9-316747b57119,"(55.6816156, 12.53546671)","Hostrupsvej 4B, kl., 1950 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,83, 1,83,Vandskyllende toilet i enheden,4, 1,-
8," Hostrupsvej 4B, st. th 1950 Frederiksberg C ",2137500.0,2009-12-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/60785/0C495553-6FA3-4D19-B0D9-316747B57119,https://www.boliga.dk//bbrinfo/0c495553-6fa3-4d19-b0d9-316747b57119,"(55.6816156, 12.53546671)","Hostrupsvej 4B, kl., 1950 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,83, 1,83,Vandskyllende toilet i enheden,4, 1,-
10, Falkonergårdsvej 10 1959 Frederiksberg C ,7055000.0,2022-07-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/31203/CA76080B-8E64-4AD8-BE50-9DF9973416F8,https://www.boliga.dk//bbrinfo/ca76080b-8e64-4ad8-be50-9df9973416f8,"(55.68587838, 12.54156138)","Falkonergårdsvej 10, 1959 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,190, 1,190,Vandskyllende toilet i enheden,7, 2,-
11," Sankt Nikolaj Vej 2, 3. th 1953 Frederiksberg C ",4050000.0,2022-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/147/205392/42A5BCB9-9241-4D82-9B4B-D594DE3813D1,https://www.boliga.dk//bbrinfo/42a5bcb9-9241-4d82-9b4b-d594de3813d1,"(55.68299194, 12.53645234)","Sankt Nikolaj Vej 2, 1953 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,63, 1,63,Vandskyllende toilet i enheden,2, 1,-
12," Sankt Nikolaj Vej 2, 3. th 1953 Frederiksberg C ",1250000.0,2018-02-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/147/205392/42A5BCB9-9241-4D82-9B4B-D594DE3813D1,https://www.boliga.dk//bbrinfo/42a5bcb9-9241-4d82-9b4b-d594de3813d1,"(55.68299194, 12.53645234)","Sankt Nikolaj Vej 2, 1953 Frederiksberg C",0147,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,63, 1,63,Vandskyllende toilet i enheden,2, 1,-
