,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0, Küchlersgade 37 1774 København V ,12000000.0,2022-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/328392/35A17ECD-5236-4BB2-A92A-A9B3D874EAA1,https://www.boliga.dk//bbrinfo/35a17ecd-5236-4bb2-a92a-a9b3d874eaa1,"(55.66771311, 12.53809546)","Küchlersgade 37, 1774 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,137, 2,137,Vandskyllende toilet i enheden,6, 2,-
4," Lundbyesgade 11, st 1771 København V ",11800000.0,2022-02-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/350096/3C237A3D-85C8-4102-87DA-949610B63707,https://www.boliga.dk//bbrinfo/3c237a3d-85c8-4102-87da-949610b63707,"(55.66854033, 12.5393516)","Lundbyesgade 11, 1., 1771 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Hverken badeværelse eller adgang til badeværelse,48, 0,48,Vandskyllende toilet uden for enheden,2, 0,-
5," Lundbyesgade 11, 1 1771 København V ",11800000.0,2022-02-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/350096/CC6794F7-BD70-4A20-8B6E-1D9735F78538,https://www.boliga.dk//bbrinfo/cc6794f7-bd70-4a20-8b6e-1d9735f78538,"(55.66854033, 12.5393516)","Lundbyesgade 11, 1., 1771 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,90, 1,90,Vandskyllende toilet i enheden,2, 1,-
6, Bissensgade 11 1773 København V ,14000000.0,2021-12-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/50319/62B35FB3-1D37-426D-8BB4-0A30052F452C,https://www.boliga.dk//bbrinfo/62b35fb3-1d37-426d-8bb4-0a30052f452c,"(55.66822646, 12.53817285)","Bissensgade 11, 1773 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,140, 2,140,Vandskyllende toilet i enheden,5, 2,-
7, Bissensgade 11 1773 København V ,3900000.0,2017-07-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/50319/62B35FB3-1D37-426D-8BB4-0A30052F452C,https://www.boliga.dk//bbrinfo/62b35fb3-1d37-426d-8bb4-0a30052f452c,"(55.66822646, 12.53817285)","Bissensgade 11, 1773 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,140, 2,140,Vandskyllende toilet i enheden,5, 2,-
8, Bissensgade 11 1773 København V ,4550000.0,2010-07-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/50319/62B35FB3-1D37-426D-8BB4-0A30052F452C,https://www.boliga.dk//bbrinfo/62b35fb3-1d37-426d-8bb4-0a30052f452c,"(55.66822646, 12.53817285)","Bissensgade 11, 1773 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,140, 2,140,Vandskyllende toilet i enheden,5, 2,-
9," Küchlersgade 8, st 1774 København V ",1763300.0,2021-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/130193/44B2BD18-A57B-482E-9224-F88ABA32DDD1,https://www.boliga.dk//bbrinfo/44b2bd18-a57b-482e-9224-f88aba32ddd1,"(55.6681363, 12.53897273)","Küchlersgade 8, 1., 1774 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Hverken badeværelse eller adgang til badeværelse,65, 0,65,Vandskyllende toilet i enheden,3, 1,-
10," Küchlersgade 8, st 1774 København V ",5995000.0,2017-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/130193/44B2BD18-A57B-482E-9224-F88ABA32DDD1,https://www.boliga.dk//bbrinfo/44b2bd18-a57b-482e-9224-f88aba32ddd1,"(55.6681363, 12.53897273)","Küchlersgade 8, 1., 1774 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Hverken badeværelse eller adgang til badeværelse,65, 0,65,Vandskyllende toilet i enheden,3, 1,-
11," Küchlersgade 8, st 1774 København V ",3745000.0,2013-04-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/130193/44B2BD18-A57B-482E-9224-F88ABA32DDD1,https://www.boliga.dk//bbrinfo/44b2bd18-a57b-482e-9224-f88aba32ddd1,"(55.6681363, 12.53897273)","Küchlersgade 8, 1., 1774 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Hverken badeværelse eller adgang til badeværelse,65, 0,65,Vandskyllende toilet i enheden,3, 1,-
12," Küchlersgade 8, st 1774 København V ",3250000.0,2011-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/130193/44B2BD18-A57B-482E-9224-F88ABA32DDD1,https://www.boliga.dk//bbrinfo/44b2bd18-a57b-482e-9224-f88aba32ddd1,"(55.6681363, 12.53897273)","Küchlersgade 8, 1., 1774 København V",0101,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Hverken badeværelse eller adgang til badeværelse,65, 0,65,Vandskyllende toilet i enheden,3, 1,-
