,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,kommunenummer,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
0," Dalstrøget 118, 6 2870 Dyssegård  ",992000.0,2022-05-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/157/36963/20FB504C-CAE2-442C-A740-5DB216130FC2,https://www.boliga.dk//bbrinfo/20fb504c-cae2-442c-a740-5db216130fc2,"(55.73711435, 12.52171632)","Dalstrøget 118, 1., 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,2, 1,-
1," Dalstrøget 118, 6 2870 Dyssegård  ",1175000.0,2013-11-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/36963/20FB504C-CAE2-442C-A740-5DB216130FC2,https://www.boliga.dk//bbrinfo/20fb504c-cae2-442c-a740-5db216130fc2,"(55.73711435, 12.52171632)","Dalstrøget 118, 1., 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,2, 1,-
2," Vangedevej 153, st. tv 2870 Dyssegård  ",2900000.0,2022-01-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/157/219855/7490E7B8-59A9-4DB8-8C5F-F64C95779BEA,https://www.boliga.dk//bbrinfo/7490e7b8-59a9-4db8-8c5f-f64c95779bea,"(55.73783153, 12.52410576)","Vangedevej 153, 1. th, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,54, 1,54,Vandskyllende toilet i enheden,1, 1,-
4," Vangedevej 153, 1. th 2870 Dyssegård  ",2900000.0,2022-01-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/157/219855/A46E93FD-B2E4-4290-8A71-2BDEDA07165B,https://www.boliga.dk//bbrinfo/a46e93fd-b2e4-4290-8a71-2bdeda07165b,"(55.73783153, 12.52410576)","Vangedevej 153, 1. th, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,81, 1,81,Vandskyllende toilet i enheden,3, 1,-
6," Vangedevej 153, 1. tv 2870 Dyssegård  ",2900000.0,2022-01-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/157/219855/AB9B950B-2DA6-4FEB-8DCC-A410D0638AD7,https://www.boliga.dk//bbrinfo/ab9b950b-2da6-4feb-8dcc-a410d0638ad7,"(55.73783153, 12.52410576)","Vangedevej 153, 1. th, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,80, 1,80,Vandskyllende toilet i enheden,3, 1,-
8," Vangedevej 153, st. th 2870 Dyssegård  ",2900000.0,2022-01-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/157/219855/08041BF3-CCBC-4209-A6C7-BBB34B001056,https://www.boliga.dk//bbrinfo/08041bf3-ccbc-4209-a6c7-bbb34b001056,"(55.73783153, 12.52410576)","Vangedevej 153, 1. th, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,84, 1,84,Vandskyllende toilet i enheden,3, 1,-
10," Dalstrøget 72, 3. th 2870 Dyssegård  ",3999999.0,2022-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/32879/4E71B10A-A32F-4AA8-9B4E-6B551A19A686,https://www.boliga.dk//bbrinfo/4e71b10a-a32f-4aa8-9b4e-6b551a19a686,"(55.73681757, 12.52028298)","Dalstrøget 72, 1. th, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,87, 1,87,Vandskyllende toilet i enheden,4, 1,-
11," Dalstrøget 72, 3. th 2870 Dyssegård  ",1300000.0,2018-05-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/157/32879/4E71B10A-A32F-4AA8-9B4E-6B551A19A686,https://www.boliga.dk//bbrinfo/4e71b10a-a32f-4aa8-9b4e-6b551a19a686,"(55.73681757, 12.52028298)","Dalstrøget 72, 1. th, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,87, 1,87,Vandskyllende toilet i enheden,4, 1,-
12," Dalstrøget 72, 3. th 2870 Dyssegård  ",1800000.0,2014-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/32879/4E71B10A-A32F-4AA8-9B4E-6B551A19A686,https://www.boliga.dk//bbrinfo/4e71b10a-a32f-4aa8-9b4e-6b551a19a686,"(55.73681757, 12.52028298)","Dalstrøget 72, 1. th, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,87, 1,87,Vandskyllende toilet i enheden,4, 1,-
14," Dalstrøget 120, 4 2870 Dyssegård  ",992000.0,2022-02-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/157/37056/5358110B-CF05-47A1-8238-CB7056E4871E,https://www.boliga.dk//bbrinfo/5358110b-cf05-47a1-8238-cb7056e4871e,"(55.73706461, 12.52171375)","Dalstrøget 120, 1., 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,2, 1,-
15," Dalstrøget 120, 4 2870 Dyssegård  ",2175000.0,2019-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/37056/5358110B-CF05-47A1-8238-CB7056E4871E,https://www.boliga.dk//bbrinfo/5358110b-cf05-47a1-8238-cb7056e4871e,"(55.73706461, 12.52171375)","Dalstrøget 120, 1., 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,2, 1,-
17, Søndergårdsvej 18 2870 Dyssegård  ,2011667.0,2022-04-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/157/202308/35FF8D9F-B1E2-4647-BB1B-2CD1BE4E8FD0,https://www.boliga.dk//bbrinfo/35ff8d9f-b1e2-4647-bb1b-2cd1be4e8fd0,"(55.72838283, 12.52835198)","Søndergårdsvej 18, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,127, 1,127,Vandskyllende toilet i enheden,6, 2,-
18, Søndergårdsvej 18 2870 Dyssegård  ,2011667.0,2019-05-03, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/157/202308/35FF8D9F-B1E2-4647-BB1B-2CD1BE4E8FD0,https://www.boliga.dk//bbrinfo/35ff8d9f-b1e2-4647-bb1b-2cd1be4e8fd0,"(55.72838283, 12.52835198)","Søndergårdsvej 18, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,127, 1,127,Vandskyllende toilet i enheden,6, 2,-
19," Vangedevej 232B, 3. tv 2870 Dyssegård  ",2950000.0,2022-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/222066/A5C2C644-3A5F-4349-B3C8-F8FAF2E20B43,https://www.boliga.dk//bbrinfo/a5c2c644-3a5f-4349-b3c8-f8faf2e20b43,"(55.72960254, 12.52453152)","Vangedevej 232B, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,3, 1,-
20," Vangedevej 232B, 3. tv 2870 Dyssegård  ",1875000.0,2018-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/222066/A5C2C644-3A5F-4349-B3C8-F8FAF2E20B43,https://www.boliga.dk//bbrinfo/a5c2c644-3a5f-4349-b3c8-f8faf2e20b43,"(55.72960254, 12.52453152)","Vangedevej 232B, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,3, 1,-
24," Vangedevej 224B, st. th 2870 Dyssegård  ",799000.0,2022-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/221493/0555B259-6E91-4BA5-901E-B45415ADE58A,https://www.boliga.dk//bbrinfo/0555b259-6e91-4ba5-901e-b45415ade58a,"(55.72998783, 12.52391473)","Vangedevej 224B, 1. th, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,61, 1,61,Vandskyllende toilet i enheden,2, 1,-
25," Vangedevej 224B, st. th 2870 Dyssegård  ",1462000.0,2016-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/221493/0555B259-6E91-4BA5-901E-B45415ADE58A,https://www.boliga.dk//bbrinfo/0555b259-6e91-4ba5-901e-b45415ade58a,"(55.72998783, 12.52391473)","Vangedevej 224B, 1. th, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,61, 1,61,Vandskyllende toilet i enheden,2, 1,-
29, Sønderdalen 26 2870 Dyssegård  ,8000000.0,2022-03-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/200321/394167D7-4D40-40C5-8F5F-7ECD4A043AEB,https://www.boliga.dk//bbrinfo/394167d7-4d40-40c5-8f5f-7ecd4a043aeb,"(55.72997772, 12.52864418)","Sønderdalen 26, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,132, 1,132,Vandskyllende toilet i enheden,5, 1,-
30, Sønderdalen 26 2870 Dyssegård  ,3850000.0,2010-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/200321/394167D7-4D40-40C5-8F5F-7ECD4A043AEB,https://www.boliga.dk//bbrinfo/394167d7-4d40-40c5-8f5f-7ecd4a043aeb,"(55.72997772, 12.52864418)","Sønderdalen 26, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,132, 1,132,Vandskyllende toilet i enheden,5, 1,-
31," Vangedevej 152B, 2. th 2870 Dyssegård  ",2435000.0,2022-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/219839/E5B1AF6C-8DBC-4315-8756-FDD9D945D8DA,https://www.boliga.dk//bbrinfo/e5b1af6c-8dbc-4315-8756-fdd9d945d8da,"(55.73756983, 12.52303332)","Vangedevej 152B, 1. mf, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,2, 1,-
32," Vangedevej 152B, 2. th 2870 Dyssegård  ",1100000.0,2021-02-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/157/219839/E5B1AF6C-8DBC-4315-8756-FDD9D945D8DA,https://www.boliga.dk//bbrinfo/e5b1af6c-8dbc-4315-8756-fdd9d945d8da,"(55.73756983, 12.52303332)","Vangedevej 152B, 1. mf, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,2, 1,-
33," Vangedevej 152B, 2. th 2870 Dyssegård  ",2010000.0,2019-05-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/219839/E5B1AF6C-8DBC-4315-8756-FDD9D945D8DA,https://www.boliga.dk//bbrinfo/e5b1af6c-8dbc-4315-8756-fdd9d945d8da,"(55.73756983, 12.52303332)","Vangedevej 152B, 1. mf, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,2, 1,-
34," Vangedevej 152B, 2. th 2870 Dyssegård  ",1595000.0,2016-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/219839/E5B1AF6C-8DBC-4315-8756-FDD9D945D8DA,https://www.boliga.dk//bbrinfo/e5b1af6c-8dbc-4315-8756-fdd9d945d8da,"(55.73756983, 12.52303332)","Vangedevej 152B, 1. mf, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,2, 1,-
38, Sønderdalen 57 2870 Dyssegård  ,10550000.0,2022-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/200658/3D788F61-7F3A-4EED-B496-ACCEE3ADFAD0,https://www.boliga.dk//bbrinfo/3d788f61-7f3a-4eed-b496-accee3adfad0,"(55.72999114, 12.53456063)","Sønderdalen 57, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,158, 1,158,Vandskyllende toilet i enheden,5, 2,-
39," Vangedevej 224A, 2. tv 2870 Dyssegård  ",2030000.0,2022-02-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/157/221426/043B3F62-2848-4FCD-83D0-C74D3B97101F,https://www.boliga.dk//bbrinfo/043b3f62-2848-4fcd-83d0-c74d3b97101f,"(55.73008812, 12.52389796)","Vangedevej 224A, 1. th, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,60, 1,60,Vandskyllende toilet i enheden,2, 1,-
43," Vangedevej 234A, st. tv 2870 Dyssegård  ",1000000.0,2022-02-09, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/157/222198/03797DD4-92B0-441D-8324-DBEA30F81330,https://www.boliga.dk//bbrinfo/03797dd4-92b0-441d-8324-dbea30f81330,"(55.7291715, 12.52463127)","Vangedevej 234A, 1. th, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,67, 1,67,Vandskyllende toilet i enheden,3, 1,-
44," Vangedevej 234A, st. tv 2870 Dyssegård  ",1900000.0,2018-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/222198/03797DD4-92B0-441D-8324-DBEA30F81330,https://www.boliga.dk//bbrinfo/03797dd4-92b0-441d-8324-dbea30f81330,"(55.7291715, 12.52463127)","Vangedevej 234A, 1. th, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,67, 1,67,Vandskyllende toilet i enheden,3, 1,-
45," Vangedevej 234A, st. tv 2870 Dyssegård  ",1450000.0,2016-11-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/222198/03797DD4-92B0-441D-8324-DBEA30F81330,https://www.boliga.dk//bbrinfo/03797dd4-92b0-441d-8324-dbea30f81330,"(55.7291715, 12.52463127)","Vangedevej 234A, 1. th, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,67, 1,67,Vandskyllende toilet i enheden,3, 1,-
46," Vangedevej 234A, st. tv 2870 Dyssegård  ",1450000.0,2007-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/222198/03797DD4-92B0-441D-8324-DBEA30F81330,https://www.boliga.dk//bbrinfo/03797dd4-92b0-441d-8324-dbea30f81330,"(55.7291715, 12.52463127)","Vangedevej 234A, 1. th, 2870 Dyssegård",0157,Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,67, 1,67,Vandskyllende toilet i enheden,3, 1,-
